x;new_x;absoluteError;relativeError;standart;converted
-45,5999999999999;0,0469065229479391;1,11022302462516E-16;1,11144551383222E-16;-0,998900090745024;-0,998900090745024
-45,4999999999999;0,053093477052062;2,22044604925031E-16;2,22357935626585E-16;-0,998590872411767;-0,998590872411767
-45,3999999999999;0,153093477052063;6,66133814775094E-16;6,74017075234261E-16;-0,988304064171627;-0,988304064171628
-45,2999999999999;0,25309347705207;2,22044604925031E-16;2,29351171709495E-16;-0,968142448412173;-0,968142448412173
-45,1999999999999;0,353093477052071;2,22044604925031E-16;2,36643756162543E-16;-0,93830747333353;-0,93830747333353
-45,0999999999999;0,453093477052072;1,11022302462516E-16;1,23481974479942E-16;-0,899097240144551;-0,899097240144551
-44,9999999999999;0,553093477052073;0;0;-0,850903524534081;-0,850903524534081
-44,8999999999999;0,653093477052074;3,33066907387547E-16;4,19369944883513E-16;-0,794207862177776;-0,794207862177776
-44,7999999999999;0,753093477052075;5,55111512312578E-16;7,60867889368716E-16;-0,729576737392805;-0,729576737392805
-44,6999999999999;0,71770284974282;7,7715611723761E-16;1,18170625404873E-15;-0,65765592301381;-0,657655923013811
-44,5999999999999;0,617702849742819;1,22124532708767E-15;2,1086346319051E-15;-0,579164028044207;-0,579164028044208
-44,4999999999999;0,517702849742818;1,60982338570648E-15;3,25292209853346E-15;-0,49488531755256;-0,494885317552562
-44,3999999999999;0,417702849742817;1,99840144432528E-15;4,92627372652067E-15;-0,405661876555264;-0,405661876555266
-44,2999999999999;0,317702849742816;2,38697950294409E-15;7,64114155255244E-15;-0,312385196181417;-0,312385196181419
-44,1999999999999;0,217702849742815;2,83106871279415E-15;1,31075723247872E-14;-0,215987266188141;-0,215987266188144
-44,0999999999999;0,117702849742814;3,20576898360514E-15;2,72991101894859E-14;-0,117431262827011;-0,117431262827014
-43,9999999999999;0,017702849742813;3,57699980746418E-15;2,02068407033694E-13;-0,0177019251053283;-0,0177019251053319
-43,8999999999999;0,0822971502571881;3,91353616180368E-15;4,76074475964748E-14;0,0822042844005284;0,0822042844005245
-43,7999999999999;0,182297150257189;4,21884749357559E-15;2,32713751617533E-14;0,181289135869779;0,181289135869774
-43,6999999999999;0,282297150257196;8,88178419700125E-16;3,18843376630321E-15;0,278562606219639;0,27856260621964
-43,5999999999999;0,382297150257197;5,55111512312578E-16;1,48802409560598E-15;0,373052771088708;0,373052771088708
-43,4999999999999;0,482297150257198;1,66533453693773E-16;3,59051062232146E-16;0,463815515983909;0,463815515983909
-43,3999999999999;0,582297150257199;2,22044604925031E-16;4,03758595812067E-16;0,549943969560425;0,549943969560425
-43,2999999999999;0,6822971502572;3,33066907387547E-16;5,28193399179272E-16;0,6305775647804;0,630577564780399
-43,1999999999999;0,782297150257201;6,66133814775094E-16;9,44990441935362E-16;0,704910637414319;0,704910637414318
-43,0999999999999;0,688499176537694;7,7715611723761E-16;1,00641755790127E-15;0,772200475971671;0,77220047597167
-42,9999999999999;0,588499176537693;7,7715611723761E-16;9,34334835392534E-16;0,831774742628653;0,831774742628653
-42,8999999999999;0,488499176537692;7,7715611723761E-16;8,80093437807833E-16;0,883038191005465;0,883038191005465
-42,7999999999999;0,388499176537691;7,7715611723761E-16;8,3973427992532E-16;0,925478613671368;0,925478613671368
-42,6999999999999;0,28849917653769;6,66133814775094E-16;6,94850629414916E-16;0,958671959952023;0,958671959952022
-42,5999999999999;0,188499176537689;5,55111512312578E-16;5,65121755326106E-16;0,982286572903655;0,982286572903654
-42,4999999999999;0,088499176537688;3,33066907387547E-16;3,34375484804209E-16;0,996086503119603;0,996086503119603
-42,3999999999999;0,0115008234623131;1,11022302462516E-16;1,11029645268341E-16;0,999933866258802;0,999933866258803
-42,2999999999999;0,111500823462314;4,44089209850063E-16;4,46864137502927E-16;0,993790220740534;0,993790220740534
-42,1999999999999;0,211500823462315;8,88178419700125E-16;9,08420804230338E-16;0,977716951839997;0,977716951839998
-42,0999999999999;0,311500823462322;2,22044604925031E-16;2,33270843989738E-16;0,95187465834693;0,95187465834693
-41,9999999999999;0,411500823462323;2,22044604925031E-16;2,42268832009481E-16;0,916521547915588;0,916521547915588
-41,8999999999999;0,511500823462324;1,11022302462516E-16;1,27317568988468E-16;0,872010857139218;0,872010857139218
-41,7999999999999;0,611500823462325;1,11022302462516E-16;1,35593577797636E-16;0,818787322126778;0,818787322126779
-41,6999999999999;0,711500823462326;3,33066907387547E-16;4,39760364295787E-16;0,757382734846752;0,757382734846752
-41,5999999999999;0,759295503332569;5,55111512312578E-16;8,06366852012176E-16;0,688410629637583;0,688410629637583
-41,4999999999999;0,659295503332568;9,99200722162641E-16;1,63118792058093E-15;0,612560152975374;0,612560152975375
-41,3999999999999;0,559295503332567;1,33226762955019E-15;2,51092122760495E-15;0,530589177750101;0,530589177750103
-41,2999999999999;0,459295503332566;1,66533453693773E-15;3,75653437158547E-15;0,443316730850213;0,443316730850214
-41,1999999999999;0,359295503332565;2,1094237467878E-15;5,99924601721808E-15;0,351614809716697;0,351614809716699
-41,0999999999999;0,259295503332564;2,4980018054066E-15;9,74260929814435E-15;0,256399669632894;0,256399669632897
-40,9999999999999;0,159295503332563;2,91433543964104E-15;1,83727550519991E-14;0,158622668804583;0,158622668804586
-40,8999999999999;0,0592955033325619;3,29597460435593E-15;5,56181603814308E-14;0,0592607627032587;0,059260762703262
-40,7999999999999;0,0407044966674392;3,6498581934552E-15;8,96919644958378E-14;-0,0406932573499926;-0,040693257349989
-40,6999999999999;0,14070449666744;3,96904731303493E-15;2,83016825411763E-14;-0,140240683827205;-0,140240683827201
-40,5999999999999;0,240704496667441;4,24660306919122E-15;1,78139133167626E-14;-0,238386871749023;-0,238386871749019
-40,4999999999999;0,340704496667448;8,32667268468867E-16;2,49188788237088E-15;-0,334151176848548;-0,334151176848549
-40,3999999999999;0,440704496667449;4,44089209850063E-16;1,04105347009074E-15;-0,426576753844695;-0,426576753844696
-40,2999999999999;0,54070449666745;2,22044604925031E-16;4,31372254900108E-16;-0,514740116923954;-0,514740116923954
-40,1999999999999;0,640704496667451;1,11022302462516E-16;1,85730450878306E-16;-0,597760366905369;-0,597760366905369
-40,0999999999999;0,740704496667452;4,44089209850063E-16;6,58097139521938E-16;-0,674807992893972;-0,674807992893971
-39,9999999999999;0,730091830127443;5,55111512312578E-16;7,45002962980001E-16;-0,745113160479444;-0,745113160479443
-39,8999999999999;0,630091830127442;7,7715611723761E-16;9,61858538548929E-16;-0,807973403667069;-0,807973403667068
-39,7999999999999;0,530091830127441;7,7715611723761E-16;9,00778359473568E-16;-0,862760643685751;-0,86276064368575
-39,6999999999999;0,43009183012744;8,88178419700125E-16;9,77171946439344E-16;-0,908927464543476;-0,908927464543475
-39,5999999999999;0,330091830127439;6,66133814775094E-16;7,04149000772617E-16;-0,946012582626956;-0,946012582626956
-39,4999999999999;0,230091830127438;6,66133814775094E-16;6,84164662689861E-16;-0,973645455695012;-0,973645455695011
-39,3999999999998;0,130091830127437;3,33066907387547E-16;3,35905312242639E-16;-0,99154998521416;-0,99154998521416
-39,2999999999998;0,0300918301274358;1,11022302462516E-16;1,11072587794949E-16;-0,999547275043897;-0,999547275043896
-39,1999999999998;0,0699081698725653;2,22044604925031E-16;2,22588294885465E-16;-0,997557418907794;-0,997557418907794
-39,0999999999998;0,169908169872566;6,66133814775094E-16;6,75866084448718E-16;-0,985600298790607;-0,985600298790607
-38,9999999999998;0,269908169872573;3,33066907387547E-16;3,45578441365756E-16;-0,963795386284046;-0,963795386284046
-38,8999999999998;0,369908169872574;3,33066907387547E-16;3,57229730271833E-16;-0,932360548866133;-0,932360548866132
-38,7999999999998;0,469908169872575;2,22044604925031E-16;2,49037848995116E-16;-0,89160987304137;-0,89160987304137
-38,6999999999998;0,569908169872576;1,11022302462516E-16;1,31863214074832E-16;-0,841950526092217;-0,841950526092217
-38,5999999999998;0,669908169872577;1,11022302462516E-16;1,41631995091437E-16;-0,783878687798191;-0,783878687798192
-38,4999999999998;0,769908169872578;4,44089209850063E-16;6,18530536207119E-16;-0,71797459277153;-0,717974592771531
-38,3999999999998;0,700888156922317;7,7715611723761E-16;1,20508614408533E-15;-0,644896732944742;-0,644896732944743
-38,2999999999998;0,600888156922316;9,99200722162641E-16;1,76732298139275E-15;-0,565375278136888;-0,565375278136889
-38,1999999999998;0,500888156922315;1,38777878078145E-15;2,88997285598723E-15;-0,480204780438109;-0,480204780438111
-38,0999999999998;0,400888156922314;1,77635683940025E-15;4,55200383429075E-15;-0,390236235307789;-0,390236235307791
-37,9999999999998;0,300888156922313;2,22044604925031E-15;7,49217767592311E-15;-0,296368578709222;-0,296368578709225
-37,8999999999998;0,200888156922312;2,60902410786912E-15;1,30752127991222E-14;-0,19953970523862;-0,199539705238623
-37,7999999999998;0,100888156922311;2,99760216648792E-15;2,97625949913557E-14;-0,100717096992331;-0,100717096992334
-37,6999999999998;0,000888156922309721;3,37598872468536E-15;3,80111789226238E-12;-0,000888156805539957;-0,000888156805543333
-37,5999999999998;0,0991118430776913;3,71924713249427E-15;3,75872663389211E-14;0,0989496575504663;0,0989496575504626
-37,4999999999998;0,199111843077692;3,99680288865056E-15;2,02064061864527E-14;0,197798799636636;0,197798799636632
-37,3999999999998;0,299111843077699;1,11022302462516E-15;3,76766209900122E-15;0,294671601500427;0,294671601500428
-37,2999999999998;0,3991118430777;7,21644966006352E-16;1,85703731876033E-15;0,388600142127507;0,388600142127508
-37,1999999999998;0,499111843077701;3,33066907387547E-16;6,95852392034782E-16;0,478645918588577;0,478645918588578
-37,0999999999998;0,599111843077702;1,11022302462516E-16;1,96879742137528E-16;0,563909223250415;0,563909223250415
-36,9999999999998;0,699111843077703;1,11022302462516E-16;1,72518607224325E-16;0,643538133357141;0,643538133357141
-36,8999999999998;0,771684483717192;4,44089209850063E-16;6,19598535445601E-16;0,716737023160786;0,716737023160786
-36,7999999999998;0,671684483717191;5,55111512312578E-16;7,09158899150304E-16;0,782774513550769;0,782774513550769
-36,6999999999998;0,57168448371719;7,7715611723761E-16;9,24095883032863E-16;0,840990779752205;0,840990779752205
-36,5999999999998;0,471684483717189;6,66133814775094E-16;7,47789308350538E-16;0,890804144076949;0,890804144076948
-36,4999999999998;0,371684483717188;7,7715611723761E-16;8,34111871715632E-16;0,931716887854775;0,931716887854774
-36,3999999999998;0,271684483717187;5,55111512312578E-16;5,76248165676988E-16;0,963320224473812;0,963320224473812
-36,2999999999998;0,171684483717186;4,44089209850063E-16;4,50715455473253E-16;0,985298383841237;0,985298383841236
-36,1999999999998;0,0716844837171847;2,22044604925031E-16;2,22616335443063E-16;0,997431767453662;0,997431767453662
-36,0999999999998;0,0283155162828164;1,11022302462516E-16;1,11066824426224E-16;0,999599142552797;0,999599142552797
-35,9999999999998;0,128315516282817;5,55111512312578E-16;5,59712994873238E-16;0,99177885344309;0,991778853443091
-35,8999999999998;0,228315516282818;9,99200722162641E-16;1,02582178444466E-15;0,974049037868281;0,974049037868282
-35,7999999999998;0,328315516282825;3,33066907387547E-16;3,51860908161514E-16;0,946586846284896;0,946586846284896
-35,6999999999998;0,428315516282826;3,33066907387547E-16;3,6614170629803E-16;0,909666671833443;0,909666671833442
-35,5999999999998;0,528315516282827;2,22044604925031E-16;2,5709801443271E-16;0,863657408692852;0,863657408692852
-35,4999999999998;0,628315516282828;0;0;0,809018766211785;0,809018766211785
-35,3999999999998;0,728315516282829;2,22044604925031E-16;2,97528599779962E-16;0,746296675644779;0,746296675644779
-35,2999999999998;0,742480810512066;3,33066907387547E-16;4,92616656380026E-16;0,676117835387613;0,676117835387613
-35,1999999999998;0,642480810512065;7,7715611723761E-16;1,29702534049789E-15;0,599183449214095;0,599183449214095
-35,0999999999998;0,542480810512064;1,22124532708767E-15;2,36555238711643E-15;0,516262220079744;0,516262220079746
-34,9999999999998;0,442480810512063;1,55431223447522E-15;3,63002135585005E-15;0,428182669495958;0,42818266949596
-34,8999999999998;0,342480810512062;1,88737914186277E-15;5,62012933248494E-15;0,335824859216941;0,335824859216943
-34,7999999999998;0,242480810512061;2,3037127760972E-15;9,59434194654215E-15;0,240111597953568;0,24011159795357
-34,6999999999998;0,14248081051206;2,72004641033163E-15;1,91553614990167E-14;0,141999220973784;0,141999220973786
-34,5999999999998;0,0424808105120586;3,08780778723872E-15;7,2708987073093E-14;0,0424680347167315;0,0424680347167345
-34,4999999999998;0,0575191894879424;3,44863027024189E-15;5,99892425953103E-14;-0,0574874781051445;-0,057487478105141
-34,3999999999998;0,157519189487943;3,77475828372553E-15;2,40631866598632E-14;-0,156868595048628;-0,156868595048624
-34,2999999999998;0,25751918948795;1,38777878078145E-15;5,44905791180317E-15;-0,254682332844248;-0,254682332844249
-34,1999999999998;0,357519189487951;9,43689570931383E-16;2,6966306025443E-15;-0,349951368956875;-0,349951368956876
-34,0999999999998;0,457519189487952;6,10622663543836E-16;1,38236303845132E-15;-0,441723806669428;-0,441723806669428
-33,9999999999998;0,557519189487953;2,22044604925031E-16;4,19678456222585E-16;-0,529082686120217;-0,529082686120217
-33,8999999999998;0,657519189487954;0;0;-0,611155146262776;-0,611155146262776
-33,7999999999998;0,757519189487955;2,22044604925031E-16;3,23152046988253E-16;-0,687121146204909;-0,687121146204909
-33,6999999999998;0,71327713730694;4,44089209850063E-16;5,87247409129823E-16;-0,756221658786216;-0,756221658786216
-33,5999999999998;0,613277137306939;5,55111512312578E-16;6,78814403553428E-16;-0,817766254526577;-0,817766254526576
-33,4999999999998;0,513277137306938;6,66133814775094E-16;7,64669071154628E-16;-0,871140000169292;-0,871140000169291
-33,3999999999998;0,413277137306937;6,66133814775094E-16;7,27371511144158E-16;-0,915809602890913;-0,915809602890913
-33,2999999999998;0,313277137306936;6,66133814775094E-16;7,00214119069456E-16;-0,951328738786855;-0,951328738786854
-33,1999999999998;0,213277137306935;4,44089209850063E-16;4,5438441919715E-16;-0,97734251239231;-0,977342512392309
-33,0999999999998;0,113277137306934;3,33066907387547E-16;3,35215301355415E-16;-0,993591002680422;-0,993591002680422
-32,9999999999998;0,0132771373069325;1,11022302462516E-16;1,11032088818914E-16;-0,99991186010727;-0,99991186010727
-32,8999999999998;0,0867228626930685;3,33066907387547E-16;3,34323318236397E-16;-0,996241928754843;-0,996241928754843
-32,7999999999998;0,18672286269307;7,7715611723761E-16;7,90903702385668E-16;-0,982617877364095;-0,982617877364095
-32,6999999999998;0,286722862693076;4,44089209850063E-16;4,62990407590699E-16;-0,95917583295301;-0,95917583295301
-32,5999999999998;0,386722862693077;4,44089209850063E-16;4,79500296856652E-16;-0,926150020680435;-0,926150020680434
-32,4999999999998;0,486722862693078;3,33066907387547E-16;3,76827754968227E-16;-0,883870423545714;-0,883870423545714
-32,3999999999998;0,586722862693079;2,22044604925031E-16;2,66637136943571E-16;-0,832759485307642;-0,832759485307642
-32,2999999999997;0,68672286269308;1,11022302462516E-16;1,43564332749998E-16;-0,773327889566063;-0,773327889566063
-32,1999999999997;0,784073464101815;2,22044604925031E-16;3,14435299724928E-16;-0,706169457180153;-0,706169457180153
-32,0999999999997;0,684073464101814;5,55111512312578E-16;8,78403248976291E-16;-0,631955213006687;-0,631955213006687
-31,9999999999997;0,584073464101813;7,7715611723761E-16;1,40935530266313E-15;-0,551426681241477;-0,551426681241478
-31,8999999999997;0,484073464101812;1,22124532708767E-15;2,62414174208476E-15;-0,465388476354729;-0,46538847635473
-31,7999999999997;0,384073464101811;1,66533453693773E-15;4,44444452939255E-15;-0,374700263649222;-0,374700263649223
-31,6999999999997;0,28407346410181;2,05391259555654E-15;7,32838337386319E-15;-0,280268169768771;-0,280268169768773
-31,5999999999997;0,184073464101809;2,41473507855972E-15;1,31926979066431E-14;-0,18303572898033;-0,183035728980332
-31,4999999999997;0,0840734641018075;2,80331313717852E-15;3,33829271543904E-14;-0,0839744556914849;-0,0839744556914877
-31,3999999999997;0,0159265358981935;3,17454396103756E-15;1,99332622709272E-13;0,0159258626003647;0,0159258626003615
-31,2999999999997;0,115926535898195;3,49720252756924E-15;3,02350788602597E-14;0,115667054937502;0,115667054937498
-31,1999999999997;0,215926535898196;3,80251385934116E-15;1,77478122503717E-14;0,214252540296148;0,214252540296144
-31,0999999999997;0,315926535898202;1,27675647831893E-15;4,10932614982478E-15;0,310697285094629;0,31069728509463
-30,9999999999997;0,415926535898203;8,88178419700125E-16;2,19825659806873E-15;0,404037645323312;0,404037645323313
-30,8999999999997;0,515926535898204;5,55111512312578E-16;1,12520856362433E-15;0,493340994957013;0,493340994957014
-30,7999999999997;0,615926535898206;3,33066907387547E-16;5,76524552354297E-16;0,577715044445955;0,577715044445955
-30,6999999999997;0,715926535898207;1,11022302462516E-16;1,69159634303784E-16;0,656316756177997;0,656316756177997
-30,5999999999997;0,754869790896689;2,22044604925031E-16;3,0485525131457E-16;0,728360767831783;0,728360767831783
-30,4999999999997;0,654869790896688;4,44089209850063E-16;5,59921772645012E-16;0,793127239457454;0,793127239457453
-30,3999999999997;0,554869790896687;5,55111512312578E-16;6,53096150975942E-16;0,849969045879474;0,849969045879474
-30,2999999999997;0,454869790896686;6,66133814775094E-16;7,41534328501041E-16;0,898318242557478;0,898318242557477
-30,1999999999997;0,354869790896685;5,55111512312578E-16;5,91997869294183E-16;0,937691740300379;0,937691740300378
-30,0999999999997;0,254869790896684;5,55111512312578E-16;5,73642379957122E-16;0,967696132133877;0,967696132133876
-29,9999999999997;0,154869790896683;4,44089209850063E-16;4,49468619243613E-16;0,988031624092906;0,988031624092905
-29,8999999999997;0,0548697908966815;2,22044604925031E-16;2,22379278920807E-16;0,99849503066383;0,99849503066383
-29,7999999999997;0,0451302091033196;1,11022302462516E-16;1,11135460038146E-16;0,998981804946936;0,998981804946937
-29,6999999999997;0,145130209103321;4,44089209850063E-16;4,48807485580733E-16;0,989487083254494;0,989487083254494
-29,5999999999997;0,245130209103322;8,88178419700125E-16;9,15548057123715E-16;0,970105733707115;0,970105733707116
-29,4999999999997;0,345130209103328;4,44089209850063E-16;4,71917521469447E-16;0,941031408342855;0,941031408342855
-29,3999999999997;0,445130209103329;4,44089209850063E-16;4,92035834519506E-16;0,90255460821006;0,90255460821006
-29,2999999999997;0,545130209103331;3,33066907387547E-16;3,89524703272698E-16;0,855059780776917;0,855059780776917
-29,1999999999997;0,645130209103332;1,11022302462516E-16;1,38947832352122E-16;0,799021478659436;0,799021478659436
-29,0999999999997;0,745130209103333;1,11022302462516E-16;1,51050830145028E-16;0,734999618048575;0,734999618048576
-28,9999999999997;0,725666117691563;3,33066907387547E-16;5,01883516364836E-16;0,663633884212744;0,663633884212745
-28,8999999999997;0,625666117691562;6,66133814775094E-16;1,13745106281065E-15;0,585637339974056;0,585637339974056
-28,7999999999997;0,525666117691561;8,88178419700125E-16;1,77002263279457E-15;0,501789301020313;0,501789301020314
-28,6999999999997;0,42566611769156;1,33226762955019E-15;3,22639560378422E-15;0,412927549240265;0,412927549240266
-28,5999999999997;0,325666117691559;1,72084568816899E-15;5,37865191342805E-15;0,319939961883909;0,31993996188391
-28,4999999999997;0,225666117691558;2,13717932240343E-15;9,55139866249666E-15;0,223755640186499;0,223755640186501
-28,3999999999997;0,125666117691556;2,52575738102223E-15;2,0151950883343E-14;0,125335626096126;0,125335626096129
-28,2999999999997;0,0256661176915554;2,89351875792931E-15;1,12749286868238E-13;0,0256632998602505;0,0256632998602534
-28,1999999999997;0,0743338823084457;3,24740234702858E-15;4,37269624044251E-14;-0,0742654455846695;-0,0742654455846663
-28,0999999999997;0,174333882308447;3,52495810318487E-15;2,0322365543291E-14;-0,1734521552462;-0,173452155246196
-27,9999999999997;0,274333882308453;1,55431223447522E-15;5,73746409843077E-15;-0,27090578830817;-0,270905788308172
-27,8999999999997;0,374333882308454;1,16573417585641E-15;3,1880919517395E-15;-0,365652620282912;-0,365652620282914
-27,7999999999997;0,474333882308456;7,7715611723761E-16;1,70150623023291E-15;-0,456745972144474;-0,456745972144475
-27,6999999999997;0,574333882308457;4,44089209850063E-16;8,17428857945043E-16;-0,543275669232513;-0,543275669232514
-27,5999999999997;0,674333882308458;2,22044604925031E-16;3,55625778603925E-16;-0,624377135416641;-0,624377135416641
-27,4999999999997;0,774333882308459;0;0;-0,699240031655326;-0,699240031655326
-27,3999999999997;0,696462444486437;2,22044604925031E-16;2,89453619600349E-16;-0,767116352635735;-0,767116352635735
-27,2999999999997;0,596462444486436;5,55111512312578E-16;6,70969167017063E-16;-0,82732790059556;-0,82732790059556
-27,1999999999997;0,496462444486435;5,55111512312578E-16;6,3133005720695E-16;-0,879273061650878;-0,879273061650878
-27,0999999999997;0,396462444486434;5,55111512312578E-16;6,01790723539261E-16;-0,922432816923212;-0,922432816923211
-26,9999999999997;0,296462444486433;5,55111512312578E-16;5,80432334007613E-16;-0,956375928404599;-0,956375928404598
-26,8999999999997;0,196462444486431;4,44089209850063E-16;4,52799603646474E-16;-0,980763247745217;-0,980763247745216
-26,7999999999997;0,0964624444864304;2,22044604925031E-16;2,23081688290037E-16;-0,995351104911591;-0,995351104911591
-26,6999999999997;0,00353755551357071;0;0;-0,999993742857019;-0,999993742857019
-26,5999999999997;0,103537555513572;3,33066907387547E-16;3,34860159259697E-16;-0,994644773877804;-0,994644773877804
-26,4999999999997;0,203537555513573;7,7715611723761E-16;7,9353658258549E-16;-0,97935764310385;-0,97935764310385
-26,3999999999997;0,303537555513579;4,44089209850063E-16;4,65363246699551E-16;-0,954285094492597;-0,954285094492597
-26,2999999999997;0,403537555513581;4,44089209850063E-16;4,82874855584131E-16;-0,919677644661887;-0,919677644661887
-26,1999999999997;0,503537555513582;4,44089209850063E-16;5,07019982605433E-16;-0,875881079810726;-0,875881079810726
-26,0999999999997;0,603537555513583;2,22044604925031E-16;2,69689912497168E-16;-0,823333000737888;-0,823333000737888
-25,9999999999997;0,703537555513584;1,11022302462516E-16;1,45591859080076E-16;-0,762558450479382;-0,762558450479382
-25,8999999999997;0,767258771281312;0;0;-0,694164668251997;-0,694164668251997
-25,7999999999997;0,667258771281311;3,33066907387547E-16;5,38215995349865E-16;-0,618835022119769;-0,618835022119769
-25,6999999999997;0,56725877128131;6,66133814775094E-16;1,23972885974612E-15;-0,537322181006181;-0,537322181006182
-25,5999999999997;0,467258771281309;1,0547118733939E-15;2,341511592869E-15;-0,450440594275078;-0,45044059427508
-25,4999999999997;0,367258771281307;1,4432899320127E-15;4,01965283872742E-15;-0,359058354021843;-0,359058354021845
-25,3999999999997;0,267258771281306;1,83186799063151E-15;6,93656801526382E-15;-0,264088521384134;-0,264088521384135
-25,2999999999996;0,167258771281305;2,22044604925031E-15;1,3337614140303E-14;-0,166480003536812;-0,166480003536815
-25,1999999999996;0,0672587712813043;2,60902410786912E-15;3,88201001731407E-14;-0,067208072525124;-0,0672080725251266
-25,0999999999996;0,0327412287186996;1,87350135405495E-16;5,72316983133081E-15;0,0327353793312004;0,0327353793312002
-24,9999999999996;0,132741228718701;5,27355936696949E-16;3,9845029348382E-15;0,132351750098125;0,132351750098125
-24,8999999999996;0,232741228718702;8,60422844084496E-16;3,73049582962563E-15;0,230645705927741;0,230645705927741
-24,7999999999996;0,332741228718703;1,16573417585641E-15;3,56891859659167E-15;0,326635126105061;0,32663512610506
-24,6999999999996;0,432741228718704;1,4432899320127E-15;3,4416414994657E-15;0,419360916073557;0,419360916073556
-24,5999999999996;0,532741228718705;1,66533453693773E-15;3,27888504952536E-15;0,507896590390934;0,507896590390933
-24,4999999999996;0,632741228718706;1,88737914186277E-15;3,19160414223914E-15;0,591357529865417;0,591357529865415
-24,3999999999996;0,73274122871871;1,11022302462516E-16;1,65974992562866E-16;0,668909820378294;0,668909820378294
-24,2999999999996;0,738055098076186;1,11022302462516E-16;1,50075042319303E-16;0,73977858507814;0,73977858507814
-24,1999999999996;0,638055098076185;3,33066907387547E-16;4,1464616599535E-16;0,803255726694173;0,803255726694172
-24,0999999999996;0,538055098076184;4,44089209850063E-16;5,17160345147079E-16;0,858707002610119;0,858707002610118
-23,9999999999996;0,438055098076182;5,55111512312578E-16;6,12991139808641E-16;0,905578362006781;0,90557836200678
-23,8999999999996;0,338055098076181;4,44089209850063E-16;4,70731940153496E-16;0,943401481754678;0,943401481754678
-23,7999999999996;0,23805509807618;4,44089209850063E-16;4,56976661976542E-16;0,971798445743951;0,971798445743951
-23,6999999999996;0,138055098076179;3,33066907387547E-16;3,36266306130196E-16;0,990485520897208;0,990485520897207
-23,5999999999996;0,0380550980761754;0;0;0,999275992136642;0,999275992136642
-23,4999999999996;0,0619449019238257;0;0;0,998082027979373;0,998082027979373
-23,3999999999996;0,161944901923827;0;0;0,986915558120588;0,986915558120588
-23,2999999999996;0,261944901923828;2,22044604925031E-16;2,2988645626436E-16;0,965888154235972;0,965888154235972
-23,1999999999996;0,361944901923829;4,44089209850063E-16;4,748551128842E-16;0,935209915194404;0,935209915194405
-23,0999999999996;0,46194490192383;7,7715611723761E-16;8,68149110649985E-16;0,895187367819511;0,895187367819512
-22,9999999999996;0,561944901923831;9,99200722162641E-16;1,1807807011423E-15;0,846220404174966;0,846220404174967
-22,8999999999996;0,661944901923835;3,33066907387547E-16;4,22245982666888E-16;0,788798285975181;0,78879828597518
-22,7999999999996;0,761944901923836;0;0;0,723494756043978;0,723494756043978
-22,6999999999996;0,70885142487106;1,11022302462516E-16;1,7055104649867E-16;0,650962305665953;0,650962305665953
-22,5999999999996;0,608851424871058;4,44089209850063E-16;7,7648065947529E-16;0,571925655109243;0,571925655109244
-22,4999999999996;0,508851424871058;8,32667268468867E-16;1,70917658287172E-15;0,487174512460168;0,487174512460169
-22,3999999999996;0,408851424871056;1,11022302462516E-15;2,79262269855928E-15;0,397555683121074;0,397555683121075
-22,2999999999996;0,308851424871055;1,55431223447522E-15;5,11346449363563E-15;0,303964608810671;0,303964608810673
-22,1999999999996;0,208851424871054;1,97064586870965E-15;9,50458131256589E-15;0,207336420606373;0,207336420606375
-22,0999999999996;0,10885142487105;4,44089209850063E-16;4,08784174539077E-15;0,108636595423684;0,108636595423684
-21,9999999999996;0,00885142487104933;9,71445146547012E-17;1,09751576260461E-14;0,00885130929000599;0,00885130929000589
-21,8999999999996;0,0911485751289517;2,4980018054066E-16;2,74438090053679E-15;-0,0910224162002441;-0,0910224162002439
-21,7999999999996;0,191148575128953;5,82867087928207E-16;3,0679366618035E-15;-0,189986675795832;-0,189986675795831
-21,6999999999996;0,291148575128954;9,43689570931383E-16;3,28751386397302E-15;-0,287052651328113;-0,287052651328112
-21,5999999999996;0,391148575128955;1,16573417585641E-15;3,05765946896233E-15;-0,381250491655315;-0,381250491655313
-21,4999999999996;0,491148575128956;1,4432899320127E-15;3,06015813480837E-15;-0,471639003094553;-0,471639003094552
-21,3999999999996;0,591148575128957;1,77635683940025E-15;3,18734767379272E-15;-0,557315053517998;-0,557315053517996
-21,2999999999996;0,691148575128961;3,33066907387547E-16;5,22521337334077E-16;-0,637422596150554;-0,637422596150554
-21,1999999999996;0,779647751665935;0;0;-0,71116122290627;-0,71116122290627
-21,0999999999996;0,679647751665934;1,11022302462516E-16;1,42739953467111E-16;-0,777794161801352;-0,777794161801352
-20,9999999999996;0,579647751665932;3,33066907387547E-16;3,98093184395725E-16;-0,836655638536282;-0,836655638536281
-20,8999999999996;0,479647751665931;4,44089209850063E-16;5,00575371889753E-16;-0,887157528692541;-0,887157528692541
-20,7999999999996;0,37964775166593;4,44089209850063E-16;4,78134677651735E-16;-0,928795234077394;-0,928795234077394
-20,6999999999996;0,279647751665929;4,44089209850063E-16;4,62038132472705E-16;-0,961152724502231;-0,961152724502231
-20,5999999999996;0,179647751665928;3,33066907387547E-16;3,38514728285923E-16;-0,983906694618691;-0,983906694618691
-20,4999999999996;0,0796477516659243;1,11022302462516E-16;1,11375385346338E-16;-0,996829794278833;-0,996829794278833
