x;absoluteError;relativeError
-38,9999999999998;1,64313007644523E-14;4,54587174899891E-15
-38,8999999999998;6,21724893790088E-15;2,41078503289895E-15
-38,7999999999998;2,44249065417534E-15;1,2404198008545E-15
-38,6999999999998;4,44089209850063E-16;2,8458968588666E-16
-38,5999999999998;4,44089209850063E-16;3,51765157785761E-16
-38,4999999999998;1,33226762955019E-15;1,29162037040251E-15
-38,3999999999998;1,55431223447522E-15;1,84202169814215E-15
-38,2999999999998;1,88737914186277E-15;2,7535234855092E-15
-38,1999999999998;1,99840144432528E-15;3,65033983305371E-15
-38,0999999999998;2,33146835171283E-15;5,50081500401606E-15
-37,9999999999998;2,55351295663786E-15;8,22891865001315E-15
-37,8999999999998;2,77555756156289E-15;1,36300711631572E-14
-37,7999999999998;3,05311331771918E-15;3,01596119042086E-14
-37,6999999999998;3,37598872468536E-15;3,80111639305841E-12
-37,5999999999998;3,77475828372553E-15;3,79610554102398E-14
-37,4999999999998;4,24660306919122E-15;2,10451297715825E-14
-37,3999999999998;1,22124532708767E-15;3,96040980943758E-15
-37,2999999999998;9,43689570931383E-16;2,23757432362428E-15
-37,1999999999998;5,55111512312578E-16;1,0182733025184E-15
-37,0999999999998;2,22044604925031E-16;3,25181064762765E-16
-36,9999999999998;4,44089209850063E-16;5,28192664766068E-16
-36,8999999999998;1,11022302462516E-15;1,08018262003781E-15
-36,7999999999998;2,44249065417534E-15;1,94177914007524E-15
-36,6999999999998;4,66293670342566E-15;2,99988942083274E-15
-36,5999999999998;7,99360577730113E-15;4,07743314249347E-15
-36,4999999999998;1,50990331349021E-14;5,88563820970385E-15
-36,3999999999998;3,24185123190546E-14;9,03090570826732E-15
-36,2999999999998;9,32587340685131E-14;1,61702665849054E-14
-36,1999999999998;5,96855898038484E-13;4,28587443122105E-14
-36,0999999999998;4,256150987203E-12;1,205473313186E-13
-35,9999999999998;2,30038210702332E-13;2,96805463179705E-14
-35,8999999999998;8,08242361927114E-14;1,87809037869928E-14
