x;absoluteError;relativeError
-34,8999999999998;1,77635683940025E-14;6,33325514997707E-15
-34,7999999999998;4,08562073062058E-14;1,01056881870151E-14
-34,6999999999998;1,36779476633819E-13;1,96214073720043E-14
-34,5999999999998;1,71596070686064E-12;7,29392827920313E-14
-34,4999999999998;1,04449782156735E-12;6,01450118178606E-14
-34,3999999999998;1,55431223447522E-13;2,4687926939493E-14
-34,2999999999998;2,1316282072803E-14;5,6140034919497E-15
-34,1999999999998;8,88178419700125E-15;3,31799653168553E-15
-34,0999999999998;3,5527136788005E-15;1,74922399066739E-15
-33,9999999999998;8,88178419700125E-16;5,53778323390245E-16
-33,8999999999998;0;0
-33,7999999999998;6,66133814775094E-16;6,29989852249482E-16
-33,6999999999998;1,22124532708767E-15;1,41144774271015E-15
-33,5999999999998;1,4432899320127E-15;2,05068685823495E-15
-33,4999999999998;1,88737914186277E-15;3,34838125663004E-15
-33,3999999999998;2,05391259555654E-15;4,68359894387477E-15
-33,2999999999998;2,27595720048157E-15;7,02575800597524E-15
-33,1999999999998;2,52575738102223E-15;1,16624983011446E-14
-33,0999999999998;2,81719092498633E-15;2,47634331069135E-14
-32,9999999999998;3,13464532109009E-15;2,36079589464516E-13
-32,8999999999998;3,52495810318487E-15;4,05442885600649E-14
-32,7999999999998;3,99680288865056E-15;2,11556550962105E-14
-32,6999999999998;1,49880108324396E-15;5,08331300851581E-15
-32,5999999999998;1,22124532708767E-15;2,99891400145938E-15
-32,4999999999998;8,88178419700125E-16;1,67838613593092E-15
-32,3999999999998;3,33066907387547E-16;5,0098830396799E-16
-32,2999999999997;1,11022302462516E-16;1,35419228909859E-16
-32,1999999999997;6,66133814775094E-16;6,64371294562944E-16
-32,0999999999997;1,55431223447522E-15;1,26741870663032E-15
-31,9999999999997;3,33066907387547E-15;2,2015923800136E-15
-31,8999999999997;6,43929354282591E-15;3,38577664447557E-15
-31,7999999999997;1,28785870856518E-14;5,20480049148642E-15
-31,6999999999997;2,66453525910038E-14;7,77963855558357E-15
-31,5999999999997;7,37188088351104E-14;1,37250432018465E-14
-31,4999999999997;3,97903932025656E-13;3,35322049570783E-14
-31,3999999999997;1,25126575767354E-11;1,99300141491594E-13
-31,2999999999997;2,64677169070637E-13;3,08212999571023E-14
-31,1999999999997;8,43769498715119E-14;1,85077574276677E-14
-31,0999999999997;1,33226762955019E-14;4,35484537907778E-15
-30,9999999999997;6,21724893790088E-15;2,74613130115422E-15
-30,8999999999997;2,88657986402541E-15;1,63716859970709E-15
-30,7999999999997;8,88178419700125E-16;6,28632465109904E-16
-30,6999999999997;2,22044604925031E-16;1,93153614963635E-16
-30,5999999999997;6,66133814775094E-16;7,08099973814732E-16
-30,4999999999997;1,11022302462516E-15;1,44575894047152E-15
-30,3999999999997;1,4432899320127E-15;2,32854173098458E-15
-30,2999999999997;1,77635683940025E-15;3,63207158158164E-15
-30,1999999999997;1,99840144432528E-15;5,39296585666977E-15
-30,0999999999997;2,27595720048157E-15;8,7356820243351E-15
-29,9999999999997;2,55351295663786E-15;1,63560962022232E-14
-29,8999999999997;2,87270207621759E-15;5,2302341748578E-14
-29,7999999999997;3,21964677141295E-15;7,1292836481271E-14
-29,6999999999997;3,63598040564739E-15;2,48770849367264E-14
-29,5999999999997;4,16333634234434E-15;1,66426259404281E-14
-29,4999999999997;1,4432899320127E-15;4,0144961129153E-15
-29,3999999999997;1,16573417585641E-15;2,44356445048768E-15
-29,2999999999997;7,7715611723761E-16;1,28153755391342E-15
-29,1999999999997;4,44089209850063E-16;5,90113672999788E-16
-29,0999999999997;3,33066907387547E-16;3,61031965917653E-16
-28,9999999999997;1,11022302462516E-15;9,84926411315626E-16
-28,8999999999997;2,44249065417534E-15;1,76469409145416E-15
-28,7999999999997;4,21884749357559E-15;2,44739571751997E-15
-28,6999999999997;8,88178419700125E-15;4,0268762027416E-15
-28,5999999999997;1,82076576038526E-14;6,14853783880582E-15
-28,4999999999997;4,35207425653061E-14;9,99133926637151E-15
-28,3999999999997;1,61648472385423E-13;2,04213470876082E-14
-28,2999999999997;4,39825953435502E-12;1,12911041303336E-13
-28,1999999999997;5,89750470680883E-13;4,39193644237588E-14
-28,0999999999997;1,19904086659517E-13;2,11177183581141E-14
-27,9999999999997;2,17603712826531E-14;6,12401268525603E-15
-27,8999999999997;9,32587340685131E-15;3,66373884804498E-15
-27,7999999999997;4,21884749357559E-15;2,16608334022884E-15
-27,6999999999997;1,99840144432528E-15;1,29316565482698E-15
-27,5999999999997;6,66133814775094E-16;5,32462500109369E-16
-27,4999999999997;2,22044604925031E-16;2,17184650661292E-16
-27,3999999999997;8,88178419700125E-16;1,06208527437702E-15
-27,2999999999997;1,22124532708767E-15;1,79871045191947E-15
-27,1999999999997;1,55431223447522E-15;2,86922757239786E-15
-27,0999999999997;1,83186799063151E-15;4,37586911550469E-15
-26,9999999999997;2,05391259555654E-15;6,72390146982845E-15
-26,8999999999997;2,3037127760972E-15;1,15747162543904E-14
-26,7999999999997;2,60902410786912E-15;2,69631022874748E-14
-26,6999999999997;2,93385107874578E-15;8,29340721048082E-13
-26,5999999999997;3,31679128606766E-15;3,19201159598656E-14
-26,4999999999997;3,80251385934116E-15;1,84234239157199E-14
-26,3999999999997;1,72084568816899E-15;5,49410803880747E-15
-26,2999999999997;1,49880108324396E-15;3,51032443332446E-15
-26,1999999999997;1,11022302462516E-15;2,01527226982271E-15
-26,0999999999997;6,66133814775094E-16;9,66331843023671E-16
-25,9999999999997;2,22044604925031E-16;2,61735867247529E-16
-25,8999999999997;0;0
-25,7999999999997;1,33226762955019E-15;1,04956313758719E-15
-25,6999999999997;3,10862446895044E-15;1,98052917119525E-15
-25,5999999999997;6,21724893790088E-15;3,13673972410357E-15
-25,4999999999997;1,15463194561016E-14;4,44201792656043E-15
-25,3999999999997;2,79776202205539E-14;7,66052903911212E-15
-25,2999999999996;8,17124146124115E-14;1,37960087089697E-14
-25,1999999999996;5,80868686483882E-13;3,91275328887635E-14
-25,0999999999996;1,74082970261225E-13;5,70172788570688E-15
-24,9999999999996;3,10862446895044E-14;4,15083456119304E-15
-24,8999999999996;1,68753899743024E-14;4,00008739364216E-15
-24,7999999999996;1,15463194561016E-14;3,99029938103836E-15
-24,6999999999996;9,32587340685131E-15;4,3080220175354E-15
-24,5999999999996;7,7715611723761E-15;4,58215314909875E-15
-24,4999999999996;6,66133814775094E-15;4,88490339262042E-15
-24,3999999999996;4,44089209850063E-16;3,99620913532087E-16
-24,2999999999996;3,33066907387547E-16;3,66196958137197E-16
-24,1999999999996;7,7715611723761E-16;1,04805093611571E-15
-24,0999999999996;1,22124532708767E-15;2,04636044589997E-15
-23,9999999999996;1,55431223447522E-15;3,31829605661276E-15
-23,8999999999996;1,77635683940025E-15;5,05292638342309E-15
-23,7999999999996;2,05391259555654E-15;8,46428691686882E-15
-23,6999999999996;2,33146835171283E-15;1,67805285551513E-14
-23,5999999999996;1,38777878078145E-16;3,6450012312154E-15
-23,4999999999996;2,22044604925031E-16;3,57996409166692E-15
-23,3999999999996;6,10622663543836E-16;3,73753792611392E-15
-23,2999999999996;9,43689570931383E-16;3,51984859464063E-15
-23,1999999999996;1,55431223447522E-15;4,10515021753185E-15
-23,0999999999996;2,05391259555654E-15;4,12537101643104E-15
-22,9999999999996;2,88657986402541E-15;4,58433071150323E-15
-22,8999999999996;6,66133814775094E-16;8,54865979624268E-16
-22,7999999999996;1,11022302462516E-16;1,16356044269003E-16
-22,6999999999996;4,44089209850063E-16;3,80821376044799E-16
-22,5999999999996;1,55431223447522E-15;1,08368295478057E-15
-22,4999999999996;4,44089209850063E-15;2,47735938142172E-15
-22,3999999999996;7,99360577730113E-15;3,46336031420211E-15
-22,2999999999996;1,73194791841524E-14;5,52597970404167E-15
-22,1999999999996;4,61852778244065E-14;9,78859937607686E-15
-22,0999999999996;3,90798504668055E-14;4,27077837409529E-15
-21,9999999999996;1,23634436022257E-12;1,09436950252746E-14
-21,8999999999996;3,01980662698043E-14;2,76015880672514E-15
-21,7999999999996;1,68753899743024E-14;3,26557626609139E-15
-21,6999999999996;1,15463194561016E-14;3,46001710437682E-15
-21,5999999999996;8,88178419700125E-15;3,66283177460798E-15
-21,4999999999996;7,7715611723761E-15;4,15673140192484E-15
-21,3999999999996;6,66133814775094E-15;4,47122614600716E-15
-21,2999999999996;8,88178419700125E-16;7,34762383831194E-16
-21,1999999999996;1,11022302462516E-16;1,12306549468174E-16
-21,0999999999996;3,33066907387547E-16;4,12171247769605E-16
-20,9999999999996;7,7715611723761E-16;1,18710482482529E-15
-20,8999999999996;1,22124532708767E-15;2,34781182681122E-15
-20,7999999999996;1,55431223447522E-15;3,89547704990978E-15
-20,6999999999996;1,83186799063151E-15;6,37897036870587E-15
-20,5999999999996;2,05391259555654E-15;1,13097401325584E-14
-20,4999999999996;4,02455846426619E-16;5,04225730851658E-15
-20,3999999999996;5,89805981832114E-17;2,89758917345322E-15
-20,2999999999996;2,91433543964104E-16;2,40980190827373E-15
-20,1999999999996;6,93889390390723E-16;3,09786828589279E-15
-20,0999999999996;1,16573417585641E-15;3,51357173738828E-15
-19,9999999999996;1,66533453693773E-15;3,72562138510145E-15
-19,8999999999996;2,22044604925031E-15;3,87492348996476E-15
-19,7999999999996;2,99760216648792E-15;4,1957313639248E-15
-19,6999999999996;4,44089209850063E-16;5,05974260208773E-16
-19,5999999999996;0;0
-19,4999999999996;6,66133814775094E-16;5,0686478479875E-16
-19,3999999999996;2,44249065417534E-15;1,49899653809058E-15
-19,2999999999996;5,32907051820075E-15;2,57715387095753E-15
-19,1999999999996;1,15463194561016E-14;4,22054724020722E-15
-19,0999999999996;2,79776202205539E-14;7,15709511393996E-15
-18,9999999999996;9,14823772291129E-14;1,38677651344841E-14
-18,8999999999996;1,49213974509621E-13;7,53335232396857E-15
-18,7999999999996;7,105427357601E-15;3,52404524970327E-16
-18,6999999999996;1,59872115546023E-14;2,40896944753148E-15
-18,5999999999996;1,11022302462516E-14;2,82961368412891E-15
-18,4999999999996;8,43769498715119E-15;3,07575351849677E-15
-18,3999999999996;7,54951656745106E-15;3,64269823185125E-15
-18,2999999999996;6,43929354282591E-15;3,94403106038304E-15
-18,1999999999995;5,77315972805081E-15;4,38473744074972E-15
-18,0999999999995;8,88178419700125E-16;8,26687448451101E-16
-17,9999999999995;1,11022302462516E-16;1,26267186966037E-16
-17,8999999999995;5,55111512312578E-16;7,75530163109853E-16
-17,7999999999995;9,99200722162641E-16;1,7401310379341E-15
-17,6999999999995;1,22124532708767E-15;2,72562201527348E-15
-17,5999999999995;1,55431223447522E-15;4,6708781686216E-15
-17,4999999999995;1,85962356624714E-15;8,26785187649584E-15
-17,3999999999995;6,93889390390723E-16;5,69518199218815E-15
-17,2999999999995;3,40005801291454E-16;1,60050933073044E-14
-17,1999999999995;1,38777878078145E-17;1,75839921457179E-16
-17,0999999999995;3,88578058618805E-16;2,1505430899166E-15
-16,9999999999995;7,7715611723761E-16;2,71531791698816E-15
-16,8999999999995;1,22124532708767E-15;3,06864723051279E-15
-16,7999999999995;1,88737914186277E-15;3,63632161763352E-15
-16,6999999999995;2,55351295663786E-15;3,9080571022226E-15
-16,5999999999995;1,11022302462516E-15;1,37640301219371E-15
-16,4999999999995;5,55111512312578E-16;5,62531168978519E-16
-16,3999999999995;0;0
-16,2999999999995;1,11022302462516E-15;7,46635516366392E-16
-16,1999999999995;3,33066907387547E-15;1,78526255030685E-15
-16,0999999999995;7,105427357601E-15;2,93765214263373E-15
-15,9999999999995;3,5527136788005E-15;1,06806027852492E-15
-15,8999999999995;2,8421709430404E-14;5,52611062978066E-15
-15,7999999999995;4,79616346638068E-14;4,42673846228612E-15
-15,6999999999995;1,52340362546965E-11;1,21315277006181E-13
-15,5999999999995;3,90798504668055E-14;4,23565820881829E-15
-15,4999999999995;2,22044604925031E-14;4,68545436231328E-15
-15,3999999999995;5,32907051820075E-15;1,69508804667724E-15
-15,2999999999995;5,32907051820075E-15;2,30328749918698E-15
-15,1999999999995;2,44249065417534E-15;1,35970466493899E-15
-15,0999999999995;2,44249065417534E-15;1,69970852707031E-15
-14,9999999999995;1,55431223447522E-15;1,33048101566345E-15
-14,8999999999995;1,33226762955019E-15;1,39379189037534E-15
-14,7999999999995;1,33226762955019E-15;1,70660351973985E-15
-14,6999999999995;9,99200722162641E-16;1,58376231704923E-15
-14,5999999999995;9,43689570931383E-16;1,89122882666993E-15
-14,4999999999995;6,66133814775094E-16;1,75464251961861E-15
-14,3999999999995;8,88178419700125E-16;3,3010743025292E-15
-14,2999999999995;5,82867087928207E-16;3,54784505122497E-15
-14,1999999999995;1,92901250528621E-15;3,0660185834381E-14
-14,0999999999995;4,92661467177413E-16;1,3249263453991E-14
-13,9999999999995;1,88737914186277E-15;1,36733194181706E-14
-13,8999999999995;4,44089209850063E-16;1,83723505702035E-15
-13,7999999999995;1,99840144432528E-15;5,70071938877014E-15
-13,6999999999995;4,44089209850063E-16;9,5028085874461E-16
-13,5999999999995;2,44249065417534E-15;4,10099341447137E-15
-13,4999999999995;4,44089209850063E-16;5,99999315691625E-16
-13,3999999999995;2,99760216648792E-15;3,3016590411827E-15
-13,2999999999995;6,66133814775094E-16;6,00502937386103E-16
-13,1999999999995;4,66293670342566E-15;3,42580503889813E-15
-13,0999999999995;6,66133814775094E-16;3,93553704885055E-16
-12,9999999999995;8,88178419700125E-15;4,11245378138787E-15
-12,8999999999995;8,88178419700125E-16;3,07829433035932E-16
-12,7999999999995;2,75335310107039E-14;6,55229190866238E-15
-12,6999999999995;3,5527136788005E-15;4,77593099710006E-16
-12,5999999999995;1,26121335597418E-12;4,24298266624429E-14
-12,4999999999995;0;0
-12,3999999999995;8,88178419700125E-16;1,49145409577789E-16
-12,2999999999995;8,88178419700125E-16;2,42343621575384E-16
-12,1999999999995;4,44089209850063E-16;1,70394201091165E-16
-12,0999999999995;8,88178419700125E-16;4,47116482217226E-16
-11,9999999999995;6,66133814775094E-16;4,23567799942395E-16
-11,8999999999995;2,22044604925031E-16;1,74607807406168E-16
-11,7999999999995;4,44089209850063E-16;4,27502945649504E-16
-11,6999999999995;4,44089209850063E-16;5,22530266932998E-16
-11,5999999999995;1,66533453693773E-15;2,41124385419839E-15
-11,4999999999995;1,4432899320127E-15;2,61435727003374E-15
-11,3999999999995;1,16573417585641E-15;2,72355160655973E-15
-11,2999999999995;1,11022302462516E-15;3,5335799569029E-15
-11,1999999999995;1,0547118733939E-15;5,08731839067288E-15
-11,0999999999995;9,85322934354826E-16;9,40131261762635E-15
-10,9999999999995;9,46291656145348E-16;2,13815400720937E-13
-10,8999999999995;9,15933995315754E-16;9,55427939250292E-15
-10,7999999999995;9,43689570931383E-16;4,76354518429727E-15
-10,6999999999995;9,43689570931383E-16;3,09920942749986E-15
-10,5999999999995;9,43689570931383E-16;2,25986824701298E-15
-10,4999999999995;9,99200722162641E-16;1,84842140935382E-15
-10,3999999999995;1,11022302462516E-15;1,63832049510114E-15
-10,2999999999995;1,22124532708767E-15;1,46300570966308E-15
-10,1999999999995;1,55431223447522E-15;1,52299608197279E-15
-10,0999999999995;1,77635683940025E-15;1,42248755519027E-15
-9,99999999999954;1,99840144432528E-15;1,29568521403687E-15
-9,89999999999954;3,10862446895044E-15;1,59955176185915E-15
-9,79999999999954;4,44089209850063E-15;1,74919208340546E-15
-9,69999999999954;7,105427357601E-15;2,0064898772638E-15
-9,59999999999954;1,68753899743024E-14;2,98757865122883E-15
-9,49999999999954;8,88178419700125E-14;6,69368904810363E-15
-9,39999999999954;7,53175299905706E-13;1,86659681640677E-14
-9,29999999999954;2,75335310107039E-14;3,45351972093696E-15
-9,19999999999954;7,99360577730113E-15;1,82767170645409E-15
-9,09999999999954;3,5527136788005E-15;1,19620056591921E-15
-8,99999999999954;2,22044604925031E-15;1,00434251902284E-15
-8,89999999999954;1,77635683940025E-15;1,02837487491697E-15
-8,79999999999954;8,88178419700125E-16;6,40507092321038E-16
-8,69999999999954;4,44089209850063E-16;3,93266280258872E-16
-8,59999999999954;3,33066907387547E-16;3,60389193083926E-16
-8,49999999999955;3,33066907387547E-16;4,41768064725132E-16
-8,39999999999955;3,33066907387547E-16;5,48131782039803E-16
-8,29999999999955;2,22044604925031E-16;4,64379093909837E-16
-8,19999999999955;1,11022302462516E-16;3,07948033227685E-16
-8,09999999999955;1,11022302462516E-16;4,42135022678384E-16
-7,99999999999955;2,77555756156289E-17;1,88729905460421E-16
-7,89999999999955;0;0
-7,79999999999955;6,93889390390723E-18;1,28416871923064E-16
-7,69999999999955;5,55111512312578E-17;3,57651268238686E-16
-7,59999999999955;1,11022302462516E-16;4,27687407120457E-16
-7,49999999999955;1,11022302462516E-16;3,00427889984182E-16
-7,39999999999955;1,66533453693773E-16;3,41274370284484E-16
-7,29999999999955;2,22044604925031E-16;3,58948742727321E-16
-7,19999999999955;2,22044604925031E-16;2,89684041211307E-16
-7,09999999999955;5,55111512312578E-16;5,91134434114972E-16
-6,99999999999955;6,66133814775094E-16;5,80500969109683E-16
-6,89999999999955;8,88178419700125E-16;6,29817221201827E-16
-6,79999999999955;1,33226762955019E-15;7,57180956187215E-16
-6,69999999999955;2,22044604925031E-15;9,83118956759242E-16
-6,59999999999955;3,99680288865056E-15;1,31038382829628E-15
-6,49999999999955;9,76996261670138E-15;2,15210001268646E-15
-6,39999999999955;3,37507799486048E-14;3,96061850294401E-15
-6,29999999999955;3,27560201185406E-12;5,50834330454986E-14
-6,19999999999955;2,8421709430404E-14;2,36973718490328E-15
-6,09999999999955;5,32907051820075E-15;9,87275491704034E-16
-5,99999999999955;1,33226762955019E-15;3,87698128781232E-16
-5,89999999999955;1,33226762955019E-15;5,37051603020636E-16
-5,79999999999955;4,44089209850063E-16;2,32998607939624E-16
-5,69999999999956;0;0
-5,59999999999956;0;0
-5,49999999999956;2,22044604925031E-16;2,2106406754369E-16
-5,39999999999956;1,11022302462516E-16;1,35174185691606E-16
-5,29999999999956;3,33066907387547E-16;5,00024487085095E-16
-5,19999999999956;2,22044604925031E-16;4,18696605724419E-16
-5,09999999999956;1,66533453693773E-16;4,07905278818792E-16
-4,99999999999956;5,55111512312578E-16;1,87656279751596E-15
-4,89999999999956;4,9960036108132E-16;2,63164143768673E-15
-4,79999999999956;4,85722573273506E-16;5,52988867059287E-15
-4,69999999999956;4,47558656802016E-16;3,61236957792166E-14
-4,59999999999956;4,16333634234434E-16;3,68878881424328E-15
-4,49999999999956;4,44089209850063E-16;2,0593891279136E-15
-4,39999999999956;3,88578058618805E-16;1,20316348353831E-15
-4,29999999999956;3,88578058618805E-16;8,88230330484114E-16
-4,19999999999956;4,44089209850063E-16;7,89492815348242E-16
-4,09999999999956;3,33066907387547E-16;4,74129563341376E-16
-3,99999999999956;1,11022302462516E-16;1,28543984606438E-16
-3,89999999999956;6,66133814775094E-16;6,31111596273199E-16
