x;absoluteError;relativeError
-32,5999999999998;9,43689570931383E-16;2,50212447848223E-15
-32,4999999999998;5,55111512312578E-16;1,18681574472049E-15
-32,3999999999998;2,22044604925031E-16;4,01066824861132E-16
-32,2999999999997;1,11022302462516E-16;1,75112304543739E-16
-32,1999999999997;2,22044604925031E-16;3,13603336898712E-16
-32,0999999999997;4,44089209850063E-16;5,73014705809496E-16
-31,9999999999997;5,55111512312578E-16;6,65423121183565E-16
-31,8999999999997;5,55111512312578E-16;6,27169153872803E-16
-31,7999999999997;6,66133814775094E-16;7,18477793165326E-16
-31,6999999999997;5,55111512312578E-16;5,78288299292211E-16
-31,5999999999997;4,44089209850063E-16;4,51720457007267E-16
-31,4999999999997;2,22044604925031E-16;2,22831666971971E-16
-31,3999999999997;0;0
-31,2999999999997;4,44089209850063E-16;4,47090060000186E-16
-31,1999999999997;7,7715611723761E-16;7,95632045240441E-16
-31,0999999999997;4,44089209850063E-16;4,67212040786625E-16
-30,9999999999997;3,33066907387547E-16;3,64110073777472E-16
-30,8999999999997;3,33066907387547E-16;3,82907707099085E-16
-30,7999999999997;2,22044604925031E-16;2,72033968629283E-16
-30,6999999999997;1,11022302462516E-16;1,47149690408979E-16
-30,5999999999997;3,33066907387547E-16;4,86091511987003E-16
-30,4999999999997;5,55111512312578E-16;9,11429382667845E-16
-30,3999999999997;8,88178419700125E-16;1,6858834618457E-15
-30,2999999999997;1,27675647831893E-15;2,90604300969071E-15
-30,1999999999997;1,66533453693773E-15;4,79276719708743E-15
-30,0999999999997;2,1094237467878E-15;8,36676463798445E-15
-29,9999999999997;2,47024622979097E-15;1,60144117387273E-14
-29,8999999999997;2,85188539450587E-15;5,20016000856998E-14
-29,7999999999997;3,21270787750905E-15;7,12116955228872E-14
-29,6999999999997;3,5527136788005E-15;2,45656372002204E-14
-29,5999999999997;3,77475828372553E-15;1,55542985281889E-14
-29,4999999999997;1,22124532708767E-15;3,60974277393654E-15
-29,3999999999997;8,88178419700125E-16;2,06277091038292E-15
-29,2999999999997;4,44089209850063E-16;8,56439736879481E-16
-29,1999999999997;2,22044604925031E-16;3,69272722173786E-16
-29,0999999999997;1,11022302462516E-16;1,63733402962482E-16
-28,9999999999997;2,22044604925031E-16;2,96828246642055E-16
-28,8999999999997;4,44089209850063E-16;5,47870583504286E-16
-28,7999999999997;5,55111512312578E-16;6,41754919147275E-16
-28,6999999999997;5,55111512312578E-16;6,0950102054079E-16
-28,5999999999997;6,66133814775094E-16;7,03089745254753E-16
-28,4999999999997;5,55111512312578E-16;5,6955235524236E-16
-28,3999999999997;3,33066907387547E-16;3,35714215721102E-16
-28,2999999999997;1,11022302462516E-16;1,11058880450862E-16
-28,1999999999997;3,33066907387547E-16;3,33989215640898E-16
-28,0999999999997;6,66133814775094E-16;6,7638627711806E-16
-27,9999999999997;4,44089209850063E-16;4,61340643549996E-16
-27,8999999999997;5,55111512312578E-16;5,96412226356474E-16
-27,7999999999997;4,44089209850063E-16;4,99202590851847E-16
-27,6999999999997;3,33066907387547E-16;3,96718685087272E-16
-27,5999999999997;2,22044604925031E-16;2,84263292117544E-16
-27,4999999999997;0;0
-27,3999999999997;4,44089209850063E-16;6,92258267424363E-16
-27,2999999999997;6,66133814775094E-16;1,18588384514751E-15
-27,1999999999997;1,0547118733939E-15;2,21430171992647E-15
-27,0999999999997;1,4432899320127E-15;3,7375669982555E-15
-26,9999999999997;1,77635683940025E-15;6,08052332074975E-15
-26,8999999999997;2,19269047363468E-15;1,12329847482605E-14
-26,7999999999997;2,56739074444567E-15;2,66567645185733E-14
-26,6999999999997;2,93385107874578E-15;8,29345910384023E-13
-26,5999999999997;3,27515792264421E-15;3,16891475992491E-14
-26,4999999999997;3,58046925441613E-15;1,77132467012766E-14
-26,3999999999997;1,49880108324396E-15;5,01442482977696E-15
-26,2999999999997;1,16573417585641E-15;2,96870577737474E-15
-26,1999999999997;7,21644966006352E-16;1,49555345534788E-15
-26,0999999999997;4,44089209850063E-16;7,82455249704656E-16
-25,9999999999997;2,22044604925031E-16;3,43233842708043E-16
-25,8999999999997;1,11022302462516E-16;1,54237007916313E-16
-25,7999999999997;3,33066907387547E-16;4,24007651502978E-16
-25,6999999999997;4,44089209850063E-16;5,26560690668609E-16
-25,5999999999997;4,44089209850063E-16;4,97408182751713E-16
-25,4999999999997;5,55111512312578E-16;5,94773946266591E-16
-25,3999999999997;5,55111512312578E-16;5,75544226592189E-16
-25,2999999999996;3,33066907387547E-16;3,37780694113552E-16
-25,1999999999996;1,11022302462516E-16;1,11273894809358E-16
-25,0999999999996;0;0
-24,9999999999996;0;0
-24,8999999999996;2,22044604925031E-16;2,2819730656595E-16
-24,7999999999996;3,33066907387547E-16;3,52395626306958E-16
-24,6999999999996;6,66133814775094E-16;7,33773336047875E-16
-24,5999999999996;9,99200722162641E-16;1,1599486735267E-15
-24,4999999999996;1,33226762955019E-15;1,6520981456792E-15
-24,3999999999996;1,11022302462516E-16;1,49355302223731E-16
-24,2999999999996;1,11022302462516E-16;1,65002955174089E-16
-24,1999999999996;3,33066907387547E-16;5,59180186309145E-16
-24,0999999999996;8,88178419700125E-16;1,73314313025164E-15
