x;absoluteError;relativeError
-36,7999999999998;8,88178419700125E-16;1,13465423864049E-15
-36,6999999999998;7,7715611723761E-16;9,24095883032863E-16
-36,5999999999998;6,66133814775094E-16;7,47789308350538E-16
-36,4999999999998;5,55111512312578E-16;5,95794194082594E-16
-36,3999999999998;3,33066907387547E-16;3,45748899406193E-16
-36,2999999999998;3,33066907387547E-16;3,3803659160494E-16
-36,1999999999998;1,11022302462516E-16;1,11308167721531E-16
-36,0999999999998;1,11022302462516E-16;1,11066824426224E-16
-35,9999999999998;6,66133814775094E-16;6,71655593847885E-16
-35,8999999999998;1,11022302462516E-15;1,13980198271628E-15
-35,7999999999998;1,55431223447522E-15;1,6420175714204E-15
-35,6999999999998;1,99840144432528E-15;2,19685023778818E-15
-35,5999999999998;2,44249065417534E-15;2,8280781587598E-15
-35,4999999999998;2,88657986402541E-15;3,56800112009979E-15
-35,3999999999998;3,33066907387547E-15;4,4629289966994E-15
-35,2999999999998;3,5527136788005E-15;5,25457766805359E-15
-35,1999999999998;3,88578058618805E-15;6,48512670248939E-15
-35,0999999999998;4,21884749357559E-15;8,17190824640218E-15
-34,9999999999998;4,44089209850063E-15;1,03714895881429E-14
-34,8999999999998;4,6074255521944E-15;1,37197274881249E-14
-34,7999999999998;4,74620343027254E-15;1,97666562995023E-14
-34,6999999999998;4,85722573273506E-15;3,4206002676815E-14
-34,5999999999998;4,8919202022546E-15;1,15190642441637E-13
-34,4999999999998;4,8919202022546E-15;8,50954044863074E-14
-34,3999999999998;4,82947015711943E-15;3,07867241089429E-14
-34,2999999999998;4,71844785465692E-15;1,85267969001312E-14
-34,1999999999998;4,6074255521944E-15;1,31659023535988E-14
-34,0999999999998;4,38538094726937E-15;9,92788000342326E-15
-33,9999999999998;4,21884749357559E-15;7,97389066822919E-15
-33,8999999999998;3,88578058618805E-15;6,3580919017858E-15
-33,7999999999998;3,5527136788005E-15;5,17043275181208E-15
-33,6999999999998;3,21964677141295E-15;4,25754371619123E-15
-33,5999999999998;2,77555756156289E-15;3,39407201776715E-15
-33,4999999999998;2,44249065417534E-15;2,80378659423364E-15
-33,3999999999998;1,99840144432528E-15;2,18211453343248E-15
-33,2999999999998;1,55431223447522E-15;1,6338329444954E-15
-33,1999999999998;9,99200722162641E-16;1,02236494319359E-15
-33,0999999999998;5,55111512312578E-16;5,58692168925692E-16
-32,9999999999998;1,11022302462516E-16;1,11032088818914E-16
-32,8999999999998;1,11022302462516E-16;1,11441106078799E-16
-32,7999999999998;2,22044604925031E-16;2,25972486395905E-16
-32,6999999999998;3,33066907387547E-16;3,47242805693024E-16
-32,5999999999998;4,44089209850063E-16;4,79500296856651E-16
-32,4999999999998;5,55111512312578E-16;6,28046258280377E-16
-32,3999999999998;6,66133814775094E-16;7,99911410830712E-16
-32,2999999999997;7,7715611723761E-16;1,00495032924998E-15
-32,1999999999997;8,88178419700125E-16;1,25774119889971E-15
-32,0999999999997;9,99200722162641E-16;1,58112584815732E-15
-31,9999999999997;9,99200722162641E-16;1,81202824628117E-15
-31,8999999999997;1,0547118733939E-15;2,26630423180047E-15
-31,7999999999997;1,16573417585641E-15;3,11111117057479E-15
-31,6999999999997;1,22124532708767E-15;4,35741714121596E-15
-31,5999999999997;1,19348975147204E-15;6,52052885040984E-15
-31,4999999999997;1,22124532708767E-15;1,45430573741902E-14
-31,3999999999997;1,22471477403963E-15;7,69010008922014E-14
-31,2999999999997;1,20736753927986E-15;1,04383010350894E-14
-31,1999999999997;1,19348975147204E-15;5,57048121726988E-15
-31,0999999999997;1,16573417585641E-15;3,7519934411444E-15
-30,9999999999997;1,11022302462516E-15;2,74782074758592E-15
-30,8999999999997;1,0547118733939E-15;2,13789627088623E-15
-30,7999999999997;9,99200722162641E-16;1,72957365706289E-15
-30,6999999999997;8,88178419700125E-16;1,35327707443027E-15
-30,5999999999997;7,7715611723761E-16;1,066993379601E-15
-30,4999999999997;6,66133814775094E-16;8,39882658967519E-16
-30,3999999999997;6,66133814775094E-16;7,83715381171131E-16
-30,2999999999997;5,55111512312578E-16;6,17945273750867E-16
-30,1999999999997;3,33066907387547E-16;3,5519872157651E-16
-30,0999999999997;3,33066907387547E-16;3,44185427974273E-16
-29,9999999999997;2,22044604925031E-16;2,24734309621806E-16
-29,8999999999997;1,11022302462516E-16;1,11189639460403E-16
-29,7999999999997;0;0
-29,6999999999997;1,11022302462516E-16;1,12201871395183E-16
-29,5999999999997;2,22044604925031E-16;2,28887014280929E-16
-29,4999999999997;3,33066907387547E-16;3,53938141102085E-16
-29,3999999999997;4,44089209850063E-16;4,92035834519506E-16
-29,2999999999997;5,55111512312578E-16;6,4920783878783E-16
-29,1999999999997;6,66133814775094E-16;8,33686994112729E-16
-29,0999999999997;6,66133814775094E-16;9,06304980870166E-16
-28,9999999999997;7,7715611723761E-16;1,17106153818462E-15
-28,8999999999997;8,88178419700125E-16;1,51660141708087E-15
