"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_8_2_ln";  100;-0,96078;2|3 ;   -3,235 ;        0;    3,235;        ∞
"Math_8_2_ln";  100;-0,92157;2|3 ;   -2,546 ;        0;    2,546;        ∞
"Math_8_2_ln";  100;-0,88235;2|3 ;    -2,14 ;        0;     2,14;        ∞
"Math_8_2_ln";  100;-0,84314;2|3 ;   -1,852 ;        0;    1,852;        ∞
"Math_8_2_ln";  100;-0,80392;2|3 ;   -1,629 ;        0;    1,629;        ∞
"Math_8_2_ln";  100;-0,76471;2|3 ;   -1,447 ;        0;    1,447;        ∞
"Math_8_2_ln";  100;-0,72549;2|3 ;   -1,293 ;        0;    1,293;        ∞
"Math_8_2_ln";  100;-0,68627;2|3 ;   -1,159 ;        0;    1,159;        ∞
"Math_8_2_ln";  100;-0,64706;2|3 ;   -1,041 ;        0;    1,041;        ∞
"Math_8_2_ln";  100;-0,60784;2|3 ;  -0,9361 ;        0;   0,9361;        ∞
"Math_8_2_ln";  100;-0,56863;2|3 ;  -0,8408 ;        0;   0,8408;        ∞
"Math_8_2_ln";  100;-0,52941;2|3 ;  -0,7538 ;        0;   0,7538;        ∞
"Math_8_2_ln";  100;-0,4902;2|3 ;  -0,6737 ;        0;   0,6737;        ∞
"Math_8_2_ln";  100;-0,45098;2|3 ;  -0,5996 ;        0;   0,5996;        ∞
"Math_8_2_ln";  100;-0,41176;2|3 ;  -0,5306 ;        0;   0,5306;        ∞
"Math_8_2_ln";  100;-0,37255;2|3 ;  -0,4661 ;        0;   0,4661;        ∞
"Math_8_2_ln";  100;-0,33333;2|3 ;  -0,4055 ;        0;   0,4055;        ∞
"Math_8_2_ln";  100;-0,29412;2|3 ;  -0,3483 ;        0;   0,3483;        ∞
"Math_8_2_ln";  100;-0,2549;2|3 ;  -0,2942 ;        0;   0,2942;        ∞
"Math_8_2_ln";  100;-0,21569;2|3 ;  -0,2429 ;        0;   0,2429;        ∞
"Math_8_2_ln";  100;-0,17647;2|3 ;  -0,1942 ;        0;   0,1942;        ∞
"Math_8_2_ln";  100;-0,13725;2|3 ;  -0,1476 ;        0;   0,1476;        ∞
"Math_8_2_ln";  100;-0,098039;2|3 ;  -0,1032 ;        0;   0,1032;        ∞
"Math_8_2_ln";  100;-0,058824;2|3 ; -0,06062 ;        0;  0,06062;        ∞
"Math_8_2_ln";  100;-0,019608;2|3 ;  -0,0198 ;        0;   0,0198;        ∞
"Math_8_2_ln";  100;0,019608;2|3 ;  0,01942 ;        0;  0,01942;        ∞
"Math_8_2_ln";  100;0,058824;2|3 ;  0,05716 ;        0;  0,05716;        ∞
"Math_8_2_ln";  100;0,098039;2|3 ;  0,09353 ;        0;  0,09353;        ∞
"Math_8_2_ln";  100;0,13725;2|3 ;   0,1286 ;        0;   0,1286;        ∞
"Math_8_2_ln";  100;0,17647;2|3 ;   0,1625 ;        0;   0,1625;        ∞
"Math_8_2_ln";  100;0,21569;2|3 ;   0,1953 ;        0;   0,1953;        ∞
"Math_8_2_ln";  100; 0,2549;2|3 ;   0,2271 ;        0;   0,2271;        ∞
"Math_8_2_ln";  100;0,29412;2|3 ;   0,2578 ;        0;   0,2578;        ∞
"Math_8_2_ln";  100;0,33333;2|3 ;   0,2877 ;        0;   0,2877;        ∞
"Math_8_2_ln";  100;0,37255;2|3 ;   0,3167 ;        0;   0,3167;        ∞
"Math_8_2_ln";  100;0,41176;2|3 ;   0,3448 ;        0;   0,3448;        ∞
"Math_8_2_ln";  100;0,45098;2|3 ;   0,3722 ;        0;   0,3722;        ∞
"Math_8_2_ln";  100; 0,4902;2|3 ;   0,3989 ;        0;   0,3989;        ∞
"Math_8_2_ln";  100;0,52941;2|3 ;   0,4249 ;        0;   0,4249;        ∞
"Math_8_2_ln";  100;0,56863;2|3 ;   0,4502 ;        0;   0,4502;        ∞
"Math_8_2_ln";  100;0,60784;2|3 ;   0,4749 ;        0;   0,4749;        ∞
"Math_8_2_ln";  100;0,64706;2|3 ;    0,499 ;        0;    0,499;        ∞
"Math_8_2_ln";  100;0,68627;2|3 ;   0,5225 ;        0;   0,5225;        ∞
"Math_8_2_ln";  100;0,72549;2|3 ;   0,5455 ;        0;   0,5455;        ∞
"Math_8_2_ln";  100;0,76471;2|3 ;    0,568 ;        0;    0,568;        ∞
"Math_8_2_ln";  100;0,80392;2|3 ;     0,59 ;        0;     0,59;        ∞
"Math_8_2_ln";  100;0,84314;2|3 ;   0,6115 ;        0;   0,6115;        ∞
"Math_8_2_ln";  100;0,88235;2|3 ;   0,6325 ;        0;   0,6325;        ∞
"Math_8_2_ln";  100;0,92157;2|3 ;   0,6531 ;        0;   0,6531;        ∞
"Math_8_2_ln";  100;0,96078;2|3 ;   0,6733 ;        0;   0,6733;        ∞

