"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"    Sin_21";  100; -96078;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -92157;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -88235;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -84314;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -80392;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -76471;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -72549;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -68627;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -64706;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -60784;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -56863;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -52941;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -49020;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -45098;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -41176;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -37255;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -33333;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -29412;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -25490;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -21569;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -17647;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; -13725;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;-9803,9;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;-5882,4;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;-1960,8;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; 1960,8;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; 5882,4;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100; 9803,9;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  13725;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  17647;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  21569;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  25490;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  29412;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  33333;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  37255;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  41176;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  45098;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  49020;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  52941;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  56863;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  60784;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  64706;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  68627;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  72549;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  76471;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  80392;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  84314;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  88235;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  92157;2|3 ; не число ;        0; не число; не число
"    Sin_21";  100;  96078;2|3 ; не число ;        0; не число; не число

