"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_10_2_ln";   10;-0,99601;2|3 ;   -4,188 ;        0;    4,188;        ∞
"Math_10_2_ln";   10;-0,99202;2|3 ;   -4,112 ;        0;    4,112;        ∞
"Math_10_2_ln";   10;-0,98802;2|3 ;   -4,039 ;        0;    4,039;        ∞
"Math_10_2_ln";   10;-0,98403;2|3 ;   -3,969 ;        0;    3,969;        ∞
"Math_10_2_ln";   10;-0,98004;2|3 ;   -3,901 ;        0;    3,901;        ∞
"Math_10_2_ln";   10;-0,97605;2|3 ;   -3,835 ;        0;    3,835;        ∞
"Math_10_2_ln";   10;-0,97206;2|3 ;   -3,771 ;        0;    3,771;        ∞
"Math_10_2_ln";   10;-0,96806;2|3 ;   -3,709 ;        0;    3,709;        ∞
"Math_10_2_ln";   10;-0,96407;2|3 ;    -3,65 ;        0;     3,65;        ∞
"Math_10_2_ln";   10;-0,96008;2|3 ;   -3,592 ;        0;    3,592;        ∞
"Math_10_2_ln";   10;-0,95609;2|3 ;   -3,536 ;        0;    3,536;        ∞
"Math_10_2_ln";   10;-0,9521;2|3 ;   -3,482 ;        0;    3,482;        ∞
"Math_10_2_ln";   10;-0,9481;2|3 ;   -3,429 ;        0;    3,429;        ∞
"Math_10_2_ln";   10;-0,94411;2|3 ;   -3,378 ;        0;    3,378;        ∞
"Math_10_2_ln";   10;-0,94012;2|3 ;   -3,329 ;        0;    3,329;        ∞
"Math_10_2_ln";   10;-0,93613;2|3 ;    -3,28 ;        0;     3,28;        ∞
"Math_10_2_ln";   10;-0,93214;2|3 ;   -3,234 ;        0;    3,234;        ∞
"Math_10_2_ln";   10;-0,92814;2|3 ;   -3,189 ;        0;    3,189;        ∞
"Math_10_2_ln";   10;-0,92415;2|3 ;   -3,145 ;        0;    3,145;        ∞
"Math_10_2_ln";   10;-0,92016;2|3 ;   -3,102 ;        0;    3,102;        ∞
"Math_10_2_ln";   10;-0,91617;2|3 ;    -3,06 ;        0;     3,06;        ∞
"Math_10_2_ln";   10;-0,91218;2|3 ;    -3,02 ;        0;     3,02;        ∞
"Math_10_2_ln";   10;-0,90818;2|3 ;    -2,98 ;        0;     2,98;        ∞
"Math_10_2_ln";   10;-0,90419;2|3 ;   -2,942 ;        0;    2,942;        ∞
"Math_10_2_ln";   10;-0,9002;2|3 ;   -2,904 ;        0;    2,904;        ∞
"Math_10_2_ln";   10;-0,89621;2|3 ;   -2,868 ;        0;    2,868;        ∞
"Math_10_2_ln";   10;-0,89222;2|3 ;   -2,832 ;        0;    2,832;        ∞
"Math_10_2_ln";   10;-0,88822;2|3 ;   -2,797 ;        0;    2,797;        ∞
"Math_10_2_ln";   10;-0,88423;2|3 ;   -2,764 ;        0;    2,764;        ∞
"Math_10_2_ln";   10;-0,88024;2|3 ;    -2,73 ;        0;     2,73;        ∞
"Math_10_2_ln";   10;-0,87625;2|3 ;   -2,698 ;        0;    2,698;        ∞
"Math_10_2_ln";   10;-0,87226;2|3 ;   -2,667 ;        0;    2,667;        ∞
"Math_10_2_ln";   10;-0,86826;2|3 ;   -2,636 ;        0;    2,636;        ∞
"Math_10_2_ln";   10;-0,86427;2|3 ;   -2,606 ;        0;    2,606;        ∞
"Math_10_2_ln";   10;-0,86028;2|3 ;   -2,576 ;        0;    2,576;        ∞
"Math_10_2_ln";   10;-0,85629;2|3 ;   -2,547 ;        0;    2,547;        ∞
"Math_10_2_ln";   10;-0,8523;2|3 ;   -2,519 ;        0;    2,519;        ∞
"Math_10_2_ln";   10;-0,8483;2|3 ;   -2,491 ;        0;    2,491;        ∞
"Math_10_2_ln";   10;-0,84431;2|3 ;   -2,464 ;        0;    2,464;        ∞
"Math_10_2_ln";   10;-0,84032;2|3 ;   -2,437 ;        0;    2,437;        ∞
"Math_10_2_ln";   10;-0,83633;2|3 ;   -2,411 ;        0;    2,411;        ∞
"Math_10_2_ln";   10;-0,83234;2|3 ;   -2,386 ;        0;    2,386;        ∞
"Math_10_2_ln";   10;-0,82834;2|3 ;   -2,361 ;        0;    2,361;        ∞
"Math_10_2_ln";   10;-0,82435;2|3 ;   -2,336 ;        0;    2,336;        ∞
"Math_10_2_ln";   10;-0,82036;2|3 ;   -2,312 ;        0;    2,312;        ∞
"Math_10_2_ln";   10;-0,81637;2|3 ;   -2,288 ;        0;    2,288;        ∞
"Math_10_2_ln";   10;-0,81238;2|3 ;   -2,265 ;        0;    2,265;        ∞
"Math_10_2_ln";   10;-0,80838;2|3 ;   -2,242 ;        0;    2,242;        ∞
"Math_10_2_ln";   10;-0,80439;2|3 ;   -2,219 ;        0;    2,219;        ∞
"Math_10_2_ln";   10;-0,8004;2|3 ;   -2,197 ;        0;    2,197;        ∞
"Math_10_2_ln";   10;-0,79641;2|3 ;   -2,175 ;        0;    2,175;        ∞
"Math_10_2_ln";   10;-0,79242;2|3 ;   -2,154 ;        0;    2,154;        ∞
"Math_10_2_ln";   10;-0,78842;2|3 ;   -2,133 ;        0;    2,133;        ∞
"Math_10_2_ln";   10;-0,78443;2|3 ;   -2,112 ;        0;    2,112;        ∞
"Math_10_2_ln";   10;-0,78044;2|3 ;   -2,092 ;        0;    2,092;        ∞
"Math_10_2_ln";   10;-0,77645;2|3 ;   -2,072 ;        0;    2,072;        ∞
"Math_10_2_ln";   10;-0,77246;2|3 ;   -2,052 ;        0;    2,052;        ∞
"Math_10_2_ln";   10;-0,76846;2|3 ;   -2,032 ;        0;    2,032;        ∞
"Math_10_2_ln";   10;-0,76447;2|3 ;   -2,013 ;        0;    2,013;        ∞
