"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
" Math_14_2";  100;-0,96078;2|3 ;     1644 ;        0;     1644;        ∞
" Math_14_2";  100;-0,92157;2|3 ;    27,18 ;        0;    27,18;        ∞
" Math_14_2";  100;-0,88235;2|3 ;   0,4534 ;        0;   0,4534;        ∞
" Math_14_2";  100;-0,84314;2|3 ;  0,09089 ;        0;  0,09089;        ∞
" Math_14_2";  100;-0,80392;2|3 ;  0,09447 ;        0;  0,09447;        ∞
" Math_14_2";  100;-0,76471;2|3 ;   0,1031 ;        0;   0,1031;        ∞
" Math_14_2";  100;-0,72549;2|3 ;   0,1128 ;        0;   0,1128;        ∞
" Math_14_2";  100;-0,68627;2|3 ;   0,1237 ;        0;   0,1237;        ∞
" Math_14_2";  100;-0,64706;2|3 ;   0,1359 ;        0;   0,1359;        ∞
" Math_14_2";  100;-0,60784;2|3 ;   0,1496 ;        0;   0,1496;        ∞
" Math_14_2";  100;-0,56863;2|3 ;   0,1652 ;        0;   0,1652;        ∞
" Math_14_2";  100;-0,52941;2|3 ;   0,1828 ;        0;   0,1828;        ∞
" Math_14_2";  100;-0,4902;2|3 ;   0,2028 ;        0;   0,2028;        ∞
" Math_14_2";  100;-0,45098;2|3 ;   0,2256 ;        0;   0,2256;        ∞
" Math_14_2";  100;-0,41176;2|3 ;   0,2517 ;        0;   0,2517;        ∞
" Math_14_2";  100;-0,37255;2|3 ;   0,2818 ;        0;   0,2818;        ∞
" Math_14_2";  100;-0,33333;2|3 ;   0,3164 ;        0;   0,3164;        ∞
" Math_14_2";  100;-0,29412;2|3 ;   0,3565 ;        0;   0,3565;        ∞
" Math_14_2";  100;-0,2549;2|3 ;   0,4032 ;        0;   0,4032;        ∞
" Math_14_2";  100;-0,21569;2|3 ;   0,4578 ;        0;   0,4578;        ∞
" Math_14_2";  100;-0,17647;2|3 ;    0,522 ;        0;    0,522;        ∞
" Math_14_2";  100;-0,13725;2|3 ;   0,5978 ;        0;   0,5978;        ∞
" Math_14_2";  100;-0,098039;2|3 ;   0,6879 ;        0;   0,6879;        ∞
" Math_14_2";  100;-0,058824;2|3 ;   0,7956 ;        0;   0,7956;        ∞
" Math_14_2";  100;-0,019608;2|3 ;   0,9253 ;        0;   0,9253;        ∞
" Math_14_2";  100;0,019608;2|3 ;    1,082 ;        0;    1,082;        ∞
" Math_14_2";  100;0,058824;2|3 ;    1,274 ;        0;    1,274;        ∞
" Math_14_2";  100;0,098039;2|3 ;    1,511 ;        0;    1,511;        ∞
" Math_14_2";  100;0,13725;2|3 ;    1,805 ;        0;    1,805;        ∞
" Math_14_2";  100;0,17647;2|3 ;    2,174 ;        0;    2,174;        ∞
" Math_14_2";  100;0,21569;2|3 ;    2,643 ;        0;    2,643;        ∞
" Math_14_2";  100; 0,2549;2|3 ;    3,244 ;        0;    3,244;        ∞
" Math_14_2";  100;0,29412;2|3 ;    4,028 ;        0;    4,028;        ∞
" Math_14_2";  100;0,33333;2|3 ;    5,062 ;        0;    5,062;        ∞
" Math_14_2";  100;0,37255;2|3 ;    6,452 ;        0;    6,452;        ∞
" Math_14_2";  100;0,41176;2|3 ;    8,352 ;        0;    8,352;        ∞
" Math_14_2";  100;0,45098;2|3 ;    11,01 ;        0;    11,01;        ∞
" Math_14_2";  100; 0,4902;2|3 ;     14,8 ;        0;     14,8;        ∞
" Math_14_2";  100;0,52941;2|3 ;    20,39 ;        0;    20,39;        ∞
" Math_14_2";  100;0,56863;2|3 ;    28,88 ;        0;    28,88;        ∞
" Math_14_2";  100;0,60784;2|3 ;    42,28 ;        0;    42,28;        ∞
" Math_14_2";  100;0,64706;2|3 ;    64,45 ;        0;    64,45;        ∞
" Math_14_2";  100;0,68627;2|3 ;    103,2 ;        0;    103,2;        ∞
" Math_14_2";  100;0,72549;2|3 ;    176,1 ;        0;    176,1;        ∞
" Math_14_2";  100;0,76471;2|3 ;    326,3 ;        0;    326,3;        ∞
" Math_14_2";  100;0,80392;2|3 ;    676,5 ;        0;    676,5;        ∞
" Math_14_2";  100;0,84314;2|3 ;     1652 ;        0;     1652;        ∞
" Math_14_2";  100;0,88235;2|3 ;     5212 ;        0;     5212;        ∞
" Math_14_2";  100;0,92157;2|3 ;2,545E+04 ;        0;2,545E+04;        ∞
" Math_14_2";  100;0,96078;2|3 ;2,412E+05 ;        0;2,412E+05;        ∞

