"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"  Math_5_2"; 1000;-0,99601;2|3 ;   0,2515 ;        0;   0,2515;        ∞
"  Math_5_2"; 1000;-0,99202;2|3 ;   0,2989 ;        0;   0,2989;        ∞
"  Math_5_2"; 1000;-0,98802;2|3 ;   0,3308 ;        0;   0,3308;        ∞
"  Math_5_2"; 1000;-0,98403;2|3 ;   0,3555 ;        0;   0,3555;        ∞
"  Math_5_2"; 1000;-0,98004;2|3 ;   0,3759 ;        0;   0,3759;        ∞
"  Math_5_2"; 1000;-0,97605;2|3 ;   0,3934 ;        0;   0,3934;        ∞
"  Math_5_2"; 1000;-0,97206;2|3 ;   0,4089 ;        0;   0,4089;        ∞
"  Math_5_2"; 1000;-0,96806;2|3 ;   0,4227 ;        0;   0,4227;        ∞
"  Math_5_2"; 1000;-0,96407;2|3 ;   0,4354 ;        0;   0,4354;        ∞
"  Math_5_2"; 1000;-0,96008;2|3 ;    0,447 ;        0;    0,447;        ∞
"  Math_5_2"; 1000;-0,95609;2|3 ;   0,4578 ;        0;   0,4578;        ∞
"  Math_5_2"; 1000;-0,9521;2|3 ;   0,4678 ;        0;   0,4678;        ∞
"  Math_5_2"; 1000;-0,9481;2|3 ;   0,4773 ;        0;   0,4773;        ∞
"  Math_5_2"; 1000;-0,94411;2|3 ;   0,4862 ;        0;   0,4862;        ∞
"  Math_5_2"; 1000;-0,94012;2|3 ;   0,4947 ;        0;   0,4947;        ∞
"  Math_5_2"; 1000;-0,93613;2|3 ;   0,5027 ;        0;   0,5027;        ∞
"  Math_5_2"; 1000;-0,93214;2|3 ;   0,5104 ;        0;   0,5104;        ∞
"  Math_5_2"; 1000;-0,92814;2|3 ;   0,5177 ;        0;   0,5177;        ∞
"  Math_5_2"; 1000;-0,92415;2|3 ;   0,5248 ;        0;   0,5248;        ∞
"  Math_5_2"; 1000;-0,92016;2|3 ;   0,5316 ;        0;   0,5316;        ∞
"  Math_5_2"; 1000;-0,91617;2|3 ;   0,5381 ;        0;   0,5381;        ∞
"  Math_5_2"; 1000;-0,91218;2|3 ;   0,5444 ;        0;   0,5444;        ∞
"  Math_5_2"; 1000;-0,90818;2|3 ;   0,5505 ;        0;   0,5505;        ∞
"  Math_5_2"; 1000;-0,90419;2|3 ;   0,5564 ;        0;   0,5564;        ∞
"  Math_5_2"; 1000;-0,9002;2|3 ;   0,5621 ;        0;   0,5621;        ∞
"  Math_5_2"; 1000;-0,89621;2|3 ;   0,5676 ;        0;   0,5676;        ∞
"  Math_5_2"; 1000;-0,89222;2|3 ;    0,573 ;        0;    0,573;        ∞
"  Math_5_2"; 1000;-0,88822;2|3 ;   0,5782 ;        0;   0,5782;        ∞
"  Math_5_2"; 1000;-0,88423;2|3 ;   0,5833 ;        0;   0,5833;        ∞
"  Math_5_2"; 1000;-0,88024;2|3 ;   0,5883 ;        0;   0,5883;        ∞
"  Math_5_2"; 1000;-0,87625;2|3 ;   0,5931 ;        0;   0,5931;        ∞
"  Math_5_2"; 1000;-0,87226;2|3 ;   0,5978 ;        0;   0,5978;        ∞
"  Math_5_2"; 1000;-0,86826;2|3 ;   0,6025 ;        0;   0,6025;        ∞
"  Math_5_2"; 1000;-0,86427;2|3 ;    0,607 ;        0;    0,607;        ∞
"  Math_5_2"; 1000;-0,86028;2|3 ;   0,6114 ;        0;   0,6114;        ∞
"  Math_5_2"; 1000;-0,85629;2|3 ;   0,6157 ;        0;   0,6157;        ∞
"  Math_5_2"; 1000;-0,8523;2|3 ;   0,6199 ;        0;   0,6199;        ∞
"  Math_5_2"; 1000;-0,8483;2|3 ;   0,6241 ;        0;   0,6241;        ∞
"  Math_5_2"; 1000;-0,84431;2|3 ;   0,6282 ;        0;   0,6282;        ∞
"  Math_5_2"; 1000;-0,84032;2|3 ;   0,6321 ;        0;   0,6321;        ∞
"  Math_5_2"; 1000;-0,83633;2|3 ;   0,6361 ;        0;   0,6361;        ∞
"  Math_5_2"; 1000;-0,83234;2|3 ;   0,6399 ;        0;   0,6399;        ∞
"  Math_5_2"; 1000;-0,82834;2|3 ;   0,6437 ;        0;   0,6437;        ∞
"  Math_5_2"; 1000;-0,82435;2|3 ;   0,6474 ;        0;   0,6474;        ∞
"  Math_5_2"; 1000;-0,82036;2|3 ;    0,651 ;        0;    0,651;        ∞
"  Math_5_2"; 1000;-0,81637;2|3 ;   0,6546 ;        0;   0,6546;        ∞
"  Math_5_2"; 1000;-0,81238;2|3 ;   0,6581 ;        0;   0,6581;        ∞
"  Math_5_2"; 1000;-0,80838;2|3 ;   0,6616 ;        0;   0,6616;        ∞
"  Math_5_2"; 1000;-0,80439;2|3 ;    0,665 ;        0;    0,665;        ∞
"  Math_5_2"; 1000;-0,8004;2|3 ;   0,6684 ;        0;   0,6684;        ∞
"  Math_5_2"; 1000;-0,79641;2|3 ;   0,6717 ;        0;   0,6717;        ∞
"  Math_5_2"; 1000;-0,79242;2|3 ;    0,675 ;        0;    0,675;        ∞
"  Math_5_2"; 1000;-0,78842;2|3 ;   0,6782 ;        0;   0,6782;        ∞
"  Math_5_2"; 1000;-0,78443;2|3 ;   0,6814 ;        0;   0,6814;        ∞
"  Math_5_2"; 1000;-0,78044;2|3 ;   0,6845 ;        0;   0,6845;        ∞
"  Math_5_2"; 1000;-0,77645;2|3 ;   0,6876 ;        0;   0,6876;        ∞
"  Math_5_2"; 1000;-0,77246;2|3 ;   0,6907 ;        0;   0,6907;        ∞
"  Math_5_2"; 1000;-0,76846;2|3 ;   0,6937 ;        0;   0,6937;        ∞
"  Math_5_2"; 1000;-0,76447;2|3 ;   0,6966 ;        0;   0,6966;        ∞
"  Math_5_2"; 1000;-0,76048;2|3 ;   0,6996 ;        0;   0,6996;        ∞
"  Math_5_2"; 1000;-0,75649;2|3 ;   0,7025 ;        0;   0,7025;        ∞
"  Math_5_2"; 1000;-0,7525;2|3 ;   0,7053 ;        0;   0,7053;        ∞
"  Math_5_2"; 1000;-0,7485;2|3 ;   0,7082 ;        0;   0,7082;        ∞
"  Math_5_2"; 1000;-0,74451;2|3 ;    0,711 ;        0;    0,711;        ∞
"  Math_5_2"; 1000;-0,74052;2|3 ;   0,7137 ;        0;   0,7137;        ∞
"  Math_5_2"; 1000;-0,73653;2|3 ;   0,7164 ;        0;   0,7164;        ∞
"  Math_5_2"; 1000;-0,73253;2|3 ;   0,7191 ;        0;   0,7191;        ∞
"  Math_5_2"; 1000;-0,72854;2|3 ;   0,7218 ;        0;   0,7218;        ∞
"  Math_5_2"; 1000;-0,72455;2|3 ;   0,7245 ;        0;   0,7245;        ∞
"  Math_5_2"; 1000;-0,72056;2|3 ;   0,7271 ;        0;   0,7271;        ∞
"  Math_5_2"; 1000;-0,71657;2|3 ;   0,7296 ;        0;   0,7296;        ∞
"  Math_5_2"; 1000;-0,71257;2|3 ;   0,7322 ;        0;   0,7322;        ∞
"  Math_5_2"; 1000;-0,70858;2|3 ;   0,7347 ;        0;   0,7347;        ∞
"  Math_5_2"; 1000;-0,70459;2|3 ;   0,7372 ;        0;   0,7372;        ∞
"  Math_5_2"; 1000;-0,7006;2|3 ;   0,7397 ;        0;   0,7397;        ∞
"  Math_5_2"; 1000;-0,69661;2|3 ;   0,7422 ;        0;   0,7422;        ∞
"  Math_5_2"; 1000;-0,69261;2|3 ;   0,7446 ;        0;   0,7446;        ∞
"  Math_5_2"; 1000;-0,68862;2|3 ;    0,747 ;        0;    0,747;        ∞
"  Math_5_2"; 1000;-0,68463;2|3 ;   0,7494 ;        0;   0,7494;        ∞
"  Math_5_2"; 1000;-0,68064;2|3 ;   0,7517 ;        0;   0,7517;        ∞
"  Math_5_2"; 1000;-0,67665;2|3 ;   0,7541 ;        0;   0,7541;        ∞
"  Math_5_2"; 1000;-0,67265;2|3 ;   0,7564 ;        0;   0,7564;        ∞
"  Math_5_2"; 1000;-0,66866;2|3 ;   0,7587 ;        0;   0,7587;        ∞
"  Math_5_2"; 1000;-0,66467;2|3 ;    0,761 ;        0;    0,761;        ∞
"  Math_5_2"; 1000;-0,66068;2|3 ;   0,7632 ;        0;   0,7632;        ∞
"  Math_5_2"; 1000;-0,65669;2|3 ;   0,7655 ;        0;   0,7655;        ∞
"  Math_5_2"; 1000;-0,65269;2|3 ;   0,7677 ;        0;   0,7677;        ∞
"  Math_5_2"; 1000;-0,6487;2|3 ;   0,7699 ;        0;   0,7699;        ∞
"  Math_5_2"; 1000;-0,64471;2|3 ;   0,7721 ;        0;   0,7721;        ∞
"  Math_5_2"; 1000;-0,64072;2|3 ;   0,7742 ;        0;   0,7742;        ∞
"  Math_5_2"; 1000;-0,63673;2|3 ;   0,7764 ;        0;   0,7764;        ∞
"  Math_5_2"; 1000;-0,63273;2|3 ;   0,7785 ;        0;   0,7785;        ∞
"  Math_5_2"; 1000;-0,62874;2|3 ;   0,7806 ;        0;   0,7806;        ∞
"  Math_5_2"; 1000;-0,62475;2|3 ;   0,7827 ;        0;   0,7827;        ∞
"  Math_5_2"; 1000;-0,62076;2|3 ;   0,7847 ;        0;   0,7847;        ∞
"  Math_5_2"; 1000;-0,61677;2|3 ;   0,7868 ;        0;   0,7868;        ∞
"  Math_5_2"; 1000;-0,61277;2|3 ;   0,7888 ;        0;   0,7888;        ∞
"  Math_5_2"; 1000;-0,60878;2|3 ;   0,7909 ;        0;   0,7909;        ∞
"  Math_5_2"; 1000;-0,60479;2|3 ;   0,7929 ;        0;   0,7929;        ∞
"  Math_5_2"; 1000;-0,6008;2|3 ;   0,7949 ;        0;   0,7949;        ∞
"  Math_5_2"; 1000;-0,59681;2|3 ;   0,7969 ;        0;   0,7969;        ∞
"  Math_5_2"; 1000;-0,59281;2|3 ;   0,7988 ;        0;   0,7988;        ∞
"  Math_5_2"; 1000;-0,58882;2|3 ;   0,8008 ;        0;   0,8008;        ∞
"  Math_5_2"; 1000;-0,58483;2|3 ;   0,8027 ;        0;   0,8027;        ∞
"  Math_5_2"; 1000;-0,58084;2|3 ;   0,8046 ;        0;   0,8046;        ∞
"  Math_5_2"; 1000;-0,57685;2|3 ;   0,8065 ;        0;   0,8065;        ∞
"  Math_5_2"; 1000;-0,57285;2|3 ;   0,8084 ;        0;   0,8084;        ∞
"  Math_5_2"; 1000;-0,56886;2|3 ;   0,8103 ;        0;   0,8103;        ∞
"  Math_5_2"; 1000;-0,56487;2|3 ;   0,8122 ;        0;   0,8122;        ∞
"  Math_5_2"; 1000;-0,56088;2|3 ;    0,814 ;        0;    0,814;        ∞
"  Math_5_2"; 1000;-0,55689;2|3 ;   0,8159 ;        0;   0,8159;        ∞
"  Math_5_2"; 1000;-0,55289;2|3 ;   0,8177 ;        0;   0,8177;        ∞
"  Math_5_2"; 1000;-0,5489;2|3 ;   0,8195 ;        0;   0,8195;        ∞
"  Math_5_2"; 1000;-0,54491;2|3 ;   0,8213 ;        0;   0,8213;        ∞
"  Math_5_2"; 1000;-0,54092;2|3 ;   0,8231 ;        0;   0,8231;        ∞
"  Math_5_2"; 1000;-0,53693;2|3 ;   0,8249 ;        0;   0,8249;        ∞
"  Math_5_2"; 1000;-0,53293;2|3 ;   0,8267 ;        0;   0,8267;        ∞
"  Math_5_2"; 1000;-0,52894;2|3 ;   0,8285 ;        0;   0,8285;        ∞
"  Math_5_2"; 1000;-0,52495;2|3 ;   0,8302 ;        0;   0,8302;        ∞
"  Math_5_2"; 1000;-0,52096;2|3 ;   0,8319 ;        0;   0,8319;        ∞
"  Math_5_2"; 1000;-0,51697;2|3 ;   0,8337 ;        0;   0,8337;        ∞
"  Math_5_2"; 1000;-0,51297;2|3 ;   0,8354 ;        0;   0,8354;        ∞
"  Math_5_2"; 1000;-0,50898;2|3 ;   0,8371 ;        0;   0,8371;        ∞
"  Math_5_2"; 1000;-0,50499;2|3 ;   0,8388 ;        0;   0,8388;        ∞
"  Math_5_2"; 1000; -0,501;2|3 ;   0,8405 ;        0;   0,8405;        ∞
"  Math_5_2"; 1000;-0,49701;2|3 ;   0,8422 ;        0;   0,8422;        ∞
"  Math_5_2"; 1000;-0,49301;2|3 ;   0,8438 ;        0;   0,8438;        ∞
"  Math_5_2"; 1000;-0,48902;2|3 ;   0,8455 ;        0;   0,8455;        ∞
"  Math_5_2"; 1000;-0,48503;2|3 ;   0,8471 ;        0;   0,8471;        ∞
"  Math_5_2"; 1000;-0,48104;2|3 ;   0,8488 ;        0;   0,8488;        ∞
