"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"     Cos_1";  100;-3,0184;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,8952;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; -2,772;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,6488;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,5256;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,4024;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,2792;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; -2,156;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-2,0328;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,9096;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,7864;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,6632;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;  -1,54;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,4168;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,2936;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,1704;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;-1,0472;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; -0,924;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,8008;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,6776;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,5544;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,4312;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; -0,308;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,1848;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;-0,0616;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,0616;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,1848;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;  0,308;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,4312;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,5544;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,6776;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 0,8008;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100;  0,924;2|3 ; не число ;        0; не число; не число
"     Cos_1";  100; 1,0472;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,1704;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,2936;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,4168;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;   1,54;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,6632;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,7864;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 1,9096;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,0328;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;  2,156;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,2792;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,4024;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,5256;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,6488;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100;  2,772;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 2,8952;2|3 ;        ∞ ;        0;        ∞;        ∞
"     Cos_1";  100; 3,0184;2|3 ;        ∞ ;        0;        ∞;        ∞

