"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_1_2_ln";   10;-0,99601;2|3 ;   -5,585 ;        0;    5,585;        ∞
"Math_1_2_ln";   10;-0,99202;2|3 ;   -5,239 ;        0;    5,239;        ∞
"Math_1_2_ln";   10;-0,98802;2|3 ;   -4,962 ;        0;    4,962;        ∞
"Math_1_2_ln";   10;-0,98403;2|3 ;   -4,735 ;        0;    4,735;        ∞
"Math_1_2_ln";   10;-0,98004;2|3 ;   -4,543 ;        0;    4,543;        ∞
"Math_1_2_ln";   10;-0,97605;2|3 ;   -4,378 ;        0;    4,378;        ∞
"Math_1_2_ln";   10;-0,97206;2|3 ;   -4,233 ;        0;    4,233;        ∞
"Math_1_2_ln";   10;-0,96806;2|3 ;   -4,105 ;        0;    4,105;        ∞
"Math_1_2_ln";   10;-0,96407;2|3 ;    -3,99 ;        0;     3,99;        ∞
"Math_1_2_ln";   10;-0,96008;2|3 ;   -3,886 ;        0;    3,886;        ∞
"Math_1_2_ln";   10;-0,95609;2|3 ;   -3,791 ;        0;    3,791;        ∞
"Math_1_2_ln";   10;-0,9521;2|3 ;   -3,703 ;        0;    3,703;        ∞
"Math_1_2_ln";   10;-0,9481;2|3 ;   -3,622 ;        0;    3,622;        ∞
"Math_1_2_ln";   10;-0,94411;2|3 ;   -3,547 ;        0;    3,547;        ∞
"Math_1_2_ln";   10;-0,94012;2|3 ;   -3,476 ;        0;    3,476;        ∞
"Math_1_2_ln";   10;-0,93613;2|3 ;    -3,41 ;        0;     3,41;        ∞
"Math_1_2_ln";   10;-0,93214;2|3 ;   -3,348 ;        0;    3,348;        ∞
"Math_1_2_ln";   10;-0,92814;2|3 ;   -3,289 ;        0;    3,289;        ∞
"Math_1_2_ln";   10;-0,92415;2|3 ;   -3,233 ;        0;    3,233;        ∞
"Math_1_2_ln";   10;-0,92016;2|3 ;    -3,18 ;        0;     3,18;        ∞
"Math_1_2_ln";   10;-0,91617;2|3 ;   -3,129 ;        0;    3,129;        ∞
"Math_1_2_ln";   10;-0,91218;2|3 ;    -3,08 ;        0;     3,08;        ∞
"Math_1_2_ln";   10;-0,90818;2|3 ;   -3,034 ;        0;    3,034;        ∞
"Math_1_2_ln";   10;-0,90419;2|3 ;   -2,989 ;        0;    2,989;        ∞
"Math_1_2_ln";   10;-0,9002;2|3 ;   -2,946 ;        0;    2,946;        ∞
"Math_1_2_ln";   10;-0,89621;2|3 ;   -2,905 ;        0;    2,905;        ∞
"Math_1_2_ln";   10;-0,89222;2|3 ;   -2,865 ;        0;    2,865;        ∞
"Math_1_2_ln";   10;-0,88822;2|3 ;   -2,827 ;        0;    2,827;        ∞
"Math_1_2_ln";   10;-0,88423;2|3 ;    -2,79 ;        0;     2,79;        ∞
"Math_1_2_ln";   10;-0,88024;2|3 ;   -2,754 ;        0;    2,754;        ∞
"Math_1_2_ln";   10;-0,87625;2|3 ;   -2,719 ;        0;    2,719;        ∞
"Math_1_2_ln";   10;-0,87226;2|3 ;   -2,685 ;        0;    2,685;        ∞
"Math_1_2_ln";   10;-0,86826;2|3 ;   -2,652 ;        0;    2,652;        ∞
"Math_1_2_ln";   10;-0,86427;2|3 ;    -2,62 ;        0;     2,62;        ∞
"Math_1_2_ln";   10;-0,86028;2|3 ;   -2,589 ;        0;    2,589;        ∞
"Math_1_2_ln";   10;-0,85629;2|3 ;   -2,559 ;        0;    2,559;        ∞
"Math_1_2_ln";   10;-0,8523;2|3 ;   -2,529 ;        0;    2,529;        ∞
"Math_1_2_ln";   10;-0,8483;2|3 ;     -2,5 ;        0;      2,5;        ∞
"Math_1_2_ln";   10;-0,84431;2|3 ;   -2,472 ;        0;    2,472;        ∞
"Math_1_2_ln";   10;-0,84032;2|3 ;   -2,445 ;        0;    2,445;        ∞
"Math_1_2_ln";   10;-0,83633;2|3 ;   -2,418 ;        0;    2,418;        ∞
"Math_1_2_ln";   10;-0,83234;2|3 ;   -2,391 ;        0;    2,391;        ∞
"Math_1_2_ln";   10;-0,82834;2|3 ;   -2,366 ;        0;    2,366;        ∞
"Math_1_2_ln";   10;-0,82435;2|3 ;    -2,34 ;        0;     2,34;        ∞
"Math_1_2_ln";   10;-0,82036;2|3 ;   -2,316 ;        0;    2,316;        ∞
"Math_1_2_ln";   10;-0,81637;2|3 ;   -2,292 ;        0;    2,292;        ∞
"Math_1_2_ln";   10;-0,81238;2|3 ;   -2,268 ;        0;    2,268;        ∞
"Math_1_2_ln";   10;-0,80838;2|3 ;   -2,245 ;        0;    2,245;        ∞
"Math_1_2_ln";   10;-0,80439;2|3 ;   -2,222 ;        0;    2,222;        ∞
"Math_1_2_ln";   10;-0,8004;2|3 ;   -2,199 ;        0;    2,199;        ∞
"Math_1_2_ln";   10;-0,79641;2|3 ;   -2,177 ;        0;    2,177;        ∞
"Math_1_2_ln";   10;-0,79242;2|3 ;   -2,156 ;        0;    2,156;        ∞
"Math_1_2_ln";   10;-0,78842;2|3 ;   -2,135 ;        0;    2,135;        ∞
"Math_1_2_ln";   10;-0,78443;2|3 ;   -2,114 ;        0;    2,114;        ∞
"Math_1_2_ln";   10;-0,78044;2|3 ;   -2,093 ;        0;    2,093;        ∞
"Math_1_2_ln";   10;-0,77645;2|3 ;   -2,073 ;        0;    2,073;        ∞
"Math_1_2_ln";   10;-0,77246;2|3 ;   -2,053 ;        0;    2,053;        ∞
"Math_1_2_ln";   10;-0,76846;2|3 ;   -2,033 ;        0;    2,033;        ∞
"Math_1_2_ln";   10;-0,76447;2|3 ;   -2,014 ;        0;    2,014;        ∞
"Math_1_2_ln";   10;-0,76048;2|3 ;   -1,995 ;        0;    1,995;        ∞
"Math_1_2_ln";   10;-0,75649;2|3 ;   -1,976 ;        0;    1,976;        ∞
"Math_1_2_ln";   10;-0,7525;2|3 ;   -1,957 ;        0;    1,957;        ∞
"Math_1_2_ln";   10;-0,7485;2|3 ;   -1,939 ;        0;    1,939;        ∞
"Math_1_2_ln";   10;-0,74451;2|3 ;   -1,921 ;        0;    1,921;        ∞
"Math_1_2_ln";   10;-0,74052;2|3 ;   -1,903 ;        0;    1,903;        ∞
"Math_1_2_ln";   10;-0,73653;2|3 ;   -1,886 ;        0;    1,886;        ∞
"Math_1_2_ln";   10;-0,73253;2|3 ;   -1,868 ;        0;    1,868;        ∞
"Math_1_2_ln";   10;-0,72854;2|3 ;   -1,851 ;        0;    1,851;        ∞
"Math_1_2_ln";   10;-0,72455;2|3 ;   -1,834 ;        0;    1,834;        ∞
"Math_1_2_ln";   10;-0,72056;2|3 ;   -1,818 ;        0;    1,818;        ∞
"Math_1_2_ln";   10;-0,71657;2|3 ;   -1,801 ;        0;    1,801;        ∞
"Math_1_2_ln";   10;-0,71257;2|3 ;   -1,785 ;        0;    1,785;        ∞
"Math_1_2_ln";   10;-0,70858;2|3 ;   -1,769 ;        0;    1,769;        ∞
"Math_1_2_ln";   10;-0,70459;2|3 ;   -1,753 ;        0;    1,753;        ∞
"Math_1_2_ln";   10;-0,7006;2|3 ;   -1,737 ;        0;    1,737;        ∞
"Math_1_2_ln";   10;-0,69661;2|3 ;   -1,721 ;        0;    1,721;        ∞
"Math_1_2_ln";   10;-0,69261;2|3 ;   -1,706 ;        0;    1,706;        ∞
"Math_1_2_ln";   10;-0,68862;2|3 ;   -1,691 ;        0;    1,691;        ∞
"Math_1_2_ln";   10;-0,68463;2|3 ;   -1,676 ;        0;    1,676;        ∞
"Math_1_2_ln";   10;-0,68064;2|3 ;   -1,661 ;        0;    1,661;        ∞
"Math_1_2_ln";   10;-0,67665;2|3 ;   -1,646 ;        0;    1,646;        ∞
"Math_1_2_ln";   10;-0,67265;2|3 ;   -1,631 ;        0;    1,631;        ∞
"Math_1_2_ln";   10;-0,66866;2|3 ;   -1,617 ;        0;    1,617;        ∞
"Math_1_2_ln";   10;-0,66467;2|3 ;   -1,602 ;        0;    1,602;        ∞
"Math_1_2_ln";   10;-0,66068;2|3 ;   -1,588 ;        0;    1,588;        ∞
"Math_1_2_ln";   10;-0,65669;2|3 ;   -1,574 ;        0;    1,574;        ∞
"Math_1_2_ln";   10;-0,65269;2|3 ;    -1,56 ;        0;     1,56;        ∞
"Math_1_2_ln";   10;-0,6487;2|3 ;   -1,546 ;        0;    1,546;        ∞
"Math_1_2_ln";   10;-0,64471;2|3 ;   -1,532 ;        0;    1,532;        ∞
"Math_1_2_ln";   10;-0,64072;2|3 ;   -1,519 ;        0;    1,519;        ∞
"Math_1_2_ln";   10;-0,63673;2|3 ;   -1,505 ;        0;    1,505;        ∞
"Math_1_2_ln";   10;-0,63273;2|3 ;   -1,492 ;        0;    1,492;        ∞
"Math_1_2_ln";   10;-0,62874;2|3 ;   -1,479 ;        0;    1,479;        ∞
"Math_1_2_ln";   10;-0,62475;2|3 ;   -1,466 ;        0;    1,466;        ∞
"Math_1_2_ln";   10;-0,62076;2|3 ;   -1,452 ;        0;    1,452;        ∞
"Math_1_2_ln";   10;-0,61677;2|3 ;    -1,44 ;        0;     1,44;        ∞
"Math_1_2_ln";   10;-0,61277;2|3 ;   -1,427 ;        0;    1,427;        ∞
"Math_1_2_ln";   10;-0,60878;2|3 ;   -1,414 ;        0;    1,414;        ∞
"Math_1_2_ln";   10;-0,60479;2|3 ;   -1,401 ;        0;    1,401;        ∞
"Math_1_2_ln";   10;-0,6008;2|3 ;   -1,389 ;        0;    1,389;        ∞
"Math_1_2_ln";   10;-0,59681;2|3 ;   -1,376 ;        0;    1,376;        ∞
"Math_1_2_ln";   10;-0,59281;2|3 ;   -1,364 ;        0;    1,364;        ∞
"Math_1_2_ln";   10;-0,58882;2|3 ;   -1,352 ;        0;    1,352;        ∞
"Math_1_2_ln";   10;-0,58483;2|3 ;    -1,34 ;        0;     1,34;        ∞
"Math_1_2_ln";   10;-0,58084;2|3 ;   -1,327 ;        0;    1,327;        ∞
"Math_1_2_ln";   10;-0,57685;2|3 ;   -1,315 ;        0;    1,315;        ∞
"Math_1_2_ln";   10;-0,57285;2|3 ;   -1,304 ;        0;    1,304;        ∞
"Math_1_2_ln";   10;-0,56886;2|3 ;   -1,292 ;        0;    1,292;        ∞
"Math_1_2_ln";   10;-0,56487;2|3 ;    -1,28 ;        0;     1,28;        ∞
"Math_1_2_ln";   10;-0,56088;2|3 ;   -1,268 ;        0;    1,268;        ∞
"Math_1_2_ln";   10;-0,55689;2|3 ;   -1,257 ;        0;    1,257;        ∞
"Math_1_2_ln";   10;-0,55289;2|3 ;   -1,245 ;        0;    1,245;        ∞
"Math_1_2_ln";   10;-0,5489;2|3 ;   -1,234 ;        0;    1,234;        ∞
"Math_1_2_ln";   10;-0,54491;2|3 ;   -1,222 ;        0;    1,222;        ∞
"Math_1_2_ln";   10;-0,54092;2|3 ;   -1,211 ;        0;    1,211;        ∞
"Math_1_2_ln";   10;-0,53693;2|3 ;     -1,2 ;        0;      1,2;        ∞
"Math_1_2_ln";   10;-0,53293;2|3 ;   -1,188 ;        0;    1,188;        ∞
"Math_1_2_ln";   10;-0,52894;2|3 ;   -1,177 ;        0;    1,177;        ∞
"Math_1_2_ln";   10;-0,52495;2|3 ;   -1,166 ;        0;    1,166;        ∞
"Math_1_2_ln";   10;-0,52096;2|3 ;   -1,155 ;        0;    1,155;        ∞
"Math_1_2_ln";   10;-0,51697;2|3 ;   -1,144 ;        0;    1,144;        ∞
"Math_1_2_ln";   10;-0,51297;2|3 ;   -1,134 ;        0;    1,134;        ∞
"Math_1_2_ln";   10;-0,50898;2|3 ;   -1,123 ;        0;    1,123;        ∞
"Math_1_2_ln";   10;-0,50499;2|3 ;   -1,112 ;        0;    1,112;        ∞
"Math_1_2_ln";   10; -0,501;2|3 ;   -1,101 ;        0;    1,101;        ∞
"Math_1_2_ln";   10;-0,49701;2|3 ;   -1,091 ;        0;    1,091;        ∞
"Math_1_2_ln";   10;-0,49301;2|3 ;    -1,08 ;        0;     1,08;        ∞
"Math_1_2_ln";   10;-0,48902;2|3 ;    -1,07 ;        0;     1,07;        ∞
"Math_1_2_ln";   10;-0,48503;2|3 ;   -1,059 ;        0;    1,059;        ∞
"Math_1_2_ln";   10;-0,48104;2|3 ;   -1,049 ;        0;    1,049;        ∞
"Math_1_2_ln";   10;-0,47705;2|3 ;   -1,038 ;        0;    1,038;        ∞
"Math_1_2_ln";   10;-0,47305;2|3 ;   -1,028 ;        0;    1,028;        ∞
"Math_1_2_ln";   10;-0,46906;2|3 ;   -1,018 ;        0;    1,018;        ∞
"Math_1_2_ln";   10;-0,46507;2|3 ;   -1,008 ;        0;    1,008;        ∞
"Math_1_2_ln";   10;-0,46108;2|3 ;  -0,9974 ;        0;   0,9974;        ∞
"Math_1_2_ln";   10;-0,45709;2|3 ;  -0,9872 ;        0;   0,9872;        ∞
"Math_1_2_ln";   10;-0,45309;2|3 ;  -0,9772 ;        0;   0,9772;        ∞
"Math_1_2_ln";   10;-0,4491;2|3 ;  -0,9671 ;        0;   0,9671;        ∞
"Math_1_2_ln";   10;-0,44511;2|3 ;  -0,9572 ;        0;   0,9572;        ∞
"Math_1_2_ln";   10;-0,44112;2|3 ;  -0,9472 ;        0;   0,9472;        ∞
"Math_1_2_ln";   10;-0,43713;2|3 ;  -0,9373 ;        0;   0,9373;        ∞
"Math_1_2_ln";   10;-0,43313;2|3 ;  -0,9275 ;        0;   0,9275;        ∞
"Math_1_2_ln";   10;-0,42914;2|3 ;  -0,9177 ;        0;   0,9177;        ∞
"Math_1_2_ln";   10;-0,42515;2|3 ;  -0,9079 ;        0;   0,9079;        ∞
