"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
" Math_18_2";   10;-0,99601;2|3 ;   0,8311 ;        0;   0,8311;        ∞
" Math_18_2";   10;-0,99202;2|3 ;   0,8301 ;        0;   0,8301;        ∞
" Math_18_2";   10;-0,98802;2|3 ;   0,8292 ;        0;   0,8292;        ∞
" Math_18_2";   10;-0,98403;2|3 ;   0,8283 ;        0;   0,8283;        ∞
" Math_18_2";   10;-0,98004;2|3 ;   0,8275 ;        0;   0,8275;        ∞
" Math_18_2";   10;-0,97605;2|3 ;   0,8267 ;        0;   0,8267;        ∞
" Math_18_2";   10;-0,97206;2|3 ;    0,826 ;        0;    0,826;        ∞
" Math_18_2";   10;-0,96806;2|3 ;   0,8253 ;        0;   0,8253;        ∞
" Math_18_2";   10;-0,96407;2|3 ;   0,8247 ;        0;   0,8247;        ∞
" Math_18_2";   10;-0,96008;2|3 ;   0,8241 ;        0;   0,8241;        ∞
" Math_18_2";   10;-0,95609;2|3 ;   0,8236 ;        0;   0,8236;        ∞
" Math_18_2";   10;-0,9521;2|3 ;   0,8231 ;        0;   0,8231;        ∞
" Math_18_2";   10;-0,9481;2|3 ;   0,8226 ;        0;   0,8226;        ∞
" Math_18_2";   10;-0,94411;2|3 ;   0,8222 ;        0;   0,8222;        ∞
" Math_18_2";   10;-0,94012;2|3 ;   0,8219 ;        0;   0,8219;        ∞
" Math_18_2";   10;-0,93613;2|3 ;   0,8215 ;        0;   0,8215;        ∞
" Math_18_2";   10;-0,93214;2|3 ;   0,8212 ;        0;   0,8212;        ∞
" Math_18_2";   10;-0,92814;2|3 ;    0,821 ;        0;    0,821;        ∞
" Math_18_2";   10;-0,92415;2|3 ;   0,8208 ;        0;   0,8208;        ∞
" Math_18_2";   10;-0,92016;2|3 ;   0,8206 ;        0;   0,8206;        ∞
" Math_18_2";   10;-0,91617;2|3 ;   0,8204 ;        0;   0,8204;        ∞
" Math_18_2";   10;-0,91218;2|3 ;   0,8203 ;        0;   0,8203;        ∞
" Math_18_2";   10;-0,90818;2|3 ;   0,8202 ;        0;   0,8202;        ∞
" Math_18_2";   10;-0,90419;2|3 ;   0,8201 ;        0;   0,8201;        ∞
" Math_18_2";   10;-0,9002;2|3 ;   0,8201 ;        0;   0,8201;        ∞
" Math_18_2";   10;-0,89621;2|3 ;   0,8201 ;        0;   0,8201;        ∞
" Math_18_2";   10;-0,89222;2|3 ;   0,8201 ;        0;   0,8201;        ∞
" Math_18_2";   10;-0,88822;2|3 ;   0,8201 ;        0;   0,8201;        ∞
" Math_18_2";   10;-0,88423;2|3 ;   0,8202 ;        0;   0,8202;        ∞
" Math_18_2";   10;-0,88024;2|3 ;   0,8202 ;        0;   0,8202;        ∞
" Math_18_2";   10;-0,87625;2|3 ;   0,8203 ;        0;   0,8203;        ∞
" Math_18_2";   10;-0,87226;2|3 ;   0,8205 ;        0;   0,8205;        ∞
" Math_18_2";   10;-0,86826;2|3 ;   0,8206 ;        0;   0,8206;        ∞
" Math_18_2";   10;-0,86427;2|3 ;   0,8208 ;        0;   0,8208;        ∞
" Math_18_2";   10;-0,86028;2|3 ;    0,821 ;        0;    0,821;        ∞
" Math_18_2";   10;-0,85629;2|3 ;   0,8212 ;        0;   0,8212;        ∞
" Math_18_2";   10;-0,8523;2|3 ;   0,8214 ;        0;   0,8214;        ∞
" Math_18_2";   10;-0,8483;2|3 ;   0,8216 ;        0;   0,8216;        ∞
" Math_18_2";   10;-0,84431;2|3 ;   0,8219 ;        0;   0,8219;        ∞
" Math_18_2";   10;-0,84032;2|3 ;   0,8222 ;        0;   0,8222;        ∞
" Math_18_2";   10;-0,83633;2|3 ;   0,8225 ;        0;   0,8225;        ∞
" Math_18_2";   10;-0,83234;2|3 ;   0,8228 ;        0;   0,8228;        ∞
" Math_18_2";   10;-0,82834;2|3 ;   0,8231 ;        0;   0,8231;        ∞
" Math_18_2";   10;-0,82435;2|3 ;   0,8234 ;        0;   0,8234;        ∞
" Math_18_2";   10;-0,82036;2|3 ;   0,8238 ;        0;   0,8238;        ∞
" Math_18_2";   10;-0,81637;2|3 ;   0,8241 ;        0;   0,8241;        ∞
" Math_18_2";   10;-0,81238;2|3 ;   0,8245 ;        0;   0,8245;        ∞
" Math_18_2";   10;-0,80838;2|3 ;   0,8249 ;        0;   0,8249;        ∞
" Math_18_2";   10;-0,80439;2|3 ;   0,8253 ;        0;   0,8253;        ∞
" Math_18_2";   10;-0,8004;2|3 ;   0,8257 ;        0;   0,8257;        ∞
" Math_18_2";   10;-0,79641;2|3 ;   0,8261 ;        0;   0,8261;        ∞
" Math_18_2";   10;-0,79242;2|3 ;   0,8265 ;        0;   0,8265;        ∞
" Math_18_2";   10;-0,78842;2|3 ;    0,827 ;        0;    0,827;        ∞
" Math_18_2";   10;-0,78443;2|3 ;   0,8274 ;        0;   0,8274;        ∞
