"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_9_2_ln";   10;-0,99401;2|3 ;    -18,5 ;        0;     18,5;        ∞
"Math_9_2_ln";   10;-0,98802;2|3 ;   -10,13 ;        0;    10,13;        ∞
"Math_9_2_ln";   10;-0,98204;2|3 ;   -7,317 ;        0;    7,317;        ∞
"Math_9_2_ln";   10;-0,97605;2|3 ;     -5,9 ;        0;      5,9;        ∞
"Math_9_2_ln";   10;-0,97006;2|3 ;   -5,039 ;        0;    5,039;        ∞
"Math_9_2_ln";   10;-0,96407;2|3 ;   -4,458 ;        0;    4,458;        ∞
"Math_9_2_ln";   10;-0,95808;2|3 ;   -4,036 ;        0;    4,036;        ∞
"Math_9_2_ln";   10;-0,9521;2|3 ;   -3,714 ;        0;    3,714;        ∞
"Math_9_2_ln";   10;-0,94611;2|3 ;   -3,458 ;        0;    3,458;        ∞
"Math_9_2_ln";   10;-0,94012;2|3 ;    -3,25 ;        0;     3,25;        ∞
"Math_9_2_ln";   10;-0,93413;2|3 ;   -3,075 ;        0;    3,075;        ∞
"Math_9_2_ln";   10;-0,92814;2|3 ;   -2,926 ;        0;    2,926;        ∞
"Math_9_2_ln";   10;-0,92216;2|3 ;   -2,797 ;        0;    2,797;        ∞
"Math_9_2_ln";   10;-0,91617;2|3 ;   -2,683 ;        0;    2,683;        ∞
"Math_9_2_ln";   10;-0,91018;2|3 ;   -2,582 ;        0;    2,582;        ∞
"Math_9_2_ln";   10;-0,90419;2|3 ;   -2,491 ;        0;    2,491;        ∞
"Math_9_2_ln";   10;-0,8982;2|3 ;   -2,409 ;        0;    2,409;        ∞
"Math_9_2_ln";   10;-0,89222;2|3 ;   -2,333 ;        0;    2,333;        ∞
"Math_9_2_ln";   10;-0,88623;2|3 ;   -2,264 ;        0;    2,264;        ∞
"Math_9_2_ln";   10;-0,88024;2|3 ;     -2,2 ;        0;      2,2;        ∞
"Math_9_2_ln";   10;-0,87425;2|3 ;   -2,141 ;        0;    2,141;        ∞
"Math_9_2_ln";   10;-0,86826;2|3 ;   -2,085 ;        0;    2,085;        ∞
"Math_9_2_ln";   10;-0,86228;2|3 ;   -2,033 ;        0;    2,033;        ∞
"Math_9_2_ln";   10;-0,85629;2|3 ;   -1,984 ;        0;    1,984;        ∞
"Math_9_2_ln";   10;-0,8503;2|3 ;   -1,937 ;        0;    1,937;        ∞
"Math_9_2_ln";   10;-0,84431;2|3 ;   -1,893 ;        0;    1,893;        ∞
"Math_9_2_ln";   10;-0,83832;2|3 ;   -1,851 ;        0;    1,851;        ∞
"Math_9_2_ln";   10;-0,83234;2|3 ;   -1,811 ;        0;    1,811;        ∞
"Math_9_2_ln";   10;-0,82635;2|3 ;   -1,773 ;        0;    1,773;        ∞
"Math_9_2_ln";   10;-0,82036;2|3 ;   -1,736 ;        0;    1,736;        ∞
"Math_9_2_ln";   10;-0,81437;2|3 ;   -1,701 ;        0;    1,701;        ∞
"Math_9_2_ln";   10;-0,80838;2|3 ;   -1,667 ;        0;    1,667;        ∞
"Math_9_2_ln";   10;-0,8024;2|3 ;   -1,635 ;        0;    1,635;        ∞
"Math_9_2_ln";   10;-0,79641;2|3 ;   -1,603 ;        0;    1,603;        ∞
"Math_9_2_ln";   10;-0,79042;2|3 ;   -1,573 ;        0;    1,573;        ∞
"Math_9_2_ln";   10;-0,78443;2|3 ;   -1,543 ;        0;    1,543;        ∞
"Math_9_2_ln";   10;-0,77844;2|3 ;   -1,515 ;        0;    1,515;        ∞
"Math_9_2_ln";   10;-0,77246;2|3 ;   -1,487 ;        0;    1,487;        ∞
"Math_9_2_ln";   10;-0,76647;2|3 ;    -1,46 ;        0;     1,46;        ∞
"Math_9_2_ln";   10;-0,76048;2|3 ;   -1,434 ;        0;    1,434;        ∞
"Math_9_2_ln";   10;-0,75449;2|3 ;   -1,409 ;        0;    1,409;        ∞
"Math_9_2_ln";   10;-0,7485;2|3 ;   -1,384 ;        0;    1,384;        ∞
