"                      Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,998;2|3 ;   -6,233 ;   -6,215;   0,0187; 0,003009
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,994;2|3 ;   -5,116 ;   -5,116;5,181E-05;1,013E-05
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,99;2|3 ;   -4,605 ;   -4,605;3,608E-07;7,836E-08
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,986;2|3 ;   -4,269 ;   -4,269;3,342E-09;7,828E-10
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,982;2|3 ;   -4,017 ;   -4,017;3,551E-11; 8,84E-12
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,978;2|3 ;   -3,817 ;   -3,817;4,321E-13;1,132E-13
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,974;2|3 ;    -3,65 ;    -3,65; 3,73E-14;1,022E-14
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,97;2|3 ;   -3,507 ;   -3,507; 1,11E-14;3,166E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,966;2|3 ;   -3,381 ;   -3,381;2,798E-14;8,274E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,962;2|3 ;    -3,27 ;    -3,27;3,153E-14;9,642E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,958;2|3 ;    -3,17 ;    -3,17;2,887E-14;9,106E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,954;2|3 ;   -3,079 ;   -3,079;1,554E-14;5,048E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,95;2|3 ;   -2,996 ;   -2,996; 2,22E-15;7,412E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,946;2|3 ;   -2,919 ;   -2,919; 7,55E-15;2,587E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,942;2|3 ;   -2,847 ;   -2,847;2,665E-15;9,358E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,938;2|3 ;   -2,781 ;   -2,781;3,553E-15;1,278E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,934;2|3 ;   -2,718 ;   -2,718;1,776E-15;6,535E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,93;2|3 ;   -2,659 ;   -2,659;5,329E-15;2,004E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,926;2|3 ;   -2,604 ;   -2,604;4,441E-15;1,706E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,922;2|3 ;   -2,551 ;   -2,551;1,421E-14;5,571E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,918;2|3 ;   -2,501 ;   -2,501;3,109E-15;1,243E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,914;2|3 ;   -2,453 ;   -2,453;8,882E-16; 3,62E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,91;2|3 ;   -2,408 ;   -2,408;3,109E-15;1,291E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,906;2|3 ;   -2,364 ;   -2,364; 7,55E-15;3,193E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,902;2|3 ;   -2,323 ;   -2,323; 2,22E-15;9,559E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,898;2|3 ;   -2,283 ;   -2,283;5,773E-15;2,529E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,894;2|3 ;   -2,244 ;   -2,244;6,217E-15; 2,77E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,89;2|3 ;   -2,207 ;   -2,207; 9,77E-15;4,426E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,886;2|3 ;   -2,172 ;   -2,172;5,329E-15;2,454E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,882;2|3 ;   -2,137 ;   -2,137;5,329E-15;2,494E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,878;2|3 ;   -2,104 ;   -2,104;3,109E-15;1,478E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,874;2|3 ;   -2,071 ;   -2,071;3,997E-15;1,929E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,87;2|3 ;    -2,04 ;    -2,04;4,441E-16;2,177E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,866;2|3 ;    -2,01 ;    -2,01;8,882E-16;4,419E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,862;2|3 ;   -1,981 ;   -1,981;5,107E-15;2,579E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,858;2|3 ;   -1,952 ;   -1,952;3,997E-15;2,048E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,854;2|3 ;   -1,924 ;   -1,924;1,554E-15;8,078E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,85;2|3 ;   -1,897 ;   -1,897;3,553E-15;1,873E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,846;2|3 ;   -1,871 ;   -1,871;3,553E-15;1,899E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,842;2|3 ;   -1,845 ;   -1,845;6,661E-16; 3,61E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,838;2|3 ;    -1,82 ;    -1,82;1,332E-15; 7,32E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,834;2|3 ;   -1,796 ;   -1,796;4,885E-15; 2,72E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,83;2|3 ;   -1,772 ;   -1,772;1,332E-15;7,519E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,826;2|3 ;   -1,749 ;   -1,749;1,776E-15;1,016E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,822;2|3 ;   -1,726 ;   -1,726;4,441E-16;2,573E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,818;2|3 ;   -1,704 ;   -1,704;1,776E-15;1,043E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,814;2|3 ;   -1,682 ;   -1,682; 1,11E-15;6,601E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,81;2|3 ;   -1,661 ;   -1,661; 2,22E-16;1,337E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,806;2|3 ;    -1,64 ;    -1,64; 1,11E-15; 6,77E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,802;2|3 ;   -1,619 ;   -1,619;6,661E-16;4,113E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,798;2|3 ;   -1,599 ;   -1,599; 2,22E-16;1,388E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,794;2|3 ;    -1,58 ;    -1,58; 2,22E-15;1,405E-15
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,79;2|3 ;   -1,561 ;   -1,561;        0;        0
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,786;2|3 ;   -1,542 ;   -1,542;4,441E-16; 2,88E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,782;2|3 ;   -1,523 ;   -1,523; 2,22E-16;1,458E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,778;2|3 ;   -1,505 ;   -1,505;        0;        0
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,774;2|3 ;   -1,487 ;   -1,487; 2,22E-16;1,493E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,77;2|3 ;    -1,47 ;    -1,47; 2,22E-16;1,511E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,766;2|3 ;   -1,452 ;   -1,452;1,332E-15;9,173E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,762;2|3 ;   -1,435 ;   -1,435;6,661E-16; 4,64E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,758;2|3 ;   -1,419 ;   -1,419;        0;        0
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,754;2|3 ;   -1,402 ;   -1,402;8,882E-16;6,333E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,75;2|3 ;   -1,386 ;   -1,386;4,441E-16;3,203E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,746;2|3 ;    -1,37 ;    -1,37; 2,22E-16; 1,62E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,742;2|3 ;   -1,355 ;   -1,355;6,661E-16;4,917E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,738;2|3 ;   -1,339 ;   -1,339;8,882E-16;6,631E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,734;2|3 ;   -1,324 ;   -1,324;6,661E-16; 5,03E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,73;2|3 ;   -1,309 ;   -1,309;8,882E-16;6,783E-16
"Math_9_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,726;2|3 ;   -1,295 ;   -1,295; 2,22E-16;1,715E-16
