"                      Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,998;2|3 ;   -6,903 ;   -6,907; 0,003761;0,0005445
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,994;2|3 ;   -5,806 ;   -5,806; 4,57E-07; 7,87E-08
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,99;2|3 ;   -5,293 ;   -5,293;8,852E-11;1,672E-11
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,986;2|3 ;   -4,955 ;   -4,955;1,243E-14; 2,51E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,982;2|3 ;   -4,701 ;   -4,701;1,066E-14;2,267E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,978;2|3 ;   -4,499 ;   -4,499;5,329E-15;1,185E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,974;2|3 ;    -4,33 ;    -4,33;7,105E-15;1,641E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,97;2|3 ;   -4,185 ;   -4,185;1,155E-14;2,759E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,966;2|3 ;   -4,057 ;   -4,057;1,776E-15;4,378E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,962;2|3 ;   -3,944 ;   -3,944;4,441E-15;1,126E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,958;2|3 ;   -3,842 ;   -3,842;3,109E-15;8,091E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,954;2|3 ;   -3,749 ;   -3,749;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,95;2|3 ;   -3,664 ;   -3,664;2,665E-15;7,273E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,946;2|3 ;   -3,585 ;   -3,585;3,997E-15;1,115E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,942;2|3 ;   -3,511 ;   -3,511;5,329E-15;1,518E-15
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,938;2|3 ;   -3,442 ;   -3,442;2,665E-15;7,741E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,934;2|3 ;   -3,378 ;   -3,378;4,441E-16;1,315E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,93;2|3 ;   -3,317 ;   -3,317;1,776E-15;5,356E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,926;2|3 ;   -3,259 ;   -3,259;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,922;2|3 ;   -3,204 ;   -3,204;1,332E-15;4,158E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,918;2|3 ;   -3,152 ;   -3,152;4,441E-16;1,409E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,914;2|3 ;   -3,103 ;   -3,103; 2,22E-15;7,157E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,91;2|3 ;   -3,055 ;   -3,055;1,776E-15;5,814E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,906;2|3 ;   -3,009 ;   -3,009;1,776E-15;5,903E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,902;2|3 ;   -2,966 ;   -2,966;8,882E-16;2,995E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,898;2|3 ;   -2,924 ;   -2,924;1,332E-15;4,557E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,894;2|3 ;   -2,883 ;   -2,883;4,441E-16; 1,54E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,89;2|3 ;   -2,844 ;   -2,844;1,332E-15;4,685E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,886;2|3 ;   -2,806 ;   -2,806;2,665E-15;9,496E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,882;2|3 ;   -2,769 ;   -2,769;1,332E-15;4,811E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,878;2|3 ;   -2,734 ;   -2,734;1,332E-15;4,873E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,874;2|3 ;     -2,7 ;     -2,7;1,776E-15; 6,58E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,87;2|3 ;   -2,666 ;   -2,666;1,332E-15;4,997E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,866;2|3 ;   -2,634 ;   -2,634;1,776E-15;6,745E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,862;2|3 ;   -2,602 ;   -2,602;4,441E-16;1,707E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,858;2|3 ;   -2,571 ;   -2,571;4,441E-16;1,727E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,854;2|3 ;   -2,541 ;   -2,541;1,332E-15;5,242E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,85;2|3 ;   -2,512 ;   -2,512;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,846;2|3 ;   -2,484 ;   -2,484;1,332E-15;5,364E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,842;2|3 ;   -2,456 ;   -2,456;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,838;2|3 ;   -2,429 ;   -2,429;8,882E-16;3,657E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,834;2|3 ;   -2,402 ;   -2,402;4,441E-16;1,849E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,83;2|3 ;   -2,376 ;   -2,376; 2,22E-15;9,344E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,826;2|3 ;   -2,351 ;   -2,351;1,776E-15;7,556E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,822;2|3 ;   -2,326 ;   -2,326;4,441E-16;1,909E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,818;2|3 ;   -2,301 ;   -2,301;1,332E-15;5,789E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,814;2|3 ;   -2,278 ;   -2,278;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,81;2|3 ;   -2,254 ;   -2,254;8,882E-16; 3,94E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,806;2|3 ;   -2,231 ;   -2,231;8,882E-16;3,981E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,802;2|3 ;   -2,208 ;   -2,208;4,441E-16;2,011E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,798;2|3 ;   -2,186 ;   -2,186;8,882E-16;4,063E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,794;2|3 ;   -2,164 ;   -2,164;1,776E-15;8,207E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  -0,79;2|3 ;   -2,143 ;   -2,143;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,786;2|3 ;   -2,122 ;   -2,122;        0;        0
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,782;2|3 ;   -2,101 ;   -2,101;4,441E-16;2,114E-16
"Math_10_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000; -0,778;2|3 ;   -2,081 ;   -2,081;        0;        0
