"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"  Math_1_2";   10;-0,99601;2|3 ;   0,3457 ;   0,1586;   0,1871;    1,179
"  Math_1_2";   10;-0,99202;2|3 ;   0,3524 ;   0,1999;   0,1525;   0,7629
"  Math_1_2";   10;-0,98802;2|3 ;   0,3589 ;   0,2288;   0,1301;   0,5686
"  Math_1_2";   10;-0,98403;2|3 ;   0,3653 ;   0,2518;   0,1135;   0,4507
"  Math_1_2";   10;-0,98004;2|3 ;   0,3717 ;   0,2713;   0,1004;   0,3701
"  Math_1_2";   10;-0,97605;2|3 ;   0,3779 ;   0,2883;  0,08967;   0,3111
"  Math_1_2";   10;-0,97206;2|3 ;   0,3841 ;   0,3035;  0,08065;   0,2658
"  Math_1_2";   10;-0,96806;2|3 ;   0,3902 ;   0,3173;  0,07292;   0,2298
"  Math_1_2";   10;-0,96407;2|3 ;   0,3962 ;     0,33;  0,06622;   0,2007
"  Math_1_2";   10;-0,96008;2|3 ;   0,4021 ;   0,3418;  0,06036;   0,1766
"  Math_1_2";   10;-0,95609;2|3 ;    0,408 ;   0,3528;  0,05517;   0,1564
"  Math_1_2";   10;-0,9521;2|3 ;   0,4137 ;   0,3632;  0,05055;   0,1392
"  Math_1_2";   10;-0,9481;2|3 ;   0,4194 ;    0,373;  0,04642;   0,1245
"  Math_1_2";   10;-0,94411;2|3 ;    0,425 ;   0,3823;  0,04271;   0,1117
"  Math_1_2";   10;-0,94012;2|3 ;   0,4306 ;   0,3912;  0,03936;   0,1006
"  Math_1_2";   10;-0,93613;2|3 ;   0,4361 ;   0,3997;  0,03632;  0,09086
"  Math_1_2";   10;-0,93214;2|3 ;   0,4415 ;   0,4079;  0,03356;  0,08227
"  Math_1_2";   10;-0,92814;2|3 ;   0,4468 ;   0,4157;  0,03104;  0,07467
"  Math_1_2";   10;-0,92415;2|3 ;    0,452 ;   0,4233;  0,02874;   0,0679
"  Math_1_2";   10;-0,92016;2|3 ;   0,4572 ;   0,4306;  0,02664;  0,06186
"  Math_1_2";   10;-0,91617;2|3 ;   0,4624 ;   0,4377;  0,02471;  0,05645
"  Math_1_2";   10;-0,91218;2|3 ;   0,4674 ;   0,4445;  0,02293;  0,05159
"  Math_1_2";   10;-0,90818;2|3 ;   0,4724 ;   0,4511;   0,0213;  0,04722
"  Math_1_2";   10;-0,90419;2|3 ;   0,4774 ;   0,4576;   0,0198;  0,04326
"  Math_1_2";   10;-0,9002;2|3 ;   0,4823 ;   0,4638;  0,01841;  0,03968
"  Math_1_2";   10;-0,89621;2|3 ;   0,4871 ;     0,47;  0,01712;  0,03644
"  Math_1_2";   10;-0,89222;2|3 ;   0,4918 ;   0,4759;  0,01594;  0,03349
"  Math_1_2";   10;-0,88822;2|3 ;   0,4965 ;   0,4817;  0,01484;  0,03081
