"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"  Math_3_2";   10;-0,99601;2|3 ;   0,1832 ;  0,06318;     0,12;    1,899
"  Math_3_2";   10;-0,99202;2|3 ;   0,1901 ;  0,08935;   0,1007;    1,127
"  Math_3_2";   10;-0,98802;2|3 ;   0,1969 ;   0,1094;  0,08749;   0,7995
"  Math_3_2";   10;-0,98403;2|3 ;   0,2037 ;   0,1264;  0,07731;   0,6118
"  Math_3_2";   10;-0,98004;2|3 ;   0,2103 ;   0,1413;  0,06907;   0,4889
"  Math_3_2";   10;-0,97605;2|3 ;   0,2169 ;   0,1548;  0,06218;   0,4017
"  Math_3_2";   10;-0,97206;2|3 ;   0,2235 ;   0,1672;  0,05629;   0,3368
"  Math_3_2";   10;-0,96806;2|3 ;   0,2299 ;   0,1787;   0,0512;   0,2865
"  Math_3_2";   10;-0,96407;2|3 ;   0,2363 ;   0,1895;  0,04673;   0,2465
"  Math_3_2";   10;-0,96008;2|3 ;   0,2426 ;   0,1998;  0,04278;   0,2141
"  Math_3_2";   10;-0,95609;2|3 ;   0,2488 ;   0,2096;  0,03926;   0,1873
"  Math_3_2";   10;-0,9521;2|3 ;    0,255 ;   0,2189;  0,03611;    0,165
"  Math_3_2";   10;-0,9481;2|3 ;   0,2611 ;   0,2278;  0,03327;    0,146
"  Math_3_2";   10;-0,94411;2|3 ;   0,2671 ;   0,2364;   0,0307;   0,1299
"  Math_3_2";   10;-0,94012;2|3 ;   0,2731 ;   0,2447;  0,02837;   0,1159
"  Math_3_2";   10;-0,93613;2|3 ;    0,279 ;   0,2527;  0,02625;   0,1038
"  Math_3_2";   10;-0,93214;2|3 ;   0,2848 ;   0,2605;  0,02431;  0,09331
"  Math_3_2";   10;-0,92814;2|3 ;   0,2906 ;   0,2681;  0,02254;  0,08407
"  Math_3_2";   10;-0,92415;2|3 ;   0,2963 ;   0,2754;  0,02091;  0,07593
"  Math_3_2";   10;-0,92016;2|3 ;    0,302 ;   0,2826;  0,01942;  0,06872
"  Math_3_2";   10;-0,91617;2|3 ;   0,3076 ;   0,2895;  0,01804;  0,06232
"  Math_3_2";   10;-0,91218;2|3 ;   0,3131 ;   0,2964;  0,01678;  0,05662
"  Math_3_2";   10;-0,90818;2|3 ;   0,3186 ;    0,303;  0,01561;  0,05151
"  Math_3_2";   10;-0,90419;2|3 ;   0,3241 ;   0,3095;  0,01453;  0,04694
"  Math_3_2";   10;-0,9002;2|3 ;   0,3294 ;   0,3159;  0,01353;  0,04283
"  Math_3_2";   10;-0,89621;2|3 ;   0,3348 ;   0,3222;  0,01261;  0,03913
"  Math_3_2";   10;-0,89222;2|3 ;   0,3401 ;   0,3283;  0,01175;  0,03579
"  Math_3_2";   10;-0,88822;2|3 ;   0,3453 ;   0,3343;  0,01095;  0,03276
"  Math_3_2";   10;-0,88423;2|3 ;   0,3505 ;   0,3402;  0,01021;  0,03002
"  Math_3_2";   10;-0,88024;2|3 ;   0,3556 ;   0,3461; 0,009529;  0,02753
"  Math_3_2";   10;-0,87625;2|3 ;   0,3607 ;   0,3518; 0,008891;  0,02527
"  Math_3_2";   10;-0,87226;2|3 ;   0,3657 ;   0,3574; 0,008298;  0,02322
"  Math_3_2";   10;-0,86826;2|3 ;   0,3707 ;    0,363; 0,007745;  0,02134
"  Math_3_2";   10;-0,86427;2|3 ;   0,3756 ;   0,3684; 0,007231;  0,01963
"  Math_3_2";   10;-0,86028;2|3 ;   0,3805 ;   0,3738; 0,006752;  0,01806
"  Math_3_2";   10;-0,85629;2|3 ;   0,3854 ;   0,3791; 0,006306;  0,01663
"  Math_3_2";   10;-0,8523;2|3 ;   0,3902 ;   0,3843; 0,005889;  0,01532
"  Math_3_2";   10;-0,8483;2|3 ;    0,395 ;   0,3895; 0,005501;  0,01412
"  Math_3_2";   10;-0,84431;2|3 ;   0,3997 ;   0,3946; 0,005139;  0,01302
"  Math_3_2";   10;-0,84032;2|3 ;   0,4044 ;   0,3996;   0,0048;  0,01201
"  Math_3_2";   10;-0,83633;2|3 ;    0,409 ;   0,4046; 0,004485;  0,01109
"  Math_3_2";   10;-0,83234;2|3 ;   0,4137 ;   0,4095;  0,00419;  0,01023
"  Math_3_2";   10;-0,82834;2|3 ;   0,4182 ;   0,4143; 0,003915; 0,009448
"  Math_3_2";   10;-0,82435;2|3 ;   0,4228 ;   0,4191; 0,003657; 0,008727
"  Math_3_2";   10;-0,82036;2|3 ;   0,4273 ;   0,4238; 0,003417; 0,008062
"  Math_3_2";   10;-0,81637;2|3 ;   0,4317 ;   0,4285; 0,003192;  0,00745
"  Math_3_2";   10;-0,81238;2|3 ;   0,4361 ;   0,4332; 0,002982; 0,006885
"  Math_3_2";   10;-0,80838;2|3 ;   0,4405 ;   0,4377; 0,002786; 0,006365
"  Math_3_2";   10;-0,80439;2|3 ;   0,4449 ;   0,4423; 0,002603; 0,005885
"  Math_3_2";   10;-0,8004;2|3 ;   0,4492 ;   0,4468; 0,002431; 0,005442
"  Math_3_2";   10;-0,79641;2|3 ;   0,4535 ;   0,4512; 0,002271; 0,005033
"  Math_3_2";   10;-0,79242;2|3 ;   0,4577 ;   0,4556; 0,002121; 0,004655
"  Math_3_2";   10;-0,78842;2|3 ;    0,462 ;     0,46; 0,001981; 0,004306
"  Math_3_2";   10;-0,78443;2|3 ;   0,4661 ;   0,4643; 0,001849; 0,003983
"  Math_3_2";   10;-0,78044;2|3 ;   0,4703 ;   0,4686; 0,001727; 0,003685
"  Math_3_2";   10;-0,77645;2|3 ;   0,4744 ;   0,4728; 0,001612;  0,00341
