"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"  Math_5_2";   10;-0,99601;2|3 ;   0,4607 ;   0,2514;   0,2093;   0,8326
"  Math_5_2";   10;-0,99202;2|3 ;   0,4666 ;   0,2989;   0,1676;   0,5608
"  Math_5_2";   10;-0,98802;2|3 ;   0,4724 ;   0,3308;   0,1416;    0,428
"  Math_5_2";   10;-0,98403;2|3 ;   0,4781 ;   0,3555;   0,1226;    0,345
"  Math_5_2";   10;-0,98004;2|3 ;   0,4838 ;   0,3759;   0,1079;   0,2871
"  Math_5_2";   10;-0,97605;2|3 ;   0,4893 ;   0,3934;  0,09594;   0,2439
"  Math_5_2";   10;-0,97206;2|3 ;   0,4948 ;   0,4089;  0,08597;   0,2103
"  Math_5_2";   10;-0,96806;2|3 ;   0,5002 ;   0,4227;  0,07749;   0,1833
"  Math_5_2";   10;-0,96407;2|3 ;   0,5055 ;   0,4354;  0,07018;   0,1612
"  Math_5_2";   10;-0,96008;2|3 ;   0,5108 ;    0,447;   0,0638;   0,1427
"  Math_5_2";   10;-0,95609;2|3 ;    0,516 ;   0,4578;  0,05819;   0,1271
"  Math_5_2";   10;-0,9521;2|3 ;   0,5211 ;   0,4678;  0,05322;   0,1138
"  Math_5_2";   10;-0,9481;2|3 ;   0,5261 ;   0,4773;  0,04879;   0,1022
"  Math_5_2";   10;-0,94411;2|3 ;    0,531 ;   0,4862;  0,04481;  0,09217
"  Math_5_2";   10;-0,94012;2|3 ;   0,5359 ;   0,4947;  0,04123;  0,08335
"  Math_5_2";   10;-0,93613;2|3 ;   0,5407 ;   0,5027;    0,038;  0,07559
"  Math_5_2";   10;-0,93214;2|3 ;   0,5455 ;   0,5104;  0,03506;   0,0687
"  Math_5_2";   10;-0,92814;2|3 ;   0,5501 ;   0,5177;   0,0324;  0,06257
"  Math_5_2";   10;-0,92415;2|3 ;   0,5548 ;   0,5248;  0,02996;   0,0571
"  Math_5_2";   10;-0,92016;2|3 ;   0,5593 ;   0,5316;  0,02774;  0,05219
"  Math_5_2";   10;-0,91617;2|3 ;   0,5638 ;   0,5381;   0,0257;  0,04777
"  Math_5_2";   10;-0,91218;2|3 ;   0,5682 ;   0,5444;  0,02384;  0,04379
"  Math_5_2";   10;-0,90818;2|3 ;   0,5726 ;   0,5505;  0,02212;  0,04018
"  Math_5_2";   10;-0,90419;2|3 ;   0,5769 ;   0,5564;  0,02054;  0,03692
"  Math_5_2";   10;-0,9002;2|3 ;   0,5811 ;   0,5621;  0,01908;  0,03395
"  Math_5_2";   10;-0,89621;2|3 ;   0,5853 ;   0,5676;  0,01774;  0,03126
"  Math_5_2";   10;-0,89222;2|3 ;   0,5895 ;    0,573;   0,0165;   0,0288
"  Math_5_2";   10;-0,88822;2|3 ;   0,5936 ;   0,5782;  0,01535;  0,02655
"  Math_5_2";   10;-0,88423;2|3 ;   0,5976 ;   0,5833;  0,01429;   0,0245
"  Math_5_2";   10;-0,88024;2|3 ;   0,6016 ;   0,5883;  0,01331;  0,02262
"  Math_5_2";   10;-0,87625;2|3 ;   0,6055 ;   0,5931;  0,01239;   0,0209
"  Math_5_2";   10;-0,87226;2|3 ;   0,6094 ;   0,5978;  0,01155;  0,01931
"  Math_5_2";   10;-0,86826;2|3 ;   0,6132 ;   0,6025;  0,01076;  0,01786
"  Math_5_2";   10;-0,86427;2|3 ;    0,617 ;    0,607;  0,01003;  0,01653
"  Math_5_2";   10;-0,86028;2|3 ;   0,6207 ;   0,6114; 0,009352;   0,0153
"  Math_5_2";   10;-0,85629;2|3 ;   0,6244 ;   0,6157; 0,008721;  0,01416
"  Math_5_2";   10;-0,8523;2|3 ;   0,6281 ;   0,6199; 0,008134;  0,01312
