"                      Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  15699;2|3 ;    9,729 ;    9,661;  0,06718; 0,006954
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  15899;2|3 ;    9,744 ;    9,674;  0,06945; 0,007179
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  16099;2|3 ;    9,758 ;    9,687;  0,07176; 0,007408
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  16299;2|3 ;    9,773 ;    9,699;   0,0741;  0,00764
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  16499;2|3 ;    9,788 ;    9,711;  0,07647; 0,007875
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  16699;2|3 ;    9,802 ;    9,723;  0,07888; 0,008112
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  16899;2|3 ;    9,816 ;    9,735;  0,08132; 0,008353
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  17099;2|3 ;    9,831 ;    9,747;  0,08379; 0,008597
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  17299;2|3 ;    9,845 ;    9,758;   0,0863; 0,008844
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  17499;2|3 ;    9,859 ;     9,77;  0,08884; 0,009093
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  17699;2|3 ;    9,873 ;    9,781;  0,09141; 0,009345
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  17899;2|3 ;    9,887 ;    9,793;  0,09402; 0,009601
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  18099;2|3 ;      9,9 ;    9,804;  0,09665; 0,009859
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  18299;2|3 ;    9,914 ;    9,815;  0,09932;  0,01012
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  18499;2|3 ;    9,928 ;    9,826;    0,102;  0,01038
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  18699;2|3 ;    9,941 ;    9,836;   0,1047;  0,01065
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  18899;2|3 ;    9,954 ;    9,847;   0,1075;  0,01092
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  19099;2|3 ;    9,968 ;    9,857;   0,1103;  0,01119
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  19299;2|3 ;    9,981 ;    9,868;   0,1131;  0,01146
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  19499;2|3 ;    9,994 ;    9,878;    0,116;  0,01174
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  19699;2|3 ;    10,01 ;    9,888;   0,1189;  0,01202
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  19899;2|3 ;    10,02 ;    9,898;   0,1218;   0,0123
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  20099;2|3 ;    10,03 ;    9,908;   0,1247;  0,01259
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  20299;2|3 ;    10,05 ;    9,918;   0,1277;  0,01287
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  20499;2|3 ;    10,06 ;    9,928;   0,1307;  0,01316
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  20699;2|3 ;    10,07 ;    9,938;   0,1337;  0,01345
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  20899;2|3 ;    10,08 ;    9,948;   0,1368;  0,01375
"Math_6_2_ln(C:\git_reps\summer_practice\opaque-func-lib\Muradyan\TestingSystem\TestingSystem\Tests\Kirillova.cs)"; 1000;  21099;2|3 ;     10,1 ;    9,957;   0,1398;  0,01404
