"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
" Math_17_2";   10;-0,99601;2|3 ;    2,441 ;    6,304;    3,863;   0,6128
" Math_17_2";   10;-0,99202;2|3 ;    2,417 ;    5,003;    2,586;   0,5169
" Math_17_2";   10;-0,98802;2|3 ;    2,394 ;    4,371;    1,977;   0,4523
" Math_17_2";   10;-0,98403;2|3 ;    2,371 ;    3,971;      1,6;    0,403
" Math_17_2";   10;-0,98004;2|3 ;    2,348 ;    3,686;    1,338;    0,363
" Math_17_2";   10;-0,97605;2|3 ;    2,326 ;    3,469;    1,143;   0,3294
" Math_17_2";   10;-0,97206;2|3 ;    2,305 ;    3,295;   0,9905;   0,3006
" Math_17_2";   10;-0,96806;2|3 ;    2,284 ;    3,152;   0,8681;   0,2754
" Math_17_2";   10;-0,96407;2|3 ;    2,263 ;    3,031;   0,7675;   0,2532
" Math_17_2";   10;-0,96008;2|3 ;    2,243 ;    2,926;   0,6832;   0,2335
" Math_17_2";   10;-0,95609;2|3 ;    2,223 ;    2,834;   0,6116;   0,2158
" Math_17_2";   10;-0,9521;2|3 ;    2,203 ;    2,753;     0,55;   0,1998
" Math_17_2";   10;-0,9481;2|3 ;    2,184 ;    2,681;   0,4966;   0,1852
" Math_17_2";   10;-0,94411;2|3 ;    2,166 ;    2,616;   0,4499;    0,172
" Math_17_2";   10;-0,94012;2|3 ;    2,147 ;    2,556;   0,4088;   0,1599
" Math_17_2";   10;-0,93613;2|3 ;    2,129 ;    2,502;   0,3724;   0,1489
" Math_17_2";   10;-0,93214;2|3 ;    2,112 ;    2,452;     0,34;   0,1387
" Math_17_2";   10;-0,92814;2|3 ;    2,094 ;    2,405;    0,311;   0,1293
" Math_17_2";   10;-0,92415;2|3 ;    2,077 ;    2,362;    0,285;   0,1206
" Math_17_2";   10;-0,92016;2|3 ;    2,061 ;    2,322;   0,2616;   0,1126
" Math_17_2";   10;-0,91617;2|3 ;    2,044 ;    2,285;   0,2404;   0,1052
" Math_17_2";   10;-0,91218;2|3 ;    2,028 ;     2,25;   0,2213;  0,09835
" Math_17_2";   10;-0,90818;2|3 ;    2,013 ;    2,217;   0,2039;  0,09197
" Math_17_2";   10;-0,90419;2|3 ;    1,997 ;    2,185;    0,188;  0,08603
" Math_17_2";   10;-0,9002;2|3 ;    1,982 ;    2,156;   0,1736;  0,08051
" Math_17_2";   10;-0,89621;2|3 ;    1,967 ;    2,128;   0,1604;  0,07537
" Math_17_2";   10;-0,89222;2|3 ;    1,953 ;    2,101;   0,1483;  0,07057
" Math_17_2";   10;-0,88822;2|3 ;    1,939 ;    2,076;   0,1372;   0,0661
" Math_17_2";   10;-0,88423;2|3 ;    1,925 ;    2,052;   0,1271;  0,06192
" Math_17_2";   10;-0,88024;2|3 ;    1,911 ;    2,029;   0,1177;  0,05802
" Math_17_2";   10;-0,87625;2|3 ;    1,898 ;    2,007;   0,1091;  0,05437
" Math_17_2";   10;-0,87226;2|3 ;    1,884 ;    1,986;   0,1012;  0,05096
" Math_17_2";   10;-0,86826;2|3 ;    1,871 ;    1,965;  0,09389;  0,04777
" Math_17_2";   10;-0,86427;2|3 ;    1,859 ;    1,946;  0,08715;  0,04479
" Math_17_2";   10;-0,86028;2|3 ;    1,846 ;    1,927;  0,08093;  0,04199
" Math_17_2";   10;-0,85629;2|3 ;    1,834 ;    1,909;  0,07517;  0,03937
" Math_17_2";   10;-0,8523;2|3 ;    1,822 ;    1,892;  0,06985;  0,03692
