"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
"Math_7_2_ln";   10;-0,99601;2|3 ;   -2,889 ;   -5,523;    2,634;   0,4769
"Math_7_2_ln";   10;-0,99202;2|3 ;   -2,851 ;    -4,83;     1,98;   0,4099
"Math_7_2_ln";   10;-0,98802;2|3 ;   -2,812 ;   -4,425;    1,612;   0,3644
"Math_7_2_ln";   10;-0,98403;2|3 ;   -2,775 ;   -4,137;    1,362;   0,3293
"Math_7_2_ln";   10;-0,98004;2|3 ;   -2,738 ;   -3,914;    1,176;   0,3005
"Math_7_2_ln";   10;-0,97605;2|3 ;   -2,702 ;   -3,732;     1,03;    0,276
"Math_7_2_ln";   10;-0,97206;2|3 ;   -2,666 ;   -3,578;   0,9113;   0,2547
"Math_7_2_ln";   10;-0,96806;2|3 ;   -2,631 ;   -3,444;   0,8127;    0,236
"Math_7_2_ln";   10;-0,96407;2|3 ;   -2,597 ;   -3,326;   0,7293;   0,2192
"Math_7_2_ln";   10;-0,96008;2|3 ;   -2,563 ;   -3,221;   0,6577;   0,2042
"Math_7_2_ln";   10;-0,95609;2|3 ;    -2,53 ;   -3,126;   0,5955;   0,1905
"Math_7_2_ln";   10;-0,9521;2|3 ;   -2,497 ;   -3,039;   0,5411;   0,1781
"Math_7_2_ln";   10;-0,9481;2|3 ;   -2,465 ;   -2,959;   0,4931;   0,1667
"Math_7_2_ln";   10;-0,94411;2|3 ;   -2,434 ;   -2,884;   0,4505;   0,1562
"Math_7_2_ln";   10;-0,94012;2|3 ;   -2,403 ;   -2,815;   0,4125;   0,1465
"Math_7_2_ln";   10;-0,93613;2|3 ;   -2,372 ;   -2,751;   0,3784;   0,1376
"Math_7_2_ln";   10;-0,93214;2|3 ;   -2,342 ;    -2,69;   0,3478;   0,1293
"Math_7_2_ln";   10;-0,92814;2|3 ;   -2,313 ;   -2,633;     0,32;   0,1215
"Math_7_2_ln";   10;-0,92415;2|3 ;   -2,284 ;   -2,579;   0,2949;   0,1144
"Math_7_2_ln";   10;-0,92016;2|3 ;   -2,256 ;   -2,528;   0,2721;   0,1077
"Math_7_2_ln";   10;-0,91617;2|3 ;   -2,228 ;   -2,479;   0,2513;   0,1014
"Math_7_2_ln";   10;-0,91218;2|3 ;     -2,2 ;   -2,432;   0,2324;  0,09553
"Math_7_2_ln";   10;-0,90818;2|3 ;   -2,173 ;   -2,388;    0,215;  0,09004
"Math_7_2_ln";   10;-0,90419;2|3 ;   -2,146 ;   -2,345;   0,1991;   0,0849
"Math_7_2_ln";   10;-0,9002;2|3 ;    -2,12 ;   -2,305;   0,1845;  0,08007
"Math_7_2_ln";   10;-0,89621;2|3 ;   -2,094 ;   -2,265;   0,1711;  0,07554
"Math_7_2_ln";   10;-0,89222;2|3 ;   -2,069 ;   -2,228;   0,1588;  0,07128
"Math_7_2_ln";   10;-0,88822;2|3 ;   -2,044 ;   -2,191;   0,1474;  0,06728
"Math_7_2_ln";   10;-0,88423;2|3 ;   -2,019 ;   -2,156;   0,1369;  0,06351
"Math_7_2_ln";   10;-0,88024;2|3 ;   -1,995 ;   -2,122;   0,1272;  0,05996
"Math_7_2_ln";   10;-0,87625;2|3 ;   -1,971 ;   -2,089;   0,1183;  0,05661
"Math_7_2_ln";   10;-0,87226;2|3 ;   -1,948 ;   -2,058;     0,11;  0,05346
"Math_7_2_ln";   10;-0,86826;2|3 ;   -1,925 ;   -2,027;   0,1023;  0,05049
"Math_7_2_ln";   10;-0,86427;2|3 ;   -1,902 ;   -1,997;  0,09523;  0,04768
"Math_7_2_ln";   10;-0,86028;2|3 ;   -1,879 ;   -1,968;  0,08864;  0,04504
"Math_7_2_ln";   10;-0,85629;2|3 ;   -1,857 ;    -1,94;  0,08253;  0,04254
"Math_7_2_ln";   10;-0,8523;2|3 ;   -1,836 ;   -1,913;  0,07686;  0,04019
"Math_7_2_ln";   10;-0,8483;2|3 ;   -1,814 ;   -1,886;  0,07159;  0,03796
"Math_7_2_ln";   10;-0,84431;2|3 ;   -1,793 ;    -1,86;  0,06669;  0,03586
"Math_7_2_ln";   10;-0,84032;2|3 ;   -1,772 ;   -1,835;  0,06214;  0,03387
"Math_7_2_ln";   10;-0,83633;2|3 ;   -1,752 ;    -1,81;   0,0579;  0,03199
"Math_7_2_ln";   10;-0,83234;2|3 ;   -1,732 ;   -1,786;  0,05396;  0,03022
"Math_7_2_ln";   10;-0,82834;2|3 ;   -1,712 ;   -1,762;   0,0503;  0,02854
"Math_7_2_ln";   10;-0,82435;2|3 ;   -1,692 ;   -1,739;  0,04688;  0,02696
"Math_7_2_ln";   10;-0,82036;2|3 ;   -1,673 ;   -1,717;   0,0437;  0,02546
"Math_7_2_ln";   10;-0,81637;2|3 ;   -1,654 ;   -1,695;  0,04074;  0,02404
"Math_7_2_ln";   10;-0,81238;2|3 ;   -1,635 ;   -1,673;  0,03798;   0,0227
"Math_7_2_ln";   10;-0,80838;2|3 ;   -1,617 ;   -1,652;  0,03541;  0,02143
"Math_7_2_ln";   10;-0,80439;2|3 ;   -1,599 ;   -1,632;  0,03301;  0,02023
"Math_7_2_ln";   10;-0,8004;2|3 ;   -1,581 ;   -1,611;  0,03078;   0,0191
"Math_7_2_ln";   10;-0,79641;2|3 ;   -1,563 ;   -1,592;  0,02869;  0,01803
"Math_7_2_ln";   10;-0,79242;2|3 ;   -1,545 ;   -1,572;  0,02675;  0,01701
"Math_7_2_ln";   10;-0,78842;2|3 ;   -1,528 ;   -1,553;  0,02494;  0,01605
"Math_7_2_ln";   10;-0,78443;2|3 ;   -1,511 ;   -1,534;  0,02324;  0,01515
"Math_7_2_ln";   10;-0,78044;2|3 ;   -1,494 ;   -1,516;  0,02167;  0,01429
"Math_7_2_ln";   10;-0,77645;2|3 ;   -1,478 ;   -1,498;  0,02019;  0,01348
"Math_7_2_ln";   10;-0,77246;2|3 ;   -1,462 ;    -1,48;  0,01882;  0,01271
"Math_7_2_ln";   10;-0,76846;2|3 ;   -1,445 ;   -1,463;  0,01754;  0,01199
"Math_7_2_ln";   10;-0,76447;2|3 ;    -1,43 ;   -1,446;  0,01634;   0,0113
"Math_7_2_ln";   10;-0,76048;2|3 ;   -1,414 ;   -1,429;  0,01522;  0,01065
"Math_7_2_ln";   10;-0,75649;2|3 ;   -1,398 ;   -1,413;  0,01418;  0,01004
"Math_7_2_ln";   10;-0,7525;2|3 ;   -1,383 ;   -1,396;  0,01321; 0,009461
"Math_7_2_ln";   10;-0,7485;2|3 ;   -1,368 ;    -1,38;   0,0123; 0,008914
"Math_7_2_ln";   10;-0,74451;2|3 ;   -1,353 ;   -1,365;  0,01146; 0,008396
"Math_7_2_ln";   10;-0,74052;2|3 ;   -1,338 ;   -1,349;  0,01067; 0,007907
"Math_7_2_ln";   10;-0,73653;2|3 ;   -1,324 ;   -1,334;  0,00993; 0,007445
"Math_7_2_ln";   10;-0,73253;2|3 ;    -1,31 ;   -1,319; 0,009242; 0,007008
"Math_7_2_ln";   10;-0,72854;2|3 ;   -1,295 ;   -1,304; 0,008601; 0,006596
"Math_7_2_ln";   10;-0,72455;2|3 ;   -1,281 ;   -1,289; 0,008002; 0,006207
"Math_7_2_ln";   10;-0,72056;2|3 ;   -1,268 ;   -1,275; 0,007444; 0,005839
"Math_7_2_ln";   10;-0,71657;2|3 ;   -1,254 ;   -1,261; 0,006924; 0,005492
"Math_7_2_ln";   10;-0,71257;2|3 ;    -1,24 ;   -1,247; 0,006438; 0,005164
"Math_7_2_ln";   10;-0,70858;2|3 ;   -1,227 ;   -1,233; 0,005985; 0,004854
"Math_7_2_ln";   10;-0,70459;2|3 ;   -1,214 ;   -1,219; 0,005563; 0,004562
"Math_7_2_ln";   10;-0,7006;2|3 ;   -1,201 ;   -1,206;  0,00517; 0,004287
"Math_7_2_ln";   10;-0,69661;2|3 ;   -1,188 ;   -1,193; 0,004803; 0,004027
"Math_7_2_ln";   10;-0,69261;2|3 ;   -1,175 ;    -1,18; 0,004461; 0,003782
"Math_7_2_ln";   10;-0,68862;2|3 ;   -1,163 ;   -1,167; 0,004142;  0,00355
"Math_7_2_ln";   10;-0,68463;2|3 ;    -1,15 ;   -1,154; 0,003846; 0,003332
"Math_7_2_ln";   10;-0,68064;2|3 ;   -1,138 ;   -1,141; 0,003569; 0,003127
"Math_7_2_ln";   10;-0,67665;2|3 ;   -1,126 ;   -1,129; 0,003312; 0,002933
"Math_7_2_ln";   10;-0,67265;2|3 ;   -1,114 ;   -1,117; 0,003072; 0,002751
"Math_7_2_ln";   10;-0,66866;2|3 ;   -1,102 ;   -1,105; 0,002849; 0,002579
"Math_7_2_ln";   10;-0,66467;2|3 ;    -1,09 ;   -1,093; 0,002641; 0,002417
"Math_7_2_ln";   10;-0,66068;2|3 ;   -1,078 ;   -1,081; 0,002448; 0,002265
"Math_7_2_ln";   10;-0,65669;2|3 ;   -1,067 ;   -1,069; 0,002268; 0,002121
"Math_7_2_ln";   10;-0,65269;2|3 ;   -1,055 ;   -1,058; 0,002101; 0,001986
"Math_7_2_ln";   10;-0,6487;2|3 ;   -1,044 ;   -1,046; 0,001945; 0,001859
"Math_7_2_ln";   10;-0,64471;2|3 ;   -1,033 ;   -1,035;   0,0018;  0,00174
"Math_7_2_ln";   10;-0,64072;2|3 ;   -1,022 ;   -1,024; 0,001666; 0,001628
"Math_7_2_ln";   10;-0,63673;2|3 ;   -1,011 ;   -1,013; 0,001541; 0,001522
"Math_7_2_ln";   10;-0,63273;2|3 ;       -1 ;   -1,002; 0,001425; 0,001423
"Math_7_2_ln";   10;-0,62874;2|3 ;  -0,9895 ;  -0,9909; 0,001317;  0,00133
"Math_7_2_ln";   10;-0,62475;2|3 ;  -0,9789 ;  -0,9802; 0,001217; 0,001242
"Math_7_2_ln";   10;-0,62076;2|3 ;  -0,9685 ;  -0,9696; 0,001124;  0,00116
"Math_7_2_ln";   10;-0,61677;2|3 ;  -0,9581 ;  -0,9591; 0,001038; 0,001083
"Math_7_2_ln";   10;-0,61277;2|3 ;  -0,9478 ;  -0,9487;0,0009584;  0,00101
"Math_7_2_ln";   10;-0,60878;2|3 ;  -0,9376 ;  -0,9385;0,0008843;0,0009422
"Math_7_2_ln";   10;-0,60479;2|3 ;  -0,9275 ;  -0,9283;0,0008156;0,0008785
"Math_7_2_ln";   10;-0,6008;2|3 ;  -0,9175 ;  -0,9183;0,0007519;0,0008188
"Math_7_2_ln";   10;-0,59681;2|3 ;  -0,9076 ;  -0,9083;0,0006929;0,0007628
"Math_7_2_ln";   10;-0,59281;2|3 ;  -0,8978 ;  -0,8985;0,0006383;0,0007104
"Math_7_2_ln";   10;-0,58882;2|3 ;  -0,8881 ;  -0,8887;0,0005877;0,0006613
"Math_7_2_ln";   10;-0,58483;2|3 ;  -0,8785 ;  -0,8791;0,0005409;0,0006153
"Math_7_2_ln";   10;-0,58084;2|3 ;   -0,869 ;  -0,8695;0,0004976;0,0005723
"Math_7_2_ln";   10;-0,57685;2|3 ;  -0,8596 ;    -0,86;0,0004576; 0,000532
"Math_7_2_ln";   10;-0,57285;2|3 ;  -0,8502 ;  -0,8506;0,0004206;0,0004944
"Math_7_2_ln";   10;-0,56886;2|3 ;  -0,8409 ;  -0,8413;0,0003864;0,0004592
"Math_7_2_ln";   10;-0,56487;2|3 ;  -0,8318 ;  -0,8321;0,0003548;0,0004263
"Math_7_2_ln";   10;-0,56088;2|3 ;  -0,8227 ;   -0,823;0,0003256;0,0003956
"Math_7_2_ln";   10;-0,55689;2|3 ;  -0,8136 ;  -0,8139;0,0002987; 0,000367
"Math_7_2_ln";   10;-0,55289;2|3 ;  -0,8047 ;   -0,805;0,0002739;0,0003402
"Math_7_2_ln";   10;-0,5489;2|3 ;  -0,7958 ;  -0,7961; 0,000251;0,0003153
"Math_7_2_ln";   10;-0,54491;2|3 ;   -0,787 ;  -0,7873;0,0002299; 0,000292
"Math_7_2_ln";   10;-0,54092;2|3 ;  -0,7783 ;  -0,7785;0,0002104;0,0002703
"Math_7_2_ln";   10;-0,53693;2|3 ;  -0,7697 ;  -0,7699;0,0001925;0,0002501
"Math_7_2_ln";   10;-0,53293;2|3 ;  -0,7611 ;  -0,7613;0,0001761;0,0002313
"Math_7_2_ln";   10;-0,52894;2|3 ;  -0,7526 ;  -0,7528;0,0001609;0,0002138
"Math_7_2_ln";   10;-0,52495;2|3 ;  -0,7442 ;  -0,7443; 0,000147;0,0001975
"Math_7_2_ln";   10;-0,52096;2|3 ;  -0,7358 ;   -0,736;0,0001342;0,0001823
"Math_7_2_ln";   10;-0,51697;2|3 ;  -0,7275 ;  -0,7277;0,0001224;0,0001682
"Math_7_2_ln";   10;-0,51297;2|3 ;  -0,7193 ;  -0,7194;0,0001116;0,0001551
"Math_7_2_ln";   10;-0,50898;2|3 ;  -0,7112 ;  -0,7113;0,0001017; 0,000143
"Math_7_2_ln";   10;-0,50499;2|3 ;  -0,7031 ;  -0,7032;9,262E-05;0,0001317
"Math_7_2_ln";   10; -0,501;2|3 ;  -0,6951 ;  -0,6951; 8,43E-05;0,0001213
"Math_7_2_ln";   10;-0,49701;2|3 ;  -0,6871 ;  -0,6872;7,667E-05;0,0001116
"Math_7_2_ln";   10;-0,49301;2|3 ;  -0,6792 ;  -0,6793;6,968E-05;0,0001026
"Math_7_2_ln";   10;-0,48902;2|3 ;  -0,6714 ;  -0,6714;6,329E-05;9,426E-05
"Math_7_2_ln";   10;-0,48503;2|3 ;  -0,6636 ;  -0,6636;5,744E-05;8,656E-05
"Math_7_2_ln";   10;-0,48104;2|3 ;  -0,6559 ;  -0,6559; 5,21E-05;7,943E-05
"Math_7_2_ln";   10;-0,47705;2|3 ;  -0,6482 ;  -0,6483;4,722E-05;7,285E-05
"Math_7_2_ln";   10;-0,47305;2|3 ;  -0,6406 ;  -0,6407;4,277E-05;6,676E-05
"Math_7_2_ln";   10;-0,46906;2|3 ;  -0,6331 ;  -0,6331;3,871E-05;6,114E-05
"Math_7_2_ln";   10;-0,46507;2|3 ;  -0,6256 ;  -0,6256;3,501E-05;5,596E-05
"Math_7_2_ln";   10;-0,46108;2|3 ;  -0,6182 ;  -0,6182;3,164E-05;5,118E-05
"Math_7_2_ln";   10;-0,45709;2|3 ;  -0,6108 ;  -0,6108;2,857E-05;4,677E-05
"Math_7_2_ln";   10;-0,45309;2|3 ;  -0,6035 ;  -0,6035;2,577E-05;4,271E-05
"Math_7_2_ln";   10;-0,4491;2|3 ;  -0,5962 ;  -0,5962;2,324E-05;3,897E-05
"Math_7_2_ln";   10;-0,44511;2|3 ;   -0,589 ;   -0,589;2,093E-05;3,554E-05
"Math_7_2_ln";   10;-0,44112;2|3 ;  -0,5818 ;  -0,5818;1,884E-05;3,238E-05
"Math_7_2_ln";   10;-0,43713;2|3 ;  -0,5747 ;  -0,5747;1,694E-05;2,947E-05
"Math_7_2_ln";   10;-0,43313;2|3 ;  -0,5676 ;  -0,5676;1,522E-05;2,681E-05
"Math_7_2_ln";   10;-0,42914;2|3 ;  -0,5606 ;  -0,5606;1,366E-05;2,437E-05
"Math_7_2_ln";   10;-0,42515;2|3 ;  -0,5536 ;  -0,5536;1,225E-05;2,213E-05
"Math_7_2_ln";   10;-0,42116;2|3 ;  -0,5467 ;  -0,5467;1,098E-05;2,008E-05
"Math_7_2_ln";   10;-0,41717;2|3 ;  -0,5398 ;  -0,5399;9,826E-06; 1,82E-05
"Math_7_2_ln";   10;-0,41317;2|3 ;   -0,533 ;   -0,533;8,787E-06;1,649E-05
"Math_7_2_ln";   10;-0,40918;2|3 ;  -0,5262 ;  -0,5262; 7,85E-06;1,492E-05
"Math_7_2_ln";   10;-0,40519;2|3 ;  -0,5195 ;  -0,5195;7,006E-06;1,349E-05
"Math_7_2_ln";   10;-0,4012;2|3 ;  -0,5128 ;  -0,5128;6,246E-06;1,218E-05
"Math_7_2_ln";   10;-0,39721;2|3 ;  -0,5062 ;  -0,5062;5,563E-06;1,099E-05
"Math_7_2_ln";   10;-0,39321;2|3 ;  -0,4996 ;  -0,4996;4,949E-06;9,907E-06
"Math_7_2_ln";   10;-0,38922;2|3 ;   -0,493 ;   -0,493;4,398E-06;8,921E-06
"Math_7_2_ln";   10;-0,38523;2|3 ;  -0,4865 ;  -0,4865;3,904E-06;8,025E-06
"Math_7_2_ln";   10;-0,38124;2|3 ;    -0,48 ;    -0,48;3,462E-06;7,212E-06
