x;absoluteError;relativeError
1;8,88178419700125E-16;1
1,28571428571429;4,44089209850063E-16;1
1,57142857142857;8,88178419700125E-16;1
1,85714285714286;8,88178419700125E-16;1
2,14285714285714;1,77635683940025E-15;1
2,42857142857143;1,77635683940025E-15;1
2,71428571428571;8,88178419700125E-15;1
3;7,105427357601E-15;1
3,28571428571429;3,5527136788005E-15;1
3,57142857142857;3,5527136788005E-14;1
3,85714285714286;5,6843418860808E-14;1
4,14285714285714;1,35003119794419E-13;1
4,42857142857143;1,13686837721616E-13;1
4,71428571428571;1,84741111297626E-13;1
5;9,09494701772928E-13;1
5,28571428571429;1,27897692436818E-12;1
5,57142857142857;1,30739863379858E-12;1
5,85714285714286;7,38964445190504E-13;1
6,14285714285714;1,46087586472277E-11;1
6,42857142857143;9,2086338554509E-12;1
6,71428571428571;2,08046913030557E-11;1
7;1,93267624126747E-11;1
7,28571428571429;1,05274011730216E-10;1
7,57142857142857;1,4279066817835E-10;1
7,85714285714286;2,00088834390044E-10;1
8,14285714285714;8,45830072648823E-11;1
8,42857142857143;9,36779542826116E-11;1
8,71428571428572;2,03726813197136E-10;1
9;1,32422428578138E-09;1
9,28571428571429;2,70665623247623E-09;1
9,57142857142857;7,23048287909478E-09;1
9,85714285714286;2,03363015316427E-09;1
10,1428571428571;4,24915924668312E-09;1
10,4285714285714;8,04138835519552E-08;1
10,7142857142857;6,73826434649527E-08;1
11;2,87618604488671E-08;1
11,2857142857143;3,03654815070331E-07;1
11,5714285714286;3,29891918227077E-07;1
11,8571428571429;7,22910044714808E-07;1
12,1428571428571;8,00006091594696E-07;1
12,4285714285714;2,30481964536011E-06;1
12,7142857142857;5,46040246263146E-06;1
13;5,48828393220901E-06;1
13,2857142857143;3,61620914191008E-06;1
13,5714285714286;1,88670819625258E-05;1
13,8571428571429;1,67882535606623E-06;1
14,1428571428571;3,77108808606863E-05;1
14,4285714285714;4,50164079666138E-05;1
14,7142857142857;0,000328395050019026;1
15;3,38219106197357E-05;1
15,2857142857143;0,00122289825230837;1
15,5714285714286;0,000467817299067974;1
15,8571428571429;0,000443648546934128;1
16,1428571428571;0,00291170924901962;1
16,4285714285714;0,00585578382015228;1
16,7142857142857;0,00510893389582634;1
17;0,041912280023098;1
17,2857142857143;0,0745493546128273;1
17,5714285714286;0,0169451758265495;1
17,8571428571429;0,0356911718845367;1
18,1428571428571;0,407408088445663;1
18,4285714285714;0,380705490708351;1
18,7142857142857;0,522251605987549;1
19;0,697959333658218;1
19,2857142857143;1,35946589708328;1
19,5714285714286;5,68737757205963;1
19,8571428571429;2,7621898651123;1
20,1428571428571;3,62261080741882;1
20,4285714285714;8,49632561206818;1
20,7142857142857;20,5957421064377;1
21;76,3276419639587;1
21,2857142857143;32,7176108360291;1
21,5714285714286;17,0005855560303;1
21,8571428571429;298,867698669434;1
22,1428571428571;287,897022724152;1
22,4285714285714;2840,30326271057;1
22,7142857142857;3120,05559062958;1
23;3760,19625663757;1
23,2857142857143;6744,93772125244;1
23,5714285714286;18354,9300117493;1
23,8571428571429;17891,0807495117;1
24,1428571428571;7915,02290725708;1
24,4285714285714;5765,83699035645;1
24,7142857142857;59173,8955688477;1
25;96731,8090209961;1
25,2857142857143;29945,1608886719;1
25,5714285714286;949184,668548584;1
25,8571428571429;600179,363037109;1
26,1428571428571;1985165,43209839;1
26,4285714285714;1230275,72216797;1
26,7142857142857;2966879,4564209;1
27;2309525,00708008;1
27,2857142857143;17804317,6290283;1
27,5714285714286;24904638,4593506;1
27,8571428571429;59032483,3435059;1
28,1428571428571;93853084,855957;1
28,4285714285714;24002670,9365234;1
28,7142857142857;233410866,026367;1
29;284443730,797852;1
29,2857142857143;575559786,248047;1
29,5714285714286;780032453,87207;1
