angle; absoluteError; relativeError
4;142;1,38777878078145E-16;1
4;144;1,11022302462516E-16;1
4;146;0;NaN
4;148;0;NaN
4;150;1,11022302462516E-16;1
4;152;5,55111512312578E-17;1
4;154;1,11022302462516E-16;1
4;156;1,11022302462516E-16;1
4;158;1,31838984174237E-16;1
4;160;0;NaN
4;162;1,11022302462516E-16;1
4;164;0;NaN
4;166;1,11022302462516E-16;1
4;168;1,11022302462516E-16;1
4;170;0;NaN
4;172;0;NaN
4;174;0;NaN
4;176;0;NaN
4;178;0;NaN
4;180;8,32667268468867E-17;1
4;182;0;NaN
4;184;1,11022302462516E-16;1
4;186;5,55111512312578E-17;1
4;188;0;NaN
4;190;1,11022302462516E-16;1
4;192;0;NaN
4;194;0;NaN
4;196;5,55111512312578E-17;1
4;198;0;NaN
6;2;0;NaN
6;4;1,11022302462516E-16;1
6;6;0;NaN
6;8;0;NaN
6;10;0;NaN
6;12;0;NaN
6;14;1,11022302462516E-16;1
6;16;0;NaN
6;18;1,11022302462516E-16;1
6;20;1,11022302462516E-16;1
6;22;5,55111512312578E-17;1
6;24;1,11022302462516E-16;1
6;26;1,11022302462516E-16;1
6;28;3,46944695195361E-17;1
6;30;1,11022302462516E-16;1
6;32;0;NaN
6;34;5,55111512312578E-17;1
6;36;0;NaN
6;38;0;NaN
6;40;0;NaN
6;42;1,11022302462516E-16;1
6;44;5,55111512312578E-17;1
6;46;0;NaN
6;48;1,11022302462516E-16;1
6;50;3,46944695195361E-18;1
6;52;1,11022302462516E-16;1
6;54;0;NaN
6;56;1,11022302462516E-16;1
6;58;1,11022302462516E-16;1
6;60;0;NaN
6;62;0;NaN
6;64;1,11022302462516E-16;1
6;66;5,55111512312578E-17;1
6;68;0;NaN
6;70;0;NaN
6;72;2,77555756156289E-17;1
6;74;0;NaN
6;76;0;NaN
6;78;5,55111512312578E-17;1
6;80;0;NaN
6;82;0;NaN
6;84;1,11022302462516E-16;1
6;86;1,11022302462516E-16;1
6;88;5,55111512312578E-17;1
6;90;1,11022302462516E-16;1
6;92;1,11022302462516E-16;1
6;94;2,77555756156289E-17;1
6;96;0;NaN
6;98;0;NaN
6;100;2,77555756156289E-17;1
6;102;1,11022302462516E-16;1
6;104;0;NaN
6;106;1,11022302462516E-16;1
6;108;0;NaN
6;110;0;NaN
6;112;1,11022302462516E-16;1
6;114;1,11022302462516E-16;1
6;116;6,93889390390723E-18;1
6;118;1,11022302462516E-16;1
6;120;0;NaN
6;122;2,77555756156289E-17;1
6;124;0;NaN
6;126;0;NaN
6;128;5,55111512312578E-17;1
6;130;1,11022302462516E-16;1
6;132;0;NaN
6;134;1,11022302462516E-16;1
6;136;1,11022302462516E-16;1
6;138;6,93889390390723E-18;1
6;140;0;NaN
6;142;0;NaN
6;144;0;NaN
6;146;1,11022302462516E-16;1
6;148;0;NaN
6;150;5,55111512312578E-17;1
6;152;1,11022302462516E-16;1
6;154;5,55111512312578E-17;1
6;156;1,11022302462516E-16;1
6;158;2,22044604925031E-16;1
6;160;2,08166817117217E-17;1
6;162;0;NaN
6;164;1,11022302462516E-16;1
6;166;0;NaN
6;168;1,11022302462516E-16;1
6;170;0;NaN
6;172;5,55111512312578E-17;1
6;174;1,11022302462516E-16;1
6;176;0;NaN
6;178;1,11022302462516E-16;1
6;180;0;NaN
6;182;2,77555756156289E-17;1
6;184;1,11022302462516E-16;1
6;186;0;NaN
6;188;2,77555756156289E-17;1
6;190;0;NaN
6;192;0;NaN
6;194;0;NaN
6;196;1,11022302462516E-16;1
6;198;0;NaN
8;2;0;NaN
8;4;1,11022302462516E-16;1
8;6;0;NaN
8;8;0;NaN
8;10;0;NaN
8;12;1,11022302462516E-16;1
8;14;5,55111512312578E-17;1
8;16;0;NaN
8;18;0;NaN
8;20;0;NaN
8;22;0;NaN
8;24;0;NaN
8;26;1,11022302462516E-16;1
8;28;0;NaN
8;30;3,46944695195361E-17;1
8;32;0;NaN
8;34;1,11022302462516E-16;1
8;36;0;NaN
8;38;0;NaN
8;40;0;NaN
8;42;0;NaN
8;44;1,11022302462516E-16;1
8;46;5,55111512312578E-17;1
8;48;0;NaN
8;50;1,11022302462516E-16;1
8;52;3,12250225675825E-17;1
8;54;1,11022302462516E-16;1
8;56;0;NaN
8;58;0;NaN
8;60;1,11022302462516E-16;1
8;62;1,11022302462516E-16;1
8;64;0;NaN
8;66;0;NaN
8;68;0;NaN
8;70;0;NaN
8;72;0;NaN
8;74;0;NaN
8;76;0;NaN
8;78;0;NaN
8;80;5,55111512312578E-17;1
8;82;0;NaN
8;84;0;NaN
8;86;0;NaN
8;88;0;NaN
8;90;5,55111512312578E-17;1
8;92;1,11022302462516E-16;1
8;94;0;NaN
8;96;0;NaN
8;98;1,11022302462516E-16;1
8;100;1,11022302462516E-16;1
8;102;0;NaN
8;104;1,11022302462516E-16;1
8;106;0;NaN
8;108;0;NaN
8;110;0;NaN
8;112;0;NaN
8;114;1,11022302462516E-16;1
8;116;0;NaN
8;118;6,93889390390723E-18;1
8;120;0;NaN
8;122;1,11022302462516E-16;1
8;124;0;NaN
8;126;0;NaN
8;128;0;NaN
8;130;5,55111512312578E-17;1
8;132;1,11022302462516E-16;1
8;134;0;NaN
8;136;0;NaN
8;138;0;NaN
8;140;6,93889390390723E-18;1
8;142;0;NaN
8;144;0;NaN
8;146;0;NaN
8;148;0;NaN
8;150;0;NaN
8;152;0;NaN
8;154;0;NaN
8;156;0;NaN
8;158;1,11022302462516E-16;1
8;160;0;NaN
8;162;6,93889390390723E-18;1
8;164;0;NaN
8;166;1,11022302462516E-16;1
8;168;0;NaN
8;170;0;NaN
8;172;0;NaN
8;174;0;NaN
8;176;0;NaN
8;178;0;NaN
8;180;1,11022302462516E-16;1
8;182;0;NaN
8;184;0;NaN
8;186;0;NaN
8;188;0;NaN
8;190;0;NaN
8;192;1,11022302462516E-16;1
8;194;1,11022302462516E-16;1
8;196;0;NaN
8;198;0;NaN
10;2;0;NaN
10;4;0;NaN
10;6;0;NaN
10;8;0;NaN
10;10;0;NaN
10;12;1,11022302462516E-16;1
10;14;1,11022302462516E-16;1
10;16;0;NaN
10;18;1,11022302462516E-16;1
10;20;0;NaN
10;22;0;NaN
10;24;0;NaN
10;26;5,55111512312578E-17;1
10;28;0;NaN
10;30;0;NaN
10;32;7,63278329429795E-17;1
10;34;1,11022302462516E-16;1
10;36;1,11022302462516E-16;1
10;38;0;NaN
10;40;0;NaN
10;42;0;NaN
10;44;0;NaN
10;46;0;NaN
10;48;0;NaN
10;50;1,11022302462516E-16;1
10;52;0;NaN
10;54;5,20417042793042E-17;1
10;56;1,11022302462516E-16;1
10;58;0;NaN
10;60;0;NaN
10;62;1,11022302462516E-16;1
10;64;0;NaN
10;66;0;NaN
10;68;0;NaN
10;70;5,55111512312578E-17;1
10;72;0;NaN
10;74;0;NaN
10;76;0;NaN
10;78;1,11022302462516E-16;1
10;80;0;NaN
10;82;1,11022302462516E-16;1
10;84;0;NaN
10;86;1,11022302462516E-16;1
10;88;0;NaN
10;90;1,11022302462516E-16;1
10;92;5,55111512312578E-17;1
10;94;1,11022302462516E-16;1
10;96;1,11022302462516E-16;1
10;98;5,55111512312578E-17;1
10;100;0;NaN
10;102;1,11022302462516E-16;1
10;104;2,77555756156289E-17;1
10;106;2,22044604925031E-16;1
10;108;1,11022302462516E-16;1
10;110;0;NaN
10;112;1,11022302462516E-16;1
10;114;0;NaN
10;116;1,11022302462516E-16;1
10;118;1,11022302462516E-16;1
10;120;3,46944695195361E-17;1
10;122;0;NaN
10;124;1,11022302462516E-16;1
10;126;0;NaN
10;128;0;NaN
10;130;0;NaN
10;132;0;NaN
10;134;0;NaN
10;136;1,11022302462516E-16;1
10;138;1,11022302462516E-16;1
10;140;0;NaN
10;142;2,08166817117217E-17;1
10;144;0;NaN
10;146;0;NaN
10;148;2,77555756156289E-17;1
10;150;1,11022302462516E-16;1
10;152;0;NaN
10;154;1,11022302462516E-16;1
10;156;0;NaN
10;158;0;NaN
10;160;1,11022302462516E-16;1
10;162;1,11022302462516E-16;1
10;164;2,08166817117217E-17;1
10;166;0;NaN
10;168;0;NaN
10;170;0;NaN
10;172;0;NaN
10;174;0;NaN
10;176;0;NaN
10;178;0;NaN
10;180;5,55111512312578E-17;1
10;182;0;NaN
10;184;0;NaN
10;186;2,77555756156289E-17;1
10;188;0;NaN
10;190;0;NaN
10;192;0;NaN
10;194;0;NaN
10;196;0;NaN
10;198;5,55111512312578E-17;1
12;2;1,11022302462516E-16;1
12;4;1,11022302462516E-16;1
12;6;0;NaN
12;8;1,11022302462516E-16;1
12;10;1,11022302462516E-16;1
12;12;0;NaN
12;14;0;NaN
12;16;0;NaN
12;18;0;NaN
12;20;1,11022302462516E-16;1
12;22;0;NaN
12;24;1,11022302462516E-16;1
12;26;1,11022302462516E-16;1
12;28;1,11022302462516E-16;1
12;30;1,11022302462516E-16;1
12;32;0;NaN
12;34;9,0205620750794E-17;1
12;36;0;NaN
12;38;1,11022302462516E-16;1
12;40;0;NaN
12;42;1,11022302462516E-16;1
12;44;0;NaN
12;46;1,11022302462516E-16;1
12;48;0;NaN
12;50;0;NaN
12;52;1,11022302462516E-16;1
12;54;1,11022302462516E-16;1
12;56;3,46944695195361E-18;1
12;58;0;NaN
12;60;1,11022302462516E-16;1
12;62;0;NaN
12;64;1,11022302462516E-16;1
12;66;1,11022302462516E-16;1
12;68;1,11022302462516E-16;1
12;70;0;NaN
12;72;1,11022302462516E-16;1
12;74;1,11022302462516E-16;1
12;76;0;NaN
12;78;5,55111512312578E-17;1
12;80;0;NaN
12;82;1,11022302462516E-16;1
12;84;1,11022302462516E-16;1
12;86;1,11022302462516E-16;1
12;88;0;NaN
12;90;1,11022302462516E-16;1
12;92;1,11022302462516E-16;1
12;94;0;NaN
12;96;1,11022302462516E-16;1
12;98;1,11022302462516E-16;1
12;100;5,55111512312578E-17;1
12;102;0;NaN
12;104;0;NaN
12;106;2,77555756156289E-17;1
12;108;0;NaN
12;110;0;NaN
12;112;1,11022302462516E-16;1
12;114;0;NaN
12;116;5,55111512312578E-17;1
12;118;0;NaN
12;120;1,11022302462516E-16;1
12;122;3,46944695195361E-17;1
12;124;0;NaN
12;126;0;NaN
12;128;5,55111512312578E-17;1
12;130;0;NaN
12;132;0;NaN
12;134;5,55111512312578E-17;1
12;136;1,11022302462516E-16;1
12;138;5,55111512312578E-17;1
12;140;0;NaN
12;142;0;NaN
12;144;3,46944695195361E-17;1
12;146;0;NaN
12;148;0;NaN
12;150;8,32667268468867E-17;1
12;152;0;NaN
12;154;0;NaN
12;156;1,11022302462516E-16;1
12;158;0;NaN
12;160;5,55111512312578E-17;1
12;162;0;NaN
12;164;2,22044604925031E-16;1
12;166;3,46944695195361E-17;1
12;168;0;NaN
12;170;0;NaN
12;172;5,55111512312578E-17;1
12;174;0;NaN
12;176;0;NaN
12;178;5,55111512312578E-17;1
12;180;0;NaN
12;182;1,11022302462516E-16;1
12;184;0;NaN
12;186;1,11022302462516E-16;1
12;188;2,77555756156289E-17;1
12;190;0;NaN
12;192;1,11022302462516E-16;1
12;194;0;NaN
12;196;0;NaN
12;198;0;NaN
14;2;1,11022302462516E-16;1
14;4;1,11022302462516E-16;1
14;6;1,11022302462516E-16;1
14;8;5,55111512312578E-17;1
14;10;1,11022302462516E-16;1
14;12;0;NaN
14;14;0;NaN
14;16;1,11022302462516E-16;1
14;18;1,11022302462516E-16;1
14;20;0;NaN
14;22;1,11022302462516E-16;1
14;24;1,11022302462516E-16;1
14;26;1,11022302462516E-16;1
14;28;0;NaN
14;30;0;NaN
14;32;1,11022302462516E-16;1
14;34;1,11022302462516E-16;1
14;36;2,08166817117217E-17;1
14;38;0;NaN
14;40;1,11022302462516E-16;1
14;42;0;NaN
14;44;0;NaN
14;46;0;NaN
14;48;1,11022302462516E-16;1
14;50;1,11022302462516E-16;1
14;52;0;NaN
14;54;0;NaN
14;56;1,11022302462516E-16;1
14;58;2,42861286636753E-17;1
14;60;0;NaN
14;62;1,11022302462516E-16;1
14;64;0;NaN
14;66;0;NaN
14;68;0;NaN
14;70;1,11022302462516E-16;1
14;72;0;NaN
14;74;5,55111512312578E-17;1
14;76;1,11022302462516E-16;1
14;78;0;NaN
14;80;1,38777878078145E-17;1
14;82;0;NaN
14;84;0;NaN
14;86;5,55111512312578E-17;1
14;88;0;NaN
14;90;0;NaN
14;92;0;NaN
14;94;0;NaN
14;96;0;NaN
14;98;0;NaN
14;100;1,11022302462516E-16;1
14;102;0;NaN
14;104;0;NaN
14;106;0;NaN
14;108;2,77555756156289E-17;1
14;110;1,11022302462516E-16;1
14;112;0;NaN
14;114;0;NaN
14;116;1,11022302462516E-16;1
14;118;5,55111512312578E-17;1
14;120;1,11022302462516E-16;1
14;122;1,11022302462516E-16;1
14;124;6,93889390390723E-18;1
14;126;0;NaN
14;128;0;NaN
14;130;2,77555756156289E-17;1
14;132;0;NaN
14;134;0;NaN
14;136;0;NaN
14;138;1,11022302462516E-16;1
14;140;0;NaN
14;142;0;NaN
14;144;0;NaN
14;146;6,93889390390723E-18;1
14;148;0;NaN
14;150;0;NaN
14;152;2,77555756156289E-17;1
14;154;0;NaN
14;156;0;NaN
14;158;0;NaN
14;160;1,11022302462516E-16;1
14;162;5,55111512312578E-17;1
14;164;1,11022302462516E-16;1
14;166;0;NaN
14;168;6,93889390390723E-18;1
14;170;1,11022302462516E-16;1
14;172;1,11022302462516E-16;1
14;174;0;NaN
14;176;1,11022302462516E-16;1
14;178;0;NaN
14;180;0;NaN
14;182;1,11022302462516E-16;1
14;184;0;NaN
14;186;1,11022302462516E-16;1
14;188;2,22044604925031E-16;1
14;190;0;NaN
14;192;0;NaN
14;194;1,11022302462516E-16;1
14;196;2,77555756156289E-17;1
14;198;1,11022302462516E-16;1
16;2;0;NaN
16;4;1,11022302462516E-16;1
16;6;0;NaN
16;8;0;NaN
16;10;0;NaN
16;12;0;NaN
16;14;1,11022302462516E-16;1
16;16;0;NaN
16;18;0;NaN
16;20;0;NaN
16;22;5,55111512312578E-17;1
16;24;1,11022302462516E-16;1
16;26;0;NaN
16;28;1,11022302462516E-16;1
16;30;0;NaN
16;32;5,55111512312578E-17;1
16;34;1,11022302462516E-16;1
16;36;1,11022302462516E-16;1
16;38;2,08166817117217E-17;1
16;40;0;NaN
16;42;1,11022302462516E-16;1
16;44;0;NaN
16;46;1,11022302462516E-16;1
16;48;0;NaN
16;50;0;NaN
16;52;0;NaN
16;54;0;NaN
16;56;0;NaN
16;58;0;NaN
16;60;3,46944695195361E-18;1
16;62;1,11022302462516E-16;1
16;64;1,11022302462516E-16;1
16;66;0;NaN
16;68;0;NaN
16;70;0;NaN
16;72;0;NaN
16;74;0;NaN
16;76;5,55111512312578E-17;1
16;78;1,11022302462516E-16;1
16;80;0;NaN
16;82;0;NaN
16;84;0;NaN
16;86;0;NaN
16;88;0;NaN
16;90;0;NaN
16;92;0;NaN
16;94;0;NaN
16;96;1,11022302462516E-16;1
16;98;0;NaN
16;100;0;NaN
16;102;0;NaN
16;104;5,55111512312578E-17;1
16;106;0;NaN
16;108;0;NaN
16;110;0;NaN
16;112;0;NaN
16;114;0;NaN
16;116;0;NaN
16;118;1,11022302462516E-16;1
16;120;5,55111512312578E-17;1
16;122;1,11022302462516E-16;1
16;124;1,11022302462516E-16;1
16;126;3,46944695195361E-17;1
16;128;0;NaN
16;130;1,11022302462516E-16;1
16;132;2,77555756156289E-17;1
16;134;0;NaN
16;136;0;NaN
16;138;5,55111512312578E-17;1
16;140;0;NaN
16;142;1,11022302462516E-16;1
16;144;0;NaN
16;146;0;NaN
16;148;2,08166817117217E-17;1
16;150;0;NaN
16;152;1,11022302462516E-16;1
16;154;2,77555756156289E-17;1
16;156;1,11022302462516E-16;1
16;158;0;NaN
16;160;0;NaN
16;162;1,11022302462516E-16;1
16;164;5,55111512312578E-17;1
16;166;0;NaN
16;168;0;NaN
16;170;3,46944695195361E-17;1
16;172;0;NaN
16;174;0;NaN
16;176;2,77555756156289E-17;1
16;178;0;NaN
16;180;0;NaN
16;182;0;NaN
16;184;0;NaN
16;186;0;NaN
16;188;1,11022302462516E-16;1
16;190;1,11022302462516E-16;1
16;192;2,77555756156289E-17;1
16;194;0;NaN
16;196;1,11022302462516E-16;1
16;198;0;NaN
18;2;0;NaN
18;4;1,11022302462516E-16;1
18;6;1,11022302462516E-16;1
18;8;0;NaN
18;10;1,11022302462516E-16;1
18;12;0;NaN
18;14;1,11022302462516E-16;1
18;16;0;NaN
18;18;0;NaN
18;20;0;NaN
18;22;0;NaN
18;24;5,55111512312578E-17;1
18;26;1,11022302462516E-16;1
18;28;0;NaN
18;30;1,11022302462516E-16;1
18;32;1,11022302462516E-16;1
18;34;5,55111512312578E-17;1
18;36;1,11022302462516E-16;1
18;38;0;NaN
18;40;3,46944695195361E-17;1
18;42;1,11022302462516E-16;1
18;44;0;NaN
18;46;5,55111512312578E-17;1
18;48;1,11022302462516E-16;1
18;50;0;NaN
18;52;0;NaN
18;54;0;NaN
18;56;5,55111512312578E-17;1
18;58;0;NaN
18;60;0;NaN
18;62;3,46944695195361E-18;1
18;64;1,11022302462516E-16;1
18;66;1,11022302462516E-16;1
18;68;5,55111512312578E-17;1
18;70;0;NaN
18;72;2,22044604925031E-16;1
18;74;1,11022302462516E-16;1
18;76;0;NaN
18;78;5,55111512312578E-17;1
18;80;1,11022302462516E-16;1
18;82;0;NaN
18;84;1,11022302462516E-16;1
18;86;0;NaN
18;88;0;NaN
18;90;0;NaN
18;92;1,11022302462516E-16;1
18;94;1,11022302462516E-16;1
18;96;0;NaN
18;98;1,11022302462516E-16;1
18;100;5,55111512312578E-17;1
18;102;1,11022302462516E-16;1
18;104;1,11022302462516E-16;1
18;106;5,55111512312578E-17;1
18;108;0;NaN
18;110;1,11022302462516E-16;1
18;112;2,77555756156289E-17;1
18;114;1,11022302462516E-16;1
18;116;1,11022302462516E-16;1
18;118;0;NaN
18;120;0;NaN
18;122;1,11022302462516E-16;1
18;124;1,11022302462516E-16;1
18;126;0;NaN
18;128;3,46944695195361E-17;1
18;130;0;NaN
18;132;0;NaN
18;134;5,55111512312578E-17;1
18;136;0;NaN
18;138;0;NaN
18;140;5,55111512312578E-17;1
18;142;0;NaN
18;144;5,55111512312578E-17;1
18;146;0;NaN
18;148;1,11022302462516E-16;1
18;150;3,46944695195361E-17;1
18;152;1,11022302462516E-16;1
18;154;0;NaN
18;156;2,77555756156289E-17;1
18;158;0;NaN
18;160;0;NaN
18;162;1,11022302462516E-16;1
18;164;1,11022302462516E-16;1
18;166;0;NaN
18;168;0;NaN
18;170;0;NaN
18;172;3,46944695195361E-17;1
18;174;0;NaN
18;176;0;NaN
18;178;5,55111512312578E-17;1
18;180;1,11022302462516E-16;1
18;182;0;NaN
18;184;0;NaN
18;186;0;NaN
18;188;1,11022302462516E-16;1
18;190;1,11022302462516E-16;1
18;192;0;NaN
18;194;2,77555756156289E-17;1
18;196;0;NaN
18;198;1,11022302462516E-16;1
20;2;0;NaN
20;4;1,11022302462516E-16;1
20;6;1,11022302462516E-16;1
20;8;0;NaN
20;10;0;NaN
20;12;1,11022302462516E-16;1
20;14;0;NaN
20;16;0;NaN
20;18;0;NaN
20;20;0;NaN
20;22;0;NaN
20;24;0;NaN
20;26;1,11022302462516E-16;1
20;28;0;NaN
20;30;0;NaN
20;32;0;NaN
20;34;1,11022302462516E-16;1
20;36;0;NaN
20;38;1,11022302462516E-16;1
20;40;0;NaN
20;42;2,08166817117217E-17;1
20;44;0;NaN
20;46;0;NaN
20;48;5,55111512312578E-17;1
20;50;0;NaN
20;52;0;NaN
20;54;0;NaN
20;56;0;NaN
20;58;5,55111512312578E-17;1
20;60;0;NaN
20;62;1,11022302462516E-16;1
20;64;5,89805981832114E-17;1
20;66;0;NaN
20;68;1,11022302462516E-16;1
20;70;1,11022302462516E-16;1
20;72;1,11022302462516E-16;1
20;74;0;NaN
20;76;0;NaN
20;78;0;NaN
20;80;0;NaN
20;82;1,11022302462516E-16;1
20;84;0;NaN
20;86;5,55111512312578E-17;1
20;88;0;NaN
20;90;0;NaN
20;92;5,55111512312578E-17;1
20;94;1,11022302462516E-16;1
20;96;0;NaN
20;98;1,11022302462516E-16;1
20;100;1,11022302462516E-16;1
20;102;1,11022302462516E-16;1
20;104;1,11022302462516E-16;1
20;106;1,11022302462516E-16;1
20;108;0;NaN
20;110;0;NaN
20;112;0;NaN
20;114;2,77555756156289E-17;1
20;116;0;NaN
20;118;0;NaN
20;120;0;NaN
20;122;0;NaN
20;124;5,55111512312578E-17;1
20;126;1,11022302462516E-16;1
20;128;0;NaN
20;130;2,08166817117217E-17;1
20;132;0;NaN
20;134;0;NaN
20;136;0;NaN
20;138;0;NaN
20;140;0;NaN
20;142;5,55111512312578E-17;1
20;144;0;NaN
20;146;5,55111512312578E-17;1
20;148;0;NaN
20;150;1,11022302462516E-16;1
20;152;3,46944695195361E-17;1
20;154;0;NaN
20;156;0;NaN
20;158;2,77555756156289E-17;1
20;160;0;NaN
20;162;0;NaN
20;164;0;NaN
20;166;1,11022302462516E-16;1
20;168;5,55111512312578E-17;1
20;170;1,11022302462516E-16;1
20;172;0;NaN
20;174;3,46944695195361E-17;1
20;176;0;NaN
20;178;0;NaN
20;180;5,55111512312578E-17;1
20;182;0;NaN
20;184;0;NaN
20;186;1,11022302462516E-16;1
20;188;0;NaN
20;190;5,55111512312578E-17;1
20;192;1,11022302462516E-16;1
20;194;0;NaN
20;196;2,77555756156289E-17;1
20;198;0;NaN
22;2;0;NaN
22;4;0;NaN
22;6;5,55111512312578E-17;1
22;8;0;NaN
22;10;0;NaN
22;12;0;NaN
22;14;1,11022302462516E-16;1
22;16;5,55111512312578E-17;1
22;18;0;NaN
22;20;0;NaN
22;22;0;NaN
22;24;1,11022302462516E-16;1
22;26;0;NaN
22;28;5,55111512312578E-17;1
22;30;0;NaN
22;32;0;NaN
22;34;1,11022302462516E-16;1
22;36;0;NaN
22;38;0;NaN
22;40;0;NaN
22;42;0;NaN
22;44;0;NaN
22;46;1,11022302462516E-16;1
22;48;0;NaN
22;50;5,55111512312578E-17;1
22;52;0;NaN
22;54;0;NaN
22;56;0;NaN
22;58;1,11022302462516E-16;1
22;60;0;NaN
22;62;1,11022302462516E-16;1
22;64;0;NaN
22;66;0;NaN
22;68;0;NaN
22;70;1,11022302462516E-16;1
22;72;5,55111512312578E-17;1
22;74;0;NaN
22;76;0;NaN
22;78;0;NaN
22;80;0;NaN
22;82;5,55111512312578E-17;1
22;84;1,11022302462516E-16;1
22;86;1,11022302462516E-16;1
22;88;3,46944695195361E-18;1
22;90;1,11022302462516E-16;1
22;92;0;NaN
22;94;0;NaN
22;96;1,11022302462516E-16;1
22;98;0;NaN
22;100;0;NaN
22;102;1,11022302462516E-16;1
22;104;0;NaN
22;106;1,11022302462516E-16;1
22;108;0;NaN
22;110;6,93889390390723E-18;1
22;112;1,11022302462516E-16;1
22;114;0;NaN
22;116;0;NaN
22;118;0;NaN
22;120;0;NaN
22;122;0;NaN
22;124;1,11022302462516E-16;1
22;126;0;NaN
22;128;0;NaN
22;130;1,11022302462516E-16;1
22;132;0;NaN
22;134;0;NaN
22;136;0;NaN
22;138;0;NaN
22;140;1,11022302462516E-16;1
22;142;1,11022302462516E-16;1
22;144;0;NaN
