x;g_ginvx;absoluteError;relativeError
0,0300000000000005;0,0300000000000005;2,42861286636753E-17;8,09537622122497E-16
0,0310000000000005;0,0310000000000005;7,63278329429795E-17;2,46218815945091E-15
0,0320000000000005;0,0320000000000004;2,77555756156289E-17;8,67361737988392E-16
0,0330000000000005;0,0330000000000005;3,46944695195361E-17;1,05134756119805E-15
0,0340000000000005;0,0340000000000005;2,08166817117217E-17;6,12255344462394E-16
0,0350000000000005;0,0350000000000004;2,08166817117217E-17;5,94762334620612E-16
0,0360000000000005;0,0360000000000005;6,93889390390723E-18;1,92747052886309E-16
0,0370000000000005;0,0370000000000005;6,93889390390723E-18;1,87537673078571E-16
0,0380000000000005;0,0380000000000005;8,32667268468867E-17;2,19122965386541E-15
0,0390000000000005;0,0390000000000005;6,24500451351651E-17;1,60128320859395E-15
0,0400000000000005;0,0400000000000005;8,32667268468867E-17;2,08166817117214E-15
0,0410000000000005;0,0410000000000004;1,11022302462516E-16;2,70786103567109E-15
0,0420000000000005;0,0420000000000005;6,93889390390723E-17;1,65211759616837E-15
0,0430000000000005;0,0430000000000005;6,93889390390723E-18;1,61369625672259E-16
0,0440000000000005;0,0440000000000004;6,93889390390723E-17;1,57702134179708E-15
0,0450000000000005;0,0450000000000005;5,55111512312578E-17;1,23358113847238E-15
0,0460000000000005;0,0460000000000004;7,63278329429795E-17;1,65930071615171E-15
0,0470000000000005;0,0470000000000006;9,0205620750794E-17;1,91926852661261E-15
0,0480000000000005;0,0480000000000005;1,38777878078145E-17;2,89120579329465E-16
0,0490000000000005;0,0490000000000005;2,08166817117217E-17;4,24830239014724E-16
0,0500000000000005;0,0500000000000006;7,63278329429795E-17;1,52655665885957E-15
0,0510000000000005;0,0510000000000005;2,77555756156289E-17;5,44226972855464E-16
0,0520000000000005;0,0520000000000005;1,38777878078145E-17;2,6688053476566E-16
0,0530000000000005;0,0530000000000004;9,71445146547012E-17;1,83291537084341E-15
0,0540000000000005;0,0540000000000005;5,55111512312578E-17;1,02798428206032E-15
0,0550000000000005;0,0550000000000004;6,93889390390723E-17;1,26161707343767E-15
0,0560000000000005;0,0560000000000005;0;0
0,0570000000000005;0,0570000000000004;6,24500451351651E-17;1,09561482693271E-15
0,0580000000000005;0,0580000000000004;7,63278329429795E-17;1,31599711970653E-15
0,0590000000000005;0,0590000000000004;4,85722573273506E-17;8,23258598768648E-16
0,0600000000000005;0,0600000000000005;2,77555756156289E-17;4,62592926927145E-16
0,0610000000000005;0,0610000000000006;8,32667268468867E-17;1,36502830896534E-15
0,0620000000000005;0,0620000000000005;6,93889390390723E-18;1,11917643611406E-16
0,0630000000000005;0,0630000000000005;2,77555756156289E-17;4,40564692311566E-16
0,0640000000000005;0,0640000000000004;6,93889390390723E-17;1,0842021724855E-15
0,0650000000000005;0,0650000000000005;5,55111512312578E-17;8,54017711250113E-16
0,0660000000000005;0,0660000000000004;5,55111512312578E-17;8,41078048958446E-16
0,0670000000000005;0,0670000000000006;9,71445146547012E-17;1,44991812917463E-15
0,0680000000000005;0,0680000000000004;9,71445146547012E-17;1,4285958037456E-15
0,0690000000000005;0,0690000000000005;2,77555756156289E-17;4,02254719067083E-16
0,0700000000000005;0,0700000000000006;6,93889390390723E-17;9,91270557701025E-16
0,0710000000000005;0,0710000000000006;9,71445146547012E-17;1,36823260077043E-15
0,0720000000000005;0,0720000000000005;4,16333634234434E-17;5,78241158658932E-16
0,0730000000000005;0,0730000000000005;2,77555756156289E-17;3,80213364597654E-16
0,0740000000000005;0,0740000000000005;4,16333634234434E-17;5,62613019235718E-16
0,0750000000000005;0,0750000000000006;5,55111512312578E-17;7,40148683083432E-16
0,0760000000000005;0,0760000000000006;5,55111512312578E-17;7,30409884621808E-16
0,0770000000000005;0,0770000000000004;9,71445146547012E-17;1,26161707343767E-15
0,0780000000000005;0,0780000000000005;4,16333634234434E-17;5,33761069531322E-16
0,0790000000000005;0,0790000000000005;2,77555756156289E-17;3,51336400197832E-16
0,0800000000000005;0,0800000000000006;5,55111512312578E-17;6,93889390390718E-16
0,0810000000000005;0,0810000000000005;1,38777878078145E-17;1,71330713676721E-16
0,0820000000000005;0,0820000000000005;0;0
0,0830000000000005;0,0830000000000005;1,38777878078145E-17;1,67202262744751E-16
0,0840000000000005;0,0840000000000006;5,55111512312578E-17;6,60847038467351E-16
0,0850000000000005;0,0850000000000006;8,32667268468867E-17;9,79608551139837E-16
0,0860000000000005;0,0860000000000004;8,32667268468867E-17;9,68217754033562E-16
0,0870000000000005;0,0870000000000006;5,55111512312578E-17;6,38059209554684E-16
0,0880000000000005;0,0880000000000006;1,11022302462516E-16;1,26161707343767E-15
0,0890000000000005;0,0890000000000005;5,55111512312578E-17;6,23720800351208E-16
0,0900000000000005;0,0900000000000006;9,71445146547012E-17;1,07938349616334E-15
0,0910000000000005;0,0910000000000005;0;0
0,0920000000000005;0,0920000000000006;1,11022302462516E-16;1,20676415720125E-15
0,0930000000000005;0,0930000000000006;9,71445146547012E-17;1,04456467370646E-15
0,0940000000000005;0,0940000000000006;6,93889390390723E-17;7,38180202543318E-16
0,0950000000000005;0,0950000000000005;2,77555756156289E-17;2,92163953848724E-16
0,0960000000000005;0,0960000000000006;1,11022302462516E-16;1,15648231731786E-15
0,0970000000000005;0,0970000000000006;8,32667268468867E-17;8,58419864400889E-16
0,0980000000000005;0,0980000000000005;4,16333634234434E-17;4,24830239014726E-16
0,0990000000000005;0,0990000000000006;8,32667268468867E-17;8,41078048958447E-16
0,100000000000001;0,1;6,93889390390723E-17;6,9388939039072E-16
0,101000000000001;0,101;5,55111512312578E-17;5,49615358725322E-16
0,102000000000001;0,102000000000001;5,55111512312578E-17;5,44226972855466E-16
0,103000000000001;0,103;9,71445146547012E-17;9,43150627715542E-16
0,104000000000001;0,104000000000001;0;0
0,105000000000001;0,105000000000001;9,71445146547012E-17;9,25185853854292E-16
0,106000000000001;0,106000000000001;5,55111512312578E-17;5,2369010595526E-16
0,107000000000001;0,107000000000001;2,77555756156289E-17;2,59397902949802E-16
0,108000000000001;0,108000000000001;8,32667268468867E-17;7,70988211545243E-16
0,109000000000001;0,109;1,11022302462516E-16;1,01855323360106E-15
0,110000000000001;0,11;8,32667268468867E-17;7,56970244062604E-16
0,111000000000001;0,111000000000001;8,32667268468867E-17;7,50150692314291E-16
0,112000000000001;0,112000000000001;1,11022302462516E-16;9,91270557701027E-16
0,113000000000001;0,113000000000001;5,55111512312578E-17;4,91249125940332E-16
0,114000000000001;0,114;9,71445146547012E-17;8,52144865392112E-16
0,115000000000001;0,115;5,55111512312578E-17;4,82705662880501E-16
0,116000000000001;0,116000000000001;0;0
0,117000000000001;0,117;4,16333634234434E-17;3,55840713020882E-16
0,118000000000001;0,118000000000001;9,71445146547012E-17;8,2325859876865E-16
0,119000000000001;0,119000000000001;0;0
0,120000000000001;0,120000000000001;1,11022302462516E-16;9,25185853854292E-16
0,121000000000001;0,121000000000001;2,77555756156289E-17;2,29384922443213E-16
0,122000000000001;0,122;5,55111512312578E-17;4,55009436321784E-16
0,123000000000001;0,123000000000001;1,38777878078145E-17;1,12827543152963E-16
0,124000000000001;0,124000000000001;1,11022302462516E-16;8,95341148891251E-16
0,125000000000001;0,125000000000001;2,77555756156289E-17;2,2204460492503E-16
0,126000000000001;0,126000000000001;5,55111512312578E-17;4,40564692311568E-16
0,127000000000001;0,127000000000001;0;0
0,128000000000001;0,128000000000001;2,77555756156289E-17;2,168404344971E-16
0,129000000000001;0,129;8,32667268468867E-17;6,45478502689042E-16
0,130000000000001;0,130000000000001;0;0
0,131000000000001;0,131000000000001;8,32667268468867E-17;6,35623869060201E-16
0,132000000000001;0,132;5,55111512312578E-17;4,20539024479224E-16
0,133000000000001;0,133000000000001;8,32667268468867E-17;6,26065615390123E-16
0,134000000000001;0,134;8,32667268468867E-17;6,21393483931989E-16
0,135000000000001;0,135;8,32667268468867E-17;6,16790569236196E-16
0,136000000000001;0,136;1,11022302462516E-16;8,16340459283201E-16
0,137000000000001;0,137;5,55111512312578E-17;4,05190884899691E-16
0,138000000000001;0,138000000000001;1,11022302462516E-16;8,04509438134168E-16
0,139000000000001;0,139000000000001;2,77555756156289E-17;1,99680400112438E-16
0,140000000000001;0,14;1,11022302462516E-16;7,93016446160824E-16
0,141000000000001;0,141000000000001;2,77555756156289E-17;1,96848054011552E-16
0,142000000000001;0,142000000000001;8,32667268468867E-17;5,86385400330186E-16
0,143000000000001;0,143000000000001;2,77555756156289E-17;1,94094934375027E-16
0,144000000000001;0,144000000000001;8,32667268468867E-17;5,78241158658933E-16
0,145000000000001;0,145000000000001;0;0
0,146000000000001;0,146000000000001;2,77555756156289E-17;1,90106682298827E-16
0,147000000000001;0,147;1,11022302462516E-16;7,55253758248404E-16
0,148000000000001;0,148000000000001;0;0
0,149000000000001;0,149;5,55111512312578E-17;3,72558061954749E-16
0,150000000000001;0,150000000000001;8,32667268468867E-17;5,55111512312576E-16
0,151000000000001;0,151000000000001;8,32667268468867E-17;5,51435277131698E-16
0,152000000000001;0,152;5,55111512312578E-17;3,65204942310906E-16
0,153000000000001;0,153000000000001;8,32667268468867E-17;5,44226972855467E-16
0,154000000000001;0,154000000000001;8,32667268468867E-17;5,40693031473288E-16
0,155000000000001;0,155000000000001;2,77555756156289E-17;1,7906822977825E-16
0,156000000000001;0,156;1,11022302462516E-16;7,11681426041765E-16
0,157000000000001;0,157000000000001;2,77555756156289E-17;1,76787105832031E-16
0,158000000000001;0,158000000000001;5,55111512312578E-17;3,51336400197833E-16
0,159000000000001;0,159000000000001;0;0
0,160000000000001;0,160000000000001;1,11022302462516E-16;6,9388939039072E-16
0,161000000000001;0,161000000000001;2,77555756156289E-17;1,72394879600179E-16
0,162000000000001;0,162;1,11022302462516E-16;6,85322854706885E-16
0,163000000000001;0,163000000000001;2,77555756156289E-17;1,70279605003858E-16
0,164000000000001;0,164;1,11022302462516E-16;6,76965258917777E-16
0,165000000000001;0,165000000000001;2,77555756156289E-17;1,6821560979169E-16
0,166000000000001;0,166000000000001;0;0
0,167000000000001;0,167000000000001;5,55111512312578E-17;3,32402103181183E-16
0,168000000000001;0,168000000000001;2,77555756156289E-17;1,65211759616838E-16
0,169000000000001;0,169000000000001;2,77555756156289E-17;1,64234175240407E-16
0,170000000000001;0,17;1,11022302462516E-16;6,53072367426561E-16
0,171000000000001;0,171000000000001;8,32667268468867E-17;4,86939923081207E-16
0,172000000000001;0,172;8,32667268468867E-17;4,84108877016782E-16
0,173000000000001;0,173000000000001;2,77555756156289E-17;1,60436853269531E-16
0,174000000000001;0,174000000000001;5,55111512312578E-17;3,19029604777343E-16
0,175000000000001;0,175000000000001;2,77555756156289E-17;1,58603289232165E-16
0,176000000000001;0,176;8,32667268468867E-17;4,73106402539128E-16
0,177000000000001;0,177000000000001;5,55111512312578E-17;3,13622323340439E-16
0,178000000000001;0,178000000000001;1,11022302462516E-16;6,23720800351209E-16
0,179000000000001;0,179000000000001;5,55111512312578E-17;3,10118163303115E-16
0,180000000000001;0,180000000000001;0;0
0,181000000000001;0,181;1,11022302462516E-16;6,13382886533234E-16
0,182000000000001;0,182000000000001;0;0
0,183000000000001;0,183000000000001;0;0
0,184000000000001;0,184000000000001;8,32667268468867E-17;4,5253655895047E-16
0,185000000000001;0,185000000000001;5,55111512312578E-17;3,00060276925717E-16
0,186000000000001;0,186000000000001;0;0
0,187000000000001;0,187;8,32667268468867E-17;4,45276614154473E-16
0,188000000000001;0,188000000000001;2,77555756156289E-17;1,47636040508664E-16
0,189000000000001;0,189000000000001;8,32667268468867E-17;4,40564692311569E-16
0,190000000000001;0,190000000000001;8,32667268468867E-17;4,38245930773087E-16
0,191000000000001;0,191000000000001;0;0
0,192000000000001;0,192000000000001;5,55111512312578E-17;2,89120579329467E-16
0,193000000000001;0,193000000000001;8,32667268468867E-17;4,31433817859515E-16
0,194000000000001;0,194000000000001;2,77555756156289E-17;1,43069977400149E-16
0,195000000000001;0,195000000000001;2,77555756156289E-17;1,42336285208353E-16
0,196000000000001;0,196000000000001;8,32667268468867E-17;4,24830239014727E-16
0,197000000000001;0,197000000000001;2,77555756156289E-17;1,40891246779842E-16
0,198000000000001;0,198000000000001;5,55111512312578E-17;2,80359349652817E-16
0,199000000000001;0,199000000000001;8,32667268468867E-17;4,18425763049681E-16
0,200000000000001;0,200000000000001;0;0
0,201000000000001;0,201000000000001;2,77555756156289E-17;1,38087440873775E-16
0,202000000000001;0,202000000000001;8,32667268468867E-17;4,12211519043993E-16
0,203000000000001;0,203000000000001;5,55111512312578E-17;2,73453946952008E-16
0,204000000000001;0,204;1,11022302462516E-16;5,44226972855468E-16
0,205000000000001;0,205000000000001;0;0
0,206000000000001;0,206000000000001;2,77555756156289E-17;1,34735803959363E-16
0,207000000000001;0,207000000000001;5,55111512312578E-17;2,6816981271139E-16
0,208000000000001;0,208000000000001;8,32667268468867E-17;4,00320802148493E-16
0,209000000000001;0,209000000000001;2,77555756156289E-17;1,32801797203966E-16
0,210000000000001;0,210000000000001;8,32667268468867E-17;3,96508223080412E-16
0,211000000000001;0,211000000000001;0;0
0,212000000000001;0,212000000000001;0;0
0,213000000000001;0,213000000000001;8,32667268468867E-17;3,90923600220125E-16
0,214000000000001;0,214000000000001;2,77555756156289E-17;1,29698951474901E-16
0,215000000000001;0,215000000000001;5,55111512312578E-17;2,58191401075617E-16
0,216000000000001;0,216000000000001;2,77555756156289E-17;1,28498035257541E-16
0,217000000000001;0,217;1,11022302462516E-16;5,11623513652145E-16
0,218000000000001;0,218;1,11022302462516E-16;5,09276616800529E-16
0,219000000000001;0,219000000000001;5,55111512312578E-17;2,53475576398437E-16
0,220000000000001;0,220000000000001;5,55111512312578E-17;2,52323414687535E-16
0,221000000000001;0,221000000000001;5,55111512312578E-17;2,51181679779447E-16
0,222000000000001;0,222000000000001;0;0
0,223000000000001;0,223000000000001;5,55111512312578E-17;2,48928929288151E-16
0,224000000000001;0,224000000000001;5,55111512312578E-17;2,47817639425258E-16
0,225000000000001;0,225000000000001;0;0
0,226000000000001;0,226000000000001;0;0
0,227000000000001;0,227000000000001;5,55111512312578E-17;2,44542516437258E-16
0,228000000000001;0,228000000000001;0;0
0,229000000000001;0,229000000000001;2,77555756156289E-17;1,21203386967812E-16
0,230000000000001;0,230000000000001;2,77555756156289E-17;1,20676415720125E-16
0,231000000000001;0,231000000000001;2,77555756156289E-17;1,20154006994064E-16
0,232000000000001;0,232000000000001;5,55111512312578E-17;2,39272203583007E-16
0,233000000000001;0,233000000000001;2,77555756156289E-17;1,19122642127162E-16
0,234000000000001;0,234000000000001;0;0
0,235000000000001;0,235000000000001;2,77555756156289E-17;1,18108832406931E-16
0,236000000000001;0,236000000000001;8,32667268468867E-17;3,52825113757994E-16
0,237000000000001;0,237000000000001;8,32667268468867E-17;3,51336400197833E-16
0,238000000000001;0,238000000000001;5,55111512312578E-17;2,33240131223772E-16
0,239000000000001;0,239000000000001;8,32667268468867E-17;3,48396346639692E-16
0,240000000000001;0,240000000000001;8,32667268468867E-17;3,4694469519536E-16
0,241000000000001;0,241000000000001;2,77555756156289E-17;1,15168363550327E-16
0,242000000000001;0,242000000000001;2,77555756156289E-17;1,14692461221607E-16
0,243000000000001;0,243000000000001;2,77555756156289E-17;1,14220475784481E-16
0,244000000000001;0,244000000000001;2,77555756156289E-17;1,13752359080446E-16
0,245000000000001;0,245000000000001;5,55111512312578E-17;2,26576127474521E-16
0,246000000000001;0,246000000000001;8,32667268468867E-17;3,38482629458888E-16
0,247000000000001;0,247000000000001;8,32667268468867E-17;3,37112254440836E-16
0,248000000000001;0,248000000000001;2,77555756156289E-17;1,11917643611407E-16
0,249000000000001;0,249000000000001;1,11022302462516E-16;4,45872700652672E-16
0,250000000000001;0,250000000000001;5,55111512312578E-17;2,22044604925031E-16
0,251000000000001;0,251000000000001;5,55111512312578E-17;2,21159965064772E-16
0,252000000000001;0,252000000000001;5,55111512312578E-17;2,20282346155784E-16
0,253000000000001;0,253000000000001;5,55111512312578E-17;2,19411664945683E-16
0,254000000000001;0,254000000000001;5,55111512312578E-17;2,18547839493141E-16
0,255000000000001;0,255000000000001;0;0
0,256000000000001;0,256000000000001;5,55111512312578E-17;2,168404344971E-16
0,257000000000001;0,257000000000001;5,55111512312578E-17;2,1599669739789E-16
0,258000000000001;0,258000000000001;0;0
0,259000000000001;0,259000000000001;0;0
0,260000000000001;0,260000000000001;0;0
0,261000000000001;0,261000000000001;0;0
0,262000000000001;0,262000000000001;1,11022302462516E-16;4,23749246040135E-16
0,263000000000001;0,263000000000001;1,11022302462516E-16;4,22138032176865E-16
0,264000000000001;0,264000000000001;5,55111512312578E-17;2,10269512239613E-16
0,265000000000001;0,265000000000001;5,55111512312578E-17;2,09476042382105E-16
0,266000000000001;0,266000000000001;5,55111512312578E-17;2,08688538463375E-16
0,267000000000001;0,267000000000001;0;0
0,268000000000001;0,268000000000001;1,11022302462516E-16;4,14262322621326E-16
0,269000000000001;0,269000000000001;0;0
0,270000000000001;0,270000000000001;5,55111512312578E-17;2,05596856412066E-16
0,271000000000001;0,271000000000001;0;0
0,272000000000001;0,272000000000001;5,55111512312578E-17;2,040851148208E-16
0,273000000000001;0,273000000000001;1,11022302462516E-16;4,06675100595295E-16
0,274000000000001;0,274000000000001;5,55111512312578E-17;2,02595442449846E-16
0,275000000000001;0,275000000000001;5,55111512312578E-17;2,01858731750028E-16
0,276000000000001;0,276000000000001;5,55111512312578E-17;2,01127359533542E-16
0,277000000000001;0,277000000000001;0;0
0,278000000000001;0,278000000000001;5,55111512312578E-17;1,99680400112438E-16
0,279000000000001;0,279000000000001;0;0
0,280000000000001;0,280000000000001;5,55111512312578E-17;1,98254111540206E-16
0,281000000000001;0,281000000000001;0;0
0,282000000000001;0,282000000000001;5,55111512312578E-17;1,96848054011552E-16
0,283000000000001;0,283000000000001;5,55111512312578E-17;1,96152477848967E-16
0,284000000000001;0,284000000000001;0;0
0,285000000000001;0,285000000000001;5,55111512312578E-17;1,94775969232483E-16
0,286000000000001;0,286000000000001;5,55111512312578E-17;1,94094934375027E-16
0,287000000000001;0,287000000000001;5,55111512312578E-17;1,93418645405079E-16
0,288000000000001;0,288000000000001;5,55111512312578E-17;1,92747052886312E-16
0,289000000000001;0,289000000000001;5,55111512312578E-17;1,92080108066636E-16
0,290000000000001;0,290000000000001;5,55111512312578E-17;1,91417762866406E-16
0,291000000000001;0,291000000000001;0;0
0,292000000000001;0,292000000000001;5,55111512312578E-17;1,90106682298828E-16
0,293000000000001;0,293000000000001;0;0
0,294000000000001;0,294000000000001;5,55111512312578E-17;1,88813439562101E-16
0,295000000000001;0,295000000000001;5,55111512312578E-17;1,88173394004263E-16
0,296000000000001;0,296000000000001;1,11022302462516E-16;3,75075346157147E-16
0,297000000000001;0,297000000000001;5,55111512312578E-17;1,86906233101878E-16
0,298000000000001;0,298000000000001;5,55111512312578E-17;1,86279030977375E-16
0,299000000000001;0,299000000000001;1,11022302462516E-16;3,71312048369617E-16
0,300000000000001;0,300000000000001;1,11022302462516E-16;3,70074341541718E-16
0,301000000000001;0,301000000000001;5,55111512312578E-17;1,84422429339727E-16
0,302000000000001;0,302000000000001;0;0
0,303000000000001;0,303000000000001;0;0
0,304000000000001;0,304000000000001;5,55111512312578E-17;1,82602471155453E-16
0,305000000000001;0,305000000000001;5,55111512312578E-17;1,82003774528714E-16
0,306000000000001;0,306000000000001;1,11022302462516E-16;3,62817981903645E-16
0,307000000000001;0,307000000000001;0;0
0,308000000000001;0,308000000000001;1,11022302462516E-16;3,60462020982193E-16
0,309000000000001;0,309000000000001;1,11022302462516E-16;3,59295477224969E-16
0,310000000000001;0,310000000000001;0;0
0,311000000000001;0,311000000000001;1,11022302462516E-16;3,56984895377863E-16
0,312000000000001;0,312000000000001;0;0
0,313000000000001;0,313000000000001;0;0
0,314000000000001;0,314000000000001;5,55111512312578E-17;1,76787105832031E-16
0,315000000000001;0,315000000000001;5,55111512312578E-17;1,76225876924628E-16
0,316000000000001;0,316000000000001;5,55111512312578E-17;1,75668200098917E-16
0,317000000000001;0,317000000000001;1,11022302462516E-16;3,50228083477967E-16
0,318000000000001;0,318000000000001;5,55111512312578E-17;1,74563368651754E-16
0,319000000000001;0,319000000000001;0;0
0,320000000000001;0,320000000000001;0;0
0,321000000000001;0,321000000000001;5,55111512312578E-17;1,72931935299868E-16
0,322000000000001;0,322000000000001;5,55111512312578E-17;1,72394879600179E-16
0,323000000000001;0,323000000000001;1,11022302462516E-16;3,43722298645558E-16
0,324000000000001;0,324000000000001;5,55111512312578E-17;1,71330713676721E-16
0,325000000000001;0,325000000000001;5,55111512312578E-17;1,70803542250024E-16
0,326000000000001;0,326000000000001;5,55111512312578E-17;1,70279605003858E-16
0,327000000000001;0,327000000000001;1,11022302462516E-16;3,39517744533686E-16
0,328000000000001;0,328000000000001;1,11022302462516E-16;3,38482629458888E-16
0,329000000000001;0,329000000000001;5,55111512312578E-17;1,68726903438473E-16
0,330000000000001;0,330000000000001;1,11022302462516E-16;3,3643121958338E-16
0,331000000000001;0,331000000000001;0;0
0,332000000000001;0,332000000000001;1,11022302462516E-16;3,34404525489504E-16
0,333000000000001;0,333000000000001;0;0
0,334000000000001;0,334000000000001;0;0
0,335000000000001;0,335000000000001;5,55111512312578E-17;1,6570492904853E-16
0,336000000000001;0,336000000000001;5,55111512312578E-17;1,65211759616838E-16
0,337000000000001;0,337000000000001;0;0
0,338000000000001;0,338000000000001;1,11022302462516E-16;3,28468350480815E-16
0,339000000000001;0,339000000000001;0;0
0,340000000000001;0,340000000000001;0;0
0,341000000000001;0,341000000000001;5,55111512312578E-17;1,6278929979841E-16
0,342000000000001;0,342000000000001;5,55111512312578E-17;1,62313307693736E-16
0,343000000000001;0,343000000000001;5,55111512312578E-17;1,6184009105323E-16
0,344000000000001;0,344000000000001;0;0
0,345000000000001;0,345000000000001;0;0
0,346000000000001;0,346000000000001;1,11022302462516E-16;3,20873706539062E-16
0,347000000000001;0,347000000000001;0;0
0,348000000000001;0,348000000000001;5,55111512312578E-17;1,59514802388672E-16
0,349000000000001;0,349000000000001;0;0
0,350000000000001;0,350000000000001;5,55111512312578E-17;1,58603289232165E-16
0,351000000000001;0,351000000000001;5,55111512312578E-17;1,58151428009281E-16
0,352000000000001;0,352000000000001;1,11022302462516E-16;3,15404268359419E-16
0,353000000000001;0,353000000000001;1,11022302462516E-16;3,14510771848486E-16
0,354000000000001;0,354000000000001;5,55111512312578E-17;1,5681116167022E-16
0,355000000000001;0,355000000000001;5,55111512312578E-17;1,5636944008805E-16
0,356000000000001;0,356000000000001;5,55111512312578E-17;1,55930200087803E-16
0,357000000000001;0,357000000000001;1,11022302462516E-16;3,10986841631696E-16
0,358000000000001;0,358000000000001;5,55111512312578E-17;1,55059081651558E-16
0,359000000000001;0,359000000000001;5,55111512312578E-17;1,54627162204061E-16
0,360000000000001;0,360000000000001;1,11022302462516E-16;3,08395284618099E-16
0,361000000000001;0,361000000000001;0;0
0,362000000000001;0,362000000000001;5,55111512312578E-17;1,53345721633309E-16
0,363000000000001;0,363000000000001;5,55111512312578E-17;1,52923281628809E-16
0,364000000000001;0,364000000000001;5,55111512312578E-17;1,52503162723236E-16
0,365000000000001;0,365000000000001;5,55111512312578E-17;1,52085345839062E-16
0,366000000000001;0,366000000000001;0;0
0,367000000000001;0,367000000000001;5,55111512312578E-17;1,51256542864462E-16
0,368000000000001;0,368000000000001;5,55111512312578E-17;1,50845519650157E-16
0,369000000000001;0,369000000000001;0;0
0,370000000000001;0,370000000000001;0;0
0,371000000000001;0,371000000000001;5,55111512312578E-17;1,49625744558646E-16
0,372000000000001;0,372000000000001;5,55111512312578E-17;1,49223524815209E-16
0,373000000000001;0,373000000000001;1,11022302462516E-16;2,97646923491999E-16
0,374000000000001;0,374000000000001;5,55111512312578E-17;1,48425538051491E-16
0,375000000000001;0,375000000000001;0;0
0,376000000000001;0,376000000000001;5,55111512312578E-17;1,47636040508664E-16
0,377000000000001;0,377000000000001;0;0
0,378000000000001;0,378000000000001;1,11022302462516E-16;2,93709794874379E-16
0,379000000000001;0,379000000000001;5,55111512312578E-17;1,46467417496722E-16
0,380000000000001;0,380000000000001;1,11022302462516E-16;2,92163953848725E-16
0,381000000000001;0,381000000000001;1,11022302462516E-16;2,91397119324187E-16
0,382000000000001;0,382000000000001;5,55111512312578E-17;1,45317149820046E-16
0,383000000000001;0,383000000000001;5,55111512312578E-17;1,44937731674302E-16
0,384000000000001;0,384000000000001;0;0
0,385000000000001;0,385000000000001;5,55111512312578E-17;1,44184808392877E-16
0,386000000000001;0,386000000000001;0;0
0,387000000000001;0,387000000000001;1,11022302462516E-16;2,86879334528464E-16
0,388000000000001;0,388000000000001;5,55111512312578E-17;1,43069977400149E-16
0,389000000000001;0,389000000000001;0;0
0,390000000000001;0,390000000000001;5,55111512312578E-17;1,42336285208353E-16
0,391000000000001;0,391000000000001;5,55111512312578E-17;1,41972253788383E-16
0,392000000000001;0,392000000000001;0;0
0,393000000000001;0,393000000000001;5,55111512312578E-17;1,41249748680045E-16
0,394000000000001;0,394000000000001;5,55111512312578E-17;1,40891246779842E-16
0,395000000000001;0,395000000000001;0;0
0,396000000000001;0,396000000000001;5,55111512312578E-17;1,40179674826408E-16
0,397000000000001;0,397000000000001;5,55111512312578E-17;1,3982657740871E-16
0,398000000000001;0,398000000000001;5,55111512312578E-17;1,39475254349894E-16
0,399000000000001;0,399000000000001;1,11022302462516E-16;2,78251384617833E-16
0,400000000000001;0,400000000000001;5,55111512312578E-17;1,38777878078144E-16
0,401000000000001;0,401000000000001;5,55111512312578E-17;1,3843179858169E-16
0,402000000000001;0,402000000000001;5,55111512312578E-17;1,38087440873775E-16
0,403000000000001;0,403000000000001;5,55111512312578E-17;1,37744792137116E-16
0,404000000000001;0,404000000000001;5,55111512312578E-17;1,37403839681331E-16
0,405000000000001;0,405000000000001;5,55111512312578E-17;1,37064570941377E-16
0,406000000000001;0,406000000000001;0;0
0,407000000000001;0,407000000000001;0;0
0,408000000000001;0,408000000000001;5,55111512312578E-17;1,36056743213867E-16
0,409000000000001;0,409000000000001;0;0
0,410000000000001;0,410000000000001;0;0
0,411000000000001;0,411000000000001;1,11022302462516E-16;2,70127256599794E-16
0,412000000000001;0,412000000000001;0;0
0,413000000000001;0,413000000000001;5,55111512312578E-17;1,34409567145903E-16
0,414000000000001;0,414000000000001;5,55111512312578E-17;1,34084906355695E-16
0,415000000000001;0,415000000000001;1,11022302462516E-16;2,67523620391604E-16
0,416000000000001;0,416000000000001;5,55111512312578E-17;1,33440267382831E-16
0,417000000000001;0,417000000000001;1,11022302462516E-16;2,6624053348325E-16
0,418000000000001;0,418000000000001;5,55111512312578E-17;1,32801797203966E-16
0,419000000000001;0,419000000000001;0;0
0,420000000000001;0,420000000000001;5,55111512312578E-17;1,32169407693471E-16
0,421000000000001;0,421000000000001;5,55111512312578E-17;1,31855466107501E-16
0,422000000000001;0,422000000000001;5,55111512312578E-17;1,31543012396345E-16
0,423000000000001;0,423000000000001;0;0
0,424000000000001;0,424000000000001;5,55111512312578E-17;1,30922526488815E-16
0,425000000000001;0,425000000000001;0;0
0,426000000000001;0,426000000000001;0;0
0,427000000000001;0,427000000000001;1,11022302462516E-16;2,60005392183877E-16
0,428000000000001;0,428000000000001;5,55111512312578E-17;1,29698951474901E-16
0,429000000000001;0,429000000000001;5,55111512312578E-17;1,29396622916685E-16
0,430000000000001;0,430000000000001;5,55111512312578E-17;1,29095700537809E-16
0,431000000000001;0,431000000000001;0;0
0,432000000000001;0,432000000000001;0;0
0,433000000000001;0,433000000000001;5,55111512312578E-17;1,28201273051404E-16
0,434000000000001;0,434000000000001;5,55111512312578E-17;1,27905878413036E-16
