x;absoluteError;relativeError;result
3,7925234;4,44089209850063E-16;1,17095970943795E-16;3,7925234
3,8009468;2,22044604925031E-15;5,84182354051973E-16;3,8009468
3,8093702;1,33226762955019E-15;3,49734354920451E-16;3,8093702
3,8177936;1,33226762955019E-15;3,48962717510498E-16;3,8177936
3,826217;1,33226762955019E-15;3,48194477613316E-16;3,826217
3,8346404;4,44089209850063E-16;1,15809870946455E-16;3,8346404
3,8430638;1,33226762955019E-15;3,46668100995406E-16;3,8430638
3,8514872;4,44089209850063E-16;1,15303306694116E-16;3,8514872
3,8599106;1,33226762955019E-15;3,45155048293136E-16;3,8599106
3,868334;1,33226762955019E-15;3,44403464010654E-16;3,868334
3,8767574;1,33226762955019E-15;3,43655145805665E-16;3,8767574
3,8851808;4,44089209850063E-16;1,14303357478258E-16;3,8851808
3,8936042;1,33226762955019E-15;3,42168222838415E-16;3,8936042
3,9020276;1,33226762955019E-15;3,41429576138874E-16;3,9020276
3,910451;1,33226762955019E-15;3,40694111638322E-16;3,910451
3,9188744;4,44089209850063E-16;1,13320602938962E-16;3,9188744
3,9272978;1,33226762955019E-15;3,3923264733074E-16;3,9272978
3,9357212;4,44089209850063E-16;1,12835535670073E-16;3,9357212
3,9441446;4,44089209850063E-16;1,12594555952655E-16;3,9441446
3,952568;4,44089209850063E-16;1,12354603349029E-16;3,952568
3,9609914;4,44089209850063E-16;1,12115671306447E-16;3,9609914
3,9694148;4,44089209850063E-16;1,11877753327786E-16;3,9694148
3,9778382;1,33226762955019E-15;3,34922528912863E-16;3,9778382
3,9862616;4,44089209850063E-16;1,11404933848311E-16;3,9862616
3,994685;4,44089209850063E-16;1,11170019626094E-16;3,994685
4,0031084;0;0;4,0031084
4,0115318;0;0;4,0115318
4,0199552;1,77635683940025E-15;4,41884735282685E-16;4,01995519999999
4,0283786;0;0;4,0283786
4,036802;1,77635683940025E-15;4,40040616161073E-16;4,03680199999999
4,0452254;0;0;4,0452254
4,0536488;0;0;4,0536488
4,0620722;0;0;4,0620722
4,0704956;1,77635683940025E-15;4,36398172104707E-16;4,07049559999999
4,078919;0;0;4,078919
4,0873424;0;0;4,0873424
4,0957658;0;0;4,0957658
4,1041892;0;0;4,1041892
4,1126126;0;0;4,1126126
4,12103599999999;1,77635683940025E-15;4,31046183386957E-16;4,12103599999999
4,12945939999999;0;0;4,12945939999999
4,13788279999999;1,77635683940025E-15;4,29291240293285E-16;4,1378828
4,14630619999999;1,77635683940025E-15;4,28419116610407E-16;4,14630619999999
4,15472959999999;0;0;4,15472959999999
4,16315299999999;0;0;4,16315299999999
4,17157639999999;0;0;4,17157639999999
4,17999979999999;0;0;4,17999979999999
4,18842319999999;0;0;4,18842319999999
4,19684659999999;0;0;4,19684659999999
4,20526999999999;0;0;4,20526999999999
4,21369339999999;0;0;4,21369339999999
4,22211679999999;0;0;4,22211679999999
4,23054019999999;0;0;4,23054019999999
4,23896359999999;0;0;4,23896359999999
4,24738699999999;0;0;4,24738699999999
4,25581039999999;1,77635683940025E-15;4,17395671433167E-16;4,25581039999999
4,26423379999999;0;0;4,26423379999999
4,27265719999999;1,77635683940025E-15;4,15749908370897E-16;4,27265719999999
4,28108059999999;0;0;4,28108059999999
4,28950399999999;1,77635683940025E-15;4,14117072603325E-16;4,28950399999999
4,29792739999999;1,77635683940025E-15;4,13305454950275E-16;4,29792739999999
4,30635079999999;0;0;4,30635079999999
4,31477419999999;0;0;4,31477419999999
4,32319759999999;1,77635683940025E-15;4,1088957844542E-16;4,32319759999999
4,33162099999999;0;0;4,33162099999999
4,34004439999999;0;0;4,34004439999999
4,34846779999999;0;0;4,34846779999999
4,35689119999999;0;0;4,35689119999999
4,36531459999999;1,77635683940025E-15;4,0692527393106E-16;4,36531459999999
4,37373799999999;0;0;4,37373799999999
4,38216139999999;1,77635683940025E-15;4,05360888670202E-16;4,38216139999999
4,39058479999999;1,77635683940025E-15;4,0458319798316E-16;4,39058479999999
4,39900819999999;1,77635683940025E-15;4,03808485603699E-16;4,39900819999999
4,40743159999999;0;0;4,40743159999999
4,41585499999999;1,77635683940025E-15;4,02267927592789E-16;4,41585499999999
4,42427839999999;0;0;4,42427839999999
4,43270179999999;1,77635683940025E-15;4,0073907958353E-16;4,43270179999999
4,44112519999999;1,77635683940025E-15;3,999790051855E-16;4,44112519999999
4,44954859999999;1,77635683940025E-15;3,99221808567335E-16;4,44954859999999
4,45797199999999;0;0;4,45797199999999
4,46639539999999;0;0;4,46639539999999
4,47481879999999;0;0;4,47481879999999
4,48324219999999;1,77635683940025E-15;3,96221475475997E-16;4,48324219999999
4,49166559999999;0;0;4,49166559999999
4,50008899999999;1,77635683940025E-15;3,94738157267613E-16;4,50008899999999
4,50851239999999;0;0;4,50851239999999
4,51693579999999;1,77635683940025E-15;3,93265903712923E-16;4,51693579999999
4,52535919999999;0;0;4,52535919999999
4,53378259999999;0;0;4,53378259999999
4,54220599999999;0;0;4,54220599999999
4,55062939999999;1,77635683940025E-15;3,90354099017656E-16;4,55062939999999
4,55905279999999;1,77635683940025E-15;3,89632872731865E-16;4,55905279999999
4,56747619999999;1,77635683940025E-15;3,8891430663618E-16;4,56747619999999
4,57589959999999;0;0;4,57589959999999
4,58432299999999;0;0;4,58432299999999
4,59274639999999;0;0;4,59274639999999
4,60116979999999;1,77635683940025E-15;3,86066351952553E-16;4,60116979999999
4,60959319999999;0;0;4,60959319999999
4,61801659999999;0;0;4,61801659999999
4,62643999999999;0;0;4,62643999999999
4,63486339999999;1,77635683940025E-15;3,83259804248008E-16;4,63486339999998
4,64328679999999;0;0;4,64328679999999
4,65171019999999;0;0;4,65171019999999
4,66013359999999;1,77635683940025E-15;3,81181526512514E-16;4,66013359999998
4,66855699999999;1,77635683940025E-15;3,80493767003435E-16;4,66855699999998
4,67698039999999;0;0;4,67698039999999
4,68540379999999;1,77635683940025E-15;3,79125666692859E-16;4,68540379999999
4,69382719999999;1,77635683940025E-15;3,78445299264587E-16;4,69382719999998
4,70225059999999;1,77635683940025E-15;3,77767369395467E-16;4,70225059999998
4,71067399999998;1,77635683940025E-15;3,77091864009324E-16;4,71067399999998
4,71909739999998;0;0;4,71909739999998
4,72752079999998;0;0;4,72752079999998
