x;g_ginvx;absoluteError;relativeError
-86,3000000000008;-86,3000000000008;0;0
-86,2000000000008;-86,2000000000008;0;0
-86,1000000000008;-86,1000000000008;0;0
-86,0000000000008;-86,0000000000008;0;0
-85,9000000000008;-85,9000000000008;0;0
-85,8000000000008;-85,8000000000008;0;0
-85,7000000000008;-85,7000000000008;0;0
-85,6000000000008;-85,6000000000008;0;0
-85,5000000000008;-85,5000000000008;0;0
-85,4000000000008;-85,4000000000008;0;0
-85,3000000000008;-85,3000000000008;0;0
-85,2000000000008;-85,2000000000008;0;0
-85,1000000000008;-85,1000000000008;0;0
-85,0000000000009;-85,0000000000009;0;0
-84,9000000000009;-84,9000000000009;0;0
-84,8000000000009;-84,8000000000009;0;0
-84,7000000000009;-84,7000000000009;0;0
-84,6000000000009;-84,6000000000009;0;0
-84,5000000000009;-84,5000000000009;0;0
-84,4000000000009;-84,4000000000009;0;0
-84,3000000000009;-84,3000000000009;0;0
-84,2000000000009;-84,2000000000009;0;0
-84,1000000000009;-84,1000000000009;0;0
-84,0000000000009;-84,0000000000009;0;0
-83,9000000000009;-83,9000000000009;0;0
-83,8000000000009;-83,8000000000009;0;0
-83,7000000000009;-83,7000000000009;0;0
-83,6000000000009;-83,6000000000009;0;0
-83,5000000000009;-83,5000000000009;0;0
-83,4000000000009;-83,4000000000009;0;0
-83,3000000000009;-83,3000000000009;0;0
-83,200000000001;-83,200000000001;0;0
-83,100000000001;-83,100000000001;0;0
-83,000000000001;-83,000000000001;0;0
-82,900000000001;-82,900000000001;0;0
-82,800000000001;-82,800000000001;0;0
-82,700000000001;-82,700000000001;0;0
-82,600000000001;-82,600000000001;0;0
-82,500000000001;-82,500000000001;0;0
-82,400000000001;-82,400000000001;0;0
-82,300000000001;-82,300000000001;0;0
-82,200000000001;-82,200000000001;0;0
-82,100000000001;-82,100000000001;0;0
-82,000000000001;-82,000000000001;0;0
-81,900000000001;-81,900000000001;0;0
-81,800000000001;-81,800000000001;0;0
-81,700000000001;-81,700000000001;0;0
-81,600000000001;-81,600000000001;0;0
-81,5000000000011;-81,5000000000011;0;0
-81,4000000000011;-81,4000000000011;0;0
-81,3000000000011;-81,3000000000011;0;0
-81,2000000000011;-81,2000000000011;0;0
-81,1000000000011;-81,1000000000011;0;0
-81,0000000000011;-81,0000000000011;0;0
-80,9000000000011;-80,9000000000011;0;0
-80,8000000000011;-80,8000000000011;0;0
-80,7000000000011;-80,7000000000011;0;0
-80,6000000000011;-80,6000000000011;0;0
-80,5000000000011;-80,5000000000011;0;0
-80,4000000000011;-80,4000000000011;0;0
-80,3000000000011;-80,3000000000011;0;0
-80,2000000000011;-80,2000000000011;0;0
-80,1000000000011;-80,1000000000011;0;0
-80,0000000000011;-80,0000000000011;0;0
-79,9000000000011;-79,9000000000011;0;0
-79,8000000000011;-79,8000000000011;0;0
