x;ginv_gx;absoluteError;relativeError
-39,0999999999998;-39,1000000000388;3,89732690564415E-11;9,96758799396491E-13
-38,9999999999998;-39,0000000000109;1,10773612505E-11;2,84034903858894E-13
-38,8999999999998;-38,9000000000724;7,25393078937486E-11;1,86476369906462E-12
-38,7999999999998;-38,8000000000271;2,7299051907903E-11;7,03583812058865E-13
-38,6999999999998;-38,6999999999622;3,76658704226429E-11;9,732783054956E-13
-38,5999999999998;-38,5999999999884;1,143263261838E-11;2,961821921861E-13
-38,4999999999998;-38,4999999999619;3,79358766622317E-11;9,85347445773228E-13
-38,3999999999998;-38,3999999999838;1,60014224093175E-11;4,16703708576151E-13
-38,2999999999998;-38,300000000028;2,81801249002456E-11;7,35773496089425E-13
-38,1999999999998;-38,2000000000213;2,14370743378822E-11;5,61179956488751E-13
-38,0999999999998;-38,0999999999784;2,1387336346379E-11;5,61347410666433E-13
-37,9999999999998;-38,000000000018;1,81614723260282E-11;4,77933482263673E-13
-37,8999999999998;-37,90000000001;1,01607611213694E-11;2,6809396098593E-13
-37,7999999999998;-37,8000000000591;5,92805804444652E-11;1,5682693239252E-12
-37,6999999999998;-37,700000000019;1,91775484381651E-11;5,08688287484229E-13
-37,5999999999998;-37,5999999999471;5,26867438566114E-11;1,40124318767781E-12
-37,4999999999998;-37,4999999999657;3,40989458891272E-11;9,0930522371089E-13
-37,3999999999998;-37,3999999999978;1,99662508748588E-12;5,33856975263636E-14
-37,2999999999998;-37,3000000000353;3,55200313606474E-11;9,5227966114246E-13
-37,1999999999998;-37,1999999999985;1,35713662530179E-12;3,64821673468239E-14
-37,0999999999998;-37,100000000061;6,1206151258375E-11;1,64976148944136E-12
-36,9999999999998;-36,9999999999652;3,46318529409473E-11;9,35996025431888E-13
-36,8999999999998;-36,9000000000524;5,2622795010393E-11;1,42609200569968E-12
-36,7999999999998;-36,8000000000473;4,75210981676355E-11;1,29133418933626E-12
-36,6999999999998;-36,6999999999952;4,60431692772545E-12;1,25458226913516E-13
-36,5999999999998;-36,6000000000159;1,61080038196815E-11;4,40109393980177E-13
-36,4999999999998;-36,5000000000043;4,53326265414944E-12;1,24198976825997E-13
-36,3999999999998;-36,3999999999602;3,957012495448E-11;1,08709134490448E-12
-36,2999999999998;-36,2999999999907;9,13047415451729E-12;2,5152821362313E-13
-36,1999999999998;-36,2000000000042;4,42668124378542E-12;1,22284012259252E-13
-36,0999999999998;-36,1000000000223;2,25170992962376E-11;6,23742362776279E-13
-35,9999999999998;-35,9999999999795;2,03215222427389E-11;5,6448672896529E-13
-35,8999999999998;-35,900000000031;3,12425640913716E-11;8,70266409229654E-13
-35,7999999999998;-35,800000000049;4,91908735966717E-11;1,3740467485085E-12
-35,6999999999998;-35,6999999999656;3,4226843581564E-11;9,58735114330449E-13
-35,5999999999998;-35,6000000000472;4,74145167572715E-11;1,3318684482362E-12
-35,4999999999998;-35,4999999999377;6,20943296780752E-11;1,74913604727279E-12
-35,3999999999998;-35,3999999999872;1,2626344414457E-11;3,56676395888745E-13
-35,2999999999998;-35,3000000000368;3,69837493963132E-11;1,04769828318059E-12
-35,1999999999998;-35,1999999999664;3,33599814439367E-11;9,47726745567288E-13
-35,0999999999998;-35,1000000000115;1,17594822768297E-11;3,35027985094752E-13
-34,9999999999998;-35,000000000014;1,42392764246324E-11;4,06836469275049E-13
-34,8999999999998;-34,9000000000187;1,88791204891459E-11;5,40949011150022E-13
-34,7999999999998;-34,7999999999855;1,4281908988778E-11;4,10399683585746E-13
-34,6999999999998;-34,7000000000204;2,06270556191157E-11;5,94439643201832E-13
-34,5999999999998;-34,6000000000156;1,58166812980198E-11;4,57129517283604E-13
-34,4999999999998;-34,5000000000411;4,12825329476618E-11;1,19659515790182E-12
-34,3999999999998;-34,4000000000014;1,66267000167863E-12;4,83334302813536E-14
-34,2999999999998;-34,2999999999905;9,2441609922389E-12;2,69509066829197E-13
-34,1999999999998;-34,2000000000317;3,19602122544893E-11;9,34509130247358E-13
-34,0999999999998;-34,1000000000068;7,01305680195219E-12;2,05661489793278E-13
-33,9999999999998;-34,0000000000084;8,58335624798201E-12;2,5245165435235E-13
-33,8999999999998;-33,8999999999759;2,38316033573938E-11;7,02997149186156E-13
-33,7999999999998;-33,8000000000073;7,51754214434186E-12;2,22412489477522E-13
-33,6999999999998;-33,7000000000496;4,97948349220678E-11;1,47759154071201E-12
-33,5999999999998;-33,6000000000171;1,73514536072616E-11;5,16412309739667E-13
-33,4999999999998;-33,4999999999784;2,1316282072803E-11;6,36306927546768E-13
-33,3999999999998;-33,399999999982;1,78133063855057E-11;5,33332526512435E-13
-33,2999999999998;-33,3000000000249;2,51247911364771E-11;7,54498232326077E-13
-33,1999999999998;-33,2000000000442;4,44231318397215E-11;1,33804613974887E-12
-33,0999999999998;-33,0999999999855;1,42392764246324E-11;4,30189620079717E-13
-32,9999999999998;-33,0000000000035;3,78008735424373E-12;1,14548101643737E-13
-32,8999999999998;-32,8999999999885;1,1290524071228E-11;3,43177023441701E-13
-32,7999999999998;-32,8000000000438;4,40252279076958E-11;1,34223255815967E-12
-32,6999999999998;-32,7000000000536;5,38733502253308E-11;1,64750306499212E-12
-32,5999999999998;-32,600000000023;2,32489583140705E-11;7,13158230492456E-13
-32,4999999999998;-32,4999999999813;1,84527948476898E-11;5,67778303006167E-13
-32,3999999999998;-32,4000000000273;2,75832690022071E-11;8,51335463030365E-13
-32,2999999999997;-32,2999999999994;3,33955085807247E-13;1,03391667432586E-14
-32,1999999999997;-32,1999999999966;3,18323145620525E-12;9,88581197579375E-14
-32,0999999999997;-32,1000000000091;9,37205868467572E-12;2,91964445005391E-13
-31,9999999999997;-31,9999999999977;2,06057393370429E-12;6,43929354282637E-14
-31,8999999999997;-31,8999999999879;1,18411946914421E-11;3,71197325750676E-13
-31,7999999999997;-31,7999999999971;2,61124455391837E-12;8,21146086137926E-14
-31,6999999999997;-31,700000000005;5,24735810358834E-12;1,65531801375E-13
-31,5999999999997;-31,5999999999832;1,65591984568891E-11;5,24025267623353E-13
-31,4999999999997;-31,5000000000152;1,55075952079642E-11;4,92304609776403E-13
-31,3999999999997;-31,3999999999699;2,98747693250334E-11;9,51425774683506E-13
-31,2999999999997;-31,2999999999891;1,06403774680075E-11;3,39948161917291E-13
-31,1999999999997;-31,1999999999837;1,60440549734631E-11;5,14232531201008E-13
-31,0999999999997;-31,0999999999892;1,05266906302859E-11;3,38478798401593E-13
-30,9999999999997;-30,9999999999782;2,15223394661734E-11;6,94269015038341E-13
-30,8999999999997;-30,8999999999963;3,39994699061208E-12;1,10030646945388E-13
-30,7999999999997;-30,7999999999789;2,08508765808801E-11;6,76976512366703E-13
-30,6999999999997;-30,699999999995;4,69668748337426E-12;1,52986562976385E-13
-30,5999999999997;-30,5999999999975;2,22755147660791E-12;7,27957998891535E-14
-30,4999999999997;-30,5000000000001;3,33955085807247E-13;1,09493470756474E-14
-30,3999999999997;-30,3999999999978;1,88293824976427E-12;6,19387582159342E-14
-30,2999999999997;-30,2999999999978;1,92557081390987E-12;6,35501918782182E-14
-30,1999999999997;-30,2000000000108;1,1130651955682E-11;3,68564634293973E-13
-30,0999999999997;-30,0999999999966;3,10862446895044E-12;1,03276560430259E-13
-29,9999999999997;-29,9999999999913;8,38085156829038E-12;2,79361718943093E-13
-29,8999999999997;-29,8999999999915;8,24229573481716E-12;2,75662064709683E-13
-29,7999999999997;-29,799999999998;1,68753899743024E-12;5,66288254171258E-14
-29,6999999999997;-29,7000000000087;9,00968188943807E-12;3,03356292573583E-13
-29,5999999999997;-29,5999999999913;8,44124770082999E-12;2,85177287190287E-13
-29,4999999999997;-29,5000000000022;2,51176857091195E-12;8,51446973190429E-14
-29,3999999999997;-29,4000000000205;2,08082440167345E-11;7,07763401929252E-13
-29,2999999999997;-29,2999999999901;9,58877421908255E-12;3,27261918740129E-13
-29,1999999999997;-29,2000000000084;8,67927951730962E-12;2,97235599907778E-13
-29,0999999999997;-29,1000000000236;2,38493669257878E-11;8,19565873737748E-13
-28,9999999999997;-28,9999999999813;1,8449242134011E-11;6,3618076324217E-13
-28,8999999999997;-28,9000000000018;2,05702122002549E-12;7,11772048451683E-14
-28,7999999999997;-28,8000000000036;3,90798504668055E-12;1,35693925231947E-13
-28,6999999999997;-28,6999999999988;8,56203996590921E-13;2,98328918672807E-14
-28,5999999999997;-28,6000000000038;4,07496258958417E-12;1,42481209426001E-13
-28,4999999999997;-28,4999999999817;1,79660730736941E-11;6,30388528901953E-13
-28,3999999999997;-28,3999999999982;1,49213974509621E-12;5,25401318695882E-14
-28,2999999999997;-28,2999999999861;1,35997879624483E-11;4,80557878531979E-13
-28,1999999999997;-28,2000000000057;6,02540239924565E-12;2,13666751746256E-13
-28,0999999999997;-28,0999999999964;3,32178728967847E-12;1,18213070807078E-13
-27,9999999999997;-27,9999999999865;1,31414878978831E-11;4,69338853496049E-13
-27,8999999999997;-27,8999999999864;1,32480693082471E-11;4,74841193844212E-13
-27,7999999999997;-27,8000000000038;4,09983158533578E-12;1,47475956307022E-13
-27,6999999999997;-27,69999999999;9,63851221058576E-12;3,4796072962416E-13
-27,5999999999997;-27,5999999999889;1,07363007373351E-11;3,8899640352679E-13
-27,4999999999997;-27,4999999999888;1,08464348613779E-11;3,94415813141176E-13
-27,3999999999997;-27,3999999999982;1,52411416820541E-12;5,56246046790335E-14
-27,2999999999997;-27,3000000000138;1,41291423005896E-11;5,17551000021335E-13
-27,1999999999997;-27,1999999999891;1,05799813354679E-11;3,88969902039417E-13
-27,0999999999997;-27,0999999999823;1,73798753166921E-11;6,4132381242448E-13
-26,9999999999997;-26,9999999999945;5,13367126586672E-12;1,90135972809917E-13
-26,8999999999997;-26,8999999999818;1,78310699538997E-11;6,62865054048764E-13
-26,7999999999997;-26,8000000000028;3,12638803734444E-12;1,16656270050154E-13
-26,6999999999997;-26,6999999999907;8,93507490218326E-12;3,34647000081886E-13
-26,5999999999997;-26,5999999999882;1,14894760372408E-11;4,31935189370148E-13
-26,4999999999997;-26,499999999999;6,89226453687297E-13;2,60085454221632E-14
-26,3999999999997;-26,3999999999814;1,82751591637498E-11;6,92240877415252E-13
-26,2999999999997;-26,2999999999961;3,5562663924793E-12;1,35219254466914E-13
-26,1999999999997;-26,1999999999869;1,27826638163242E-11;4,87887931921015E-13
-26,0999999999997;-26,0999999999879;1,17701404178661E-11;4,50963234401208E-13
-25,9999999999997;-25,9999999999976;2,06057393370429E-12;7,92528436040185E-14
-25,8999999999997;-25,8999999999947;4,9915627187147E-12;1,92724429294044E-13
-25,7999999999997;-25,8000000000014;1,77990955307905E-12;6,89887423674012E-14
-25,6999999999997;-25,6999999999851;1,46016532198701E-11;5,68157712835741E-13
-25,5999999999997;-25,5999999999914;8,29203372632037E-12;3,23907567434499E-13
-25,4999999999997;-25,4999999999983;1,30739863379858E-12;5,12705346587713E-14
-25,3999999999997;-25,3999999999963;3,31823457599967E-12;1,30639156535439E-13
-25,2999999999996;-25,3000000000053;5,645262035614E-12;2,23132886783115E-13
-25,1999999999996;-25,1999999999825;1,71169745044608E-11;6,79245020018757E-13
-25,0999999999996;-25,0999999999914;8,29558643999917E-12;3,3050145179291E-13
-24,9999999999996;-24,9999999999978;1,86872739504906E-12;7,47490958019692E-14
-24,8999999999996;-24,9000000000009;1,21147536447097E-12;4,8653629095218E-14
-24,7999999999996;-24,7999999999843;1,5351275806097E-11;6,1900305669785E-13
-24,6999999999996;-24,7000000000022;2,53663756666356E-12;1,02697877192848E-13
-24,5999999999996;-24,5999999999924;7,22266690900142E-12;2,93604345894457E-13
-24,4999999999996;-24,4999999999924;7,24398319107422E-12;2,95672783309244E-13
-24,3999999999996;-24,3999999999976;2,08189021577709E-12;8,53233694990698E-14
-24,2999999999996;-24,2999999999946;4,9986681460723E-12;2,05706508068865E-13
-24,1999999999996;-24,1999999999867;1,29496413592278E-11;5,35109147075824E-13
-24,0999999999996;-24,1000000000049;5,22959453519434E-12;2,16995623866941E-13
-23,9999999999996;-23,9999999999949;4,76418904327147E-12;1,9850787680302E-13
-23,8999999999996;-23,8999999999824;1,71986869190732E-11;7,19610331342505E-13
-23,7999999999996;-23,799999999991;8,66862137627322E-12;3,64227788919181E-13
-23,6999999999996;-23,6999999999988;8,10018718766514E-13;3,4178005011247E-14
-23,5999999999996;-23,5999999999915;8,17479417491995E-12;3,46389583683174E-13
-23,4999999999996;-23,500000000009;9,36850597099692E-12;3,98659828552908E-13
-23,3999999999996;-23,3999999999867;1,2928325077155E-11;5,52492524665059E-13
-23,2999999999996;-23,2999999999909;8,71835936777643E-12;3,74178513638619E-13
-23,1999999999996;-23,1999999999942;5,43565192856477E-12;2,3429534174854E-13
-23,0999999999996;-23,0999999999803;1,93054461306019E-11;8,35733598728068E-13
-22,9999999999996;-23,0000000000007;1,12265752250096E-12;4,88111966304749E-14
-22,8999999999996;-22,8999999999859;1,37170275138487E-11;5,98996834666252E-13
-22,7999999999996;-22,7999999999945;5,15143483426073E-12;2,25940124309736E-13
-22,6999999999996;-22,6999999999902;9,36850597099692E-12;4,12709514141011E-13
-22,5999999999996;-22,5999999999962;3,36797256750287E-12;1,49025334845285E-13
-22,4999999999996;-22,4999999999941;5,52446977053478E-12;2,4553198980161E-13
-22,3999999999996;-22,3999999999981;1,48148160405981E-12;6,61375716098184E-14
-22,2999999999996;-22,2999999999962;3,37507799486048E-12;1,51348789007222E-13
-22,1999999999996;-22,2000000000007;1,10489395410696E-12;4,97699979327442E-14
-22,0999999999996;-22,1000000000062;6,57252030578093E-12;2,97399108858782E-13
-21,9999999999996;-22,0000000000003;7,14095449438901E-13;3,24588840654041E-14
-21,8999999999996;-21,9000000000003;6,75015598972095E-13;3,08226300900496E-14
-21,7999999999996;-21,8000000000043;4,65050220554986E-12;2,13325789245365E-13
-21,6999999999996;-21,7;3,87245790989255E-13;1,78454281561869E-14
-21,5999999999996;-21,6000000000054;5,80868686483882E-12;2,68920688186915E-13
-21,4999999999996;-21,4999999999901;9,54258894125815E-12;4,43841346105235E-13
-21,3999999999996;-21,400000000003;3,42126327268488E-12;1,59872115546E-13
-21,2999999999996;-21,2999999999976;1,95043980966148E-12;9,15699441155723E-14
-21,1999999999996;-21,2000000000069;7,27240490050463E-12;3,43037967004824E-13
-21,0999999999996;-21,0999999999944;5,17275111633353E-12;2,45154081342886E-13
-20,9999999999996;-20,9999999999979;1,68043357007264E-12;8,00206461939431E-14
-20,8999999999996;-20,8999999999949;4,70379291073186E-12;2,25061861757561E-13
-20,7999999999996;-20,7999999999998;2,16715534406831E-13;1,04190160772516E-14
-20,6999999999996;-20,6999999999939;5,7056581681536E-12;2,75635660297357E-13
-20,5999999999996;-20,6000000000001;5,08038056068472E-13;2,46620415567218E-14
-20,4999999999996;-20,4999999999981;1,52766688188422E-12;7,45203357016761E-14
-20,3999999999996;-20,3999999999928;6,76791955811495E-12;3,31760762652811E-13
-20,2999999999996;-20,3000000000029;3,28981286656926E-12;1,62059747121616E-13
-20,1999999999996;-20,2000000000007;1,09068309939175E-12;5,39942128411741E-14
-20,0999999999996;-20,1000000000017;2,1067592115287E-12;1,04813891120822E-13
-19,9999999999996;-19,999999999997;2,55440113505756E-12;1,27720056752897E-13
-19,8999999999996;-19,899999999999;6,07514039074886E-13;3,05283436721064E-14
-19,7999999999996;-19,799999999994;5,61684032618359E-12;2,83678804352793E-13
-19,6999999999996;-19,6999999999972;2,33768560065073E-12;1,18664243687871E-13
-19,5999999999996;-19,6000000000014;1,80833126250945E-12;9,22617991076188E-14
-19,4999999999996;-19,4999999999921;7,42517158869305E-12;3,8077803018954E-13
-19,3999999999996;-19,399999999996;3,5171865420125E-12;1,81298275361506E-13
-19,2999999999996;-19,2999999999981;1,47437617670221E-12;7,6392548015666E-14
-19,1999999999996;-19,1999999999952;4,40181224803382E-12;2,29261054585153E-13
-19,0999999999996;-19,0999999999991;5,08038056068472E-13;2,65988511030627E-14
-18,9999999999996;-18,9999999999948;4,78905803902308E-12;2,52055686264442E-13
-18,8999999999996;-18,9000000000055;5,89395199313003E-12;3,11849311805732E-13
-18,7999999999996;-18,8000000000001;5,25801624462474E-13;2,79681715139613E-14
-18,6999999999996;-18,7000000000042;4,60431692772545E-12;2,46220156562803E-13
-18,5999999999996;-18,5999999999963;3,27915472553286E-12;1,76298641157716E-13
-18,4999999999996;-18,4999999999895;1,0007994433181E-11;5,40972672064144E-13
-18,3999999999996;-18,4000000000001;5,18696197104873E-13;2,81900107122213E-14
-18,2999999999996;-18,2999999999917;7,88702436693711E-12;4,30984938084192E-13
-18,1999999999995;-18,1999999999972;2,32347474593553E-12;1,27663447578895E-13
-18,0999999999995;-18,1000000000061;6,57607301945973E-12;3,63318951351243E-13
-17,9999999999995;-18,0000000000034;3,85469434149854E-12;2,14149685638768E-13
-17,8999999999995;-17,8999999999981;1,46016532198701E-12;8,15734816752605E-14
-17,7999999999995;-17,7999999999975;2,01438865587988E-12;1,1316790201574E-13
-17,6999999999995;-17,6999999999974;2,1032064978499E-12;1,18825225867243E-13
-17,5999999999995;-17,6000000000026;3,09796632791404E-12;1,76020814085998E-13
-17,4999999999995;-17,5000000000024;2,90611978925881E-12;1,66063987957623E-13
-17,3999999999995;-17,4000000000018;2,30926389122033E-12;1,32716315587361E-13
-17,2999999999995;-17,3000000000002;6,50146603220492E-13;3,75807285098546E-14
-17,1999999999995;-17,1999999999986;9,37916411203332E-13;5,45300239071749E-14
-17,0999999999995;-17,0999999999982;1,31450406115619E-12;7,68715825237615E-14
-16,9999999999995;-16,9999999999955;3,98259203393536E-12;2,34270119643318E-13
-16,8999999999995;-16,9000000000017;2,1316282072803E-12;1,26131846584621E-13
-16,7999999999995;-16,7999999999959;3,65218966180692E-12;2,17392241774274E-13
-16,6999999999995;-16,7000000000032;3,67350594387972E-12;2,19970415801139E-13
-16,5999999999995;-16,5999999999998;3,23296944770846E-13;1,94757195645089E-14
-16,4999999999995;-16,4999999999984;1,08713038571295E-12;6,58866900432155E-14
-16,3999999999995;-16,4000000000015;2,01083594220108E-12;1,22611947695177E-13
-16,2999999999995;-16,2999999999957;3,86890519621375E-12;2,37356147007042E-13
-16,1999999999995;-16,2000000000039;4,36983782492462E-12;2,69743075612566E-13
-16,0999999999995;-16,1000000000041;4,62918592347705E-12;2,87527075992289E-13
-15,9999999999995;-15,999999999999;4,9737991503207E-13;3,10862446895063E-14
-15,8999999999995;-15,9;4,9915627187147E-13;3,13934762183314E-14
-15,7999999999995;-15,7999999999994;1,35003119794419E-13;8,54450125281166E-15
-15,6999999999995;-15,6999999999989;6,34159391665889E-13;4,03923179405054E-14
-15,5999999999995;-15,5999999999984;1,08535402887355E-12;6,95739762098501E-14
-15,4999999999995;-15,5000000000001;6,12843109593086E-13;3,95382651350375E-14
-15,3999999999995;-15,3999999999982;1,28963506540458E-12;8,37425367145929E-14
-15,2999999999995;-15,2999999999986;8,98836560736527E-13;5,87474876298436E-14
-15,1999999999995;-15,2000000000006;1,10489395410696E-12;7,26903917175599E-14
-15,0999999999995;-15,1000000000012;1,68576264059084E-12;1,11639909972894E-13
-14,9999999999995;-15;4,31654711974261E-13;2,87769807982841E-14
-14,8999999999995;-14,8999999999983;1,26121335597418E-12;8,46451916761292E-14
-14,7999999999995;-14,8000000000011;1,60227386913903E-12;1,08261747914791E-13
-14,6999999999995;-14,7000000000015;1,96997973489488E-12;1,34012226863584E-13
