x;absoluteError;relativeError;result
-16,0999999999995;7,105427357601E-15;4,41330891776473E-16;-16,0999999999995
-15,9999999999995;0;0;-15,9999999999995
-15,8999999999995;5,32907051820075E-15;3,35161667811378E-16;-15,8999999999995
-15,7999999999995;3,5527136788005E-15;2,24855296126621E-16;-15,7999999999995
-15,6999999999995;1,77635683940025E-15;1,13143747732504E-16;-15,6999999999995
-15,5999999999995;7,105427357601E-15;4,55476112666745E-16;-15,5999999999995
-15,4999999999995;5,32907051820075E-15;3,43811001174253E-16;-15,4999999999995
-15,3999999999995;3,5527136788005E-15;2,30695693428611E-16;-15,3999999999995
-15,2999999999995;5,32907051820075E-15;3,48305262627511E-16;-15,2999999999995
-15,1999999999995;3,5527136788005E-15;2,33731163078988E-16;-15,1999999999995
-15,0999999999995;1,24344978758018E-14;8,23476680516699E-16;-15,0999999999995
-14,9999999999995;3,5527136788005E-15;2,36847578586708E-16;-14,9999999999995
-14,8999999999995;5,32907051820075E-15;3,57655739476572E-16;-14,8999999999995
-14,7999999999995;1,06581410364015E-14;7,20144664621747E-16;-14,7999999999995
-14,6999999999995;0;0;-14,6999999999995
-14,5999999999995;8,88178419700125E-15;6,0834138335627E-16;-14,5999999999995
-14,4999999999995;8,88178419700125E-15;6,12536841172521E-16;-14,4999999999995
-14,3999999999995;8,88178419700125E-15;6,16790569236219E-16;-14,3999999999995
-14,2999999999995;0;0;-14,2999999999995
-14,1999999999995;1,06581410364015E-14;7,50573312422667E-16;-14,1999999999995
-14,0999999999995;3,5527136788005E-15;2,51965509134796E-16;-14,0999999999995
-13,9999999999995;1,77635683940025E-15;1,26882631385736E-16;-13,9999999999995
-13,8999999999995;5,32907051820075E-15;3,83386368215895E-16;-13,8999999999995
-13,7999999999995;3,5527136788005E-15;2,57443020202944E-16;-13,7999999999995
-13,6999999999995;7,105427357601E-15;5,18644332671624E-16;-13,6999999999995
-13,5999999999995;1,77635683940025E-15;1,30614473485317E-16;-13,5999999999995
-13,4999999999995;5,32907051820075E-15;3,94745964311181E-16;-13,4999999999995
-13,3999999999995;3,5527136788005E-15;2,65127886477659E-16;-13,3999999999995
-13,2999999999995;3,5527136788005E-15;2,6712132923313E-16;-13,2999999999995
-13,1999999999995;8,88178419700125E-15;6,72862439166786E-16;-13,1999999999995
-13,0999999999995;5,32907051820075E-15;4,06799276198545E-16;-13,0999999999995
