x;absoluteError;relativeError;result
-49,9;5,42161082037751E-05;1,08649397391383E-06;-49,9000542161082
-49,8;0,000128476332292848;2,57985268559958E-06;-49,7998715236677
-49,7;9,76316295222546E-05;1,96441524614071E-06;-49,7000976316295
-49,6;0,000417926721411277;8,42601296103323E-06;-49,5995820732786
-49,5;0,000470328633952022;9,50167884573038E-06;-49,499529671366
-49,4;5,28037741460707E-05;1,06890345320258E-06;-49,3999471962258
-49,3;0,000263682458204073;5,34855717088795E-06;-49,2997363175418
-49,2;4,25928186160718E-05;8,65706945999449E-07;-49,2000425928186
-49,1;0,00019899316382066;4,05283035246831E-06;-49,0998010068362
-49;0,000118825639162878;2,42500716346637E-06;-49,0001188256391
-48,9;3,65171351006666E-05;7,46772236618594E-07;-48,8999634828649
-48,8;0,000405092196821499;8,30100069981332E-06;-48,8004050921968
-48,7;0,000442660072224044;9,08944658498895E-06;-48,7004426600722
-48,6;0,000125134185431364;2,57477084854961E-06;-48,6001251341854
-48,5;0,00046860398416726;9,66184446574121E-06;-48,5004686039841
-48,4;0,000435549925519751;8,99904638540774E-06;-48,3995644500745
-48,3;0,000316098672222154;6,5444431373161E-06;-48,3003160986722
-48,2;9,3359370133328E-05;1,93692014446001E-06;-48,1999066406298
-48,1;0,000236666393583107;4,92027503366652E-06;-48,1002366663936
-48;0,000408356874906701;8,50736251805687E-06;-48,0004083568749
-47,9;0,000417406251827401;8,71419392873543E-06;-47,8995825937481
-47,8;0,00042705871283033;8,93420287450107E-06;-47,8004270587128
-47,7;0,000345279753268812;7,23851685441298E-06;-47,7003452797532
-47,6;0,000247653839814177;5,20278469169266E-06;-47,6002476538398
-47,5;0,000165989985518422;3,49451379924479E-06;-47,5001659899855
-47,4;0,000130645879131919;2,75623457892889E-06;-47,4001306458791
-47,3;0,000170566692098362;3,6060481400985E-06;-47,3001705666921
-47,2;0,000313324574747753;6,63818845000382E-06;-47,2003133245747
-47,1;0,000181369959157962;3,85075706092597E-06;-47,0998186300408
-47;0,00025735804854321;5,47567317733292E-06;-47,0002573580485
-46,9;0,000132686554998429;2,82912962923166E-06;-46,900132686555
-46,8;0,000232983270016973;4,97825021726408E-06;-46,80023298327
-46,7;0,000137041129988802;2,9345081828077E-06;-46,69986295887
-46,6;0,000217591900316449;4,66937588701335E-06;-46,5997824080996
-46,5;9,14213487135385E-06;1,96605012343319E-07;-46,5000091421348
-46,3999999999999;0,000120039128205462;2,5870568696878E-06;-46,3998799608717
-46,2999999999999;0,000113759254112722;2,45699729171799E-06;-46,3001137592541
-46,1999999999999;6,78196917078822E-05;1,46795654007624E-06;-46,2000678196917
-46,0999999999999;0,000210841344610913;4,57358587661407E-06;-46,0997891586553
