x;g_ginvx;absoluteError;relativeError
7,37965747415584;7,37965747415584;0;0
7,38924293537216;7,38924293537216;0;0
7,39882839658848;7,39882839658848;1,77635683940025E-15;2,400862331419E-16
7,4084138578048;7,4084138578048;0;0
7,41799931902112;7,41799931902112;1,77635683940025E-15;2,3946575929784E-16
7,42758478023744;7,42758478023744;1,77635683940025E-15;2,39156723478485E-16
7,43717024145376;7,43717024145376;0;0
7,44675570267008;7,44675570267008;0;0
7,4563411638864;7,4563411638864;0;0
7,46592662510272;7,46592662510272;0;0
7,47551208631904;7,47551208631904;0;0
7,48509754753536;7,48509754753536;0;0
7,49468300875168;7,49468300875168;0;0
7,504268469968;7,504268469968;0;0
7,51385393118432;7,51385393118432;0;0
7,52343939240064;7,52343939240064;1,77635683940025E-15;2,36109676273133E-16
7,53302485361696;7,53302485361696;0;0
7,54261031483328;7,54261031483328;0;0
7,5521957760496;7,5521957760496;0;0
7,56178123726592;7,56178123726592;0;0
7,57136669848224;7,57136669848224;0;0
7,58095215969856;7,58095215969856;0;0
7,59053762091488;7,59053762091488;0;0
7,6001230821312;7,6001230821312;0;0
7,60970854334752;7,60970854334752;0;0
7,61929400456384;7,61929400456384;0;0
7,62887946578016;7,62887946578016;1,77635683940025E-15;2,32846363265827E-16
7,63846492699648;7,63846492699648;0;0
7,6480503882128;7,6480503882128;1,77635683940025E-15;2,32262700849615E-16
7,65763584942912;7,65763584942912;0;0
7,66722131064544;7,66722131064544;0;0
7,67680677186176;7,67680677186176;0;0
7,68639223307808;7,68639223307808;0;0
7,6959776942944;7,6959776942944;0;0
7,70556315551072;7,70556315551072;0;0
7,71514861672703;7,71514861672703;0;0
7,72473407794335;7,72473407794336;1,77635683940025E-15;2,29957021364959E-16
7,73431953915967;7,73431953915967;0;0
7,74390500037599;7,743905000376;1,77635683940025E-15;2,29387736460352E-16
7,75349046159231;7,75349046159231;0;0
7,76307592280863;7,76307592280863;0;0
7,77266138402495;7,77266138402495;1,77635683940025E-15;2,28539074537735E-16
7,78224684524127;7,78224684524128;1,77635683940025E-15;2,28257580969237E-16
7,79183230645759;7,79183230645759;0;0
7,80141776767391;7,80141776767391;0;0
7,81100322889023;7,81100322889023;1,77635683940025E-15;2,27417245563299E-16
7,82058869010655;7,82058869010655;0;0
7,83017415132287;7,83017415132287;0;0
7,83975961253919;7,83975961253919;0;0
7,84934507375551;7,84934507375551;0;0
7,85893053497183;7,85893053497183;0;0
7,86851599618815;7,86851599618815;0;0
7,87810145740447;7,87810145740447;0;0
7,88768691862079;7,88768691862079;0;0
7,89727237983711;7,89727237983711;0;0
7,90685784105343;7,90685784105343;0;0
7,91644330226975;7,91644330226975;0;0
7,92602876348607;7,92602876348607;0;0
7,93561422470239;7,93561422470239;0;0
7,94519968591871;7,94519968591871;0;0
7,95478514713503;7,95478514713503;0;0
7,96437060835135;7,96437060835135;0;0
7,97395606956767;7,97395606956767;1,77635683940025E-15;2,22769830169952E-16
7,98354153078399;7,98354153078399;0;0
7,99312699200031;7,99312699200031;0;0
8,00271245321663;8,00271245321663;0;0
8,01229791443295;8,01229791443295;1,77635683940025E-15;2,21703793140344E-16
8,02188337564927;8,02188337564927;0;0
8,03146883686559;8,03146883686559;0;0
8,04105429808191;8,04105429808191;0;0
8,05063975929823;8,05063975929823;0;0
8,06022522051455;8,06022522051455;0;0
8,06981068173087;8,06981068173087;0;0
8,07939614294719;8,07939614294719;0;0
8,08898160416351;8,08898160416351;0;0
8,09856706537983;8,09856706537983;1,77635683940025E-15;2,19342116334865E-16
8,10815252659614;8,10815252659614;0;0
8,11773798781246;8,11773798781247;1,77635683940025E-15;2,18824116036657E-16
8,12732344902878;8,12732344902878;0;0
8,1369089102451;8,13690891024511;1,77635683940025E-15;2,1830855660233E-16
8,14649437146142;8,14649437146142;0;0
8,15607983267774;8,15607983267774;0;0
8,16566529389406;8,16566529389406;0;0
8,17525075511038;8,17525075511038;0;0
8,1848362163267;8,1848362163267;0;0
8,19442167754302;8,19442167754302;0;0
8,20400713875934;8,20400713875934;0;0
8,21359259997566;8,21359259997566;0;0
8,22317806119198;8,22317806119198;0;0
8,2327635224083;8,2327635224083;0;0
8,24234898362462;8,24234898362462;0;0
8,25193444484094;8,25193444484094;0;0
8,26151990605726;8,26151990605726;0;0
8,27110536727358;8,27110536727358;0;0
8,2806908284899;8,2806908284899;0;0
8,29027628970622;8,29027628970622;0;0
8,29986175092254;8,29986175092254;1,77635683940025E-15;2,14022461181694E-16
8,30944721213886;8,30944721213886;0;0
8,31903267335518;8,31903267335518;0;0
8,3286181345715;8,3286181345715;0;0
8,33820359578782;8,33820359578782;1,77635683940025E-15;2,13038314427535E-16
8,34778905700414;8,34778905700414;0;0
8,35737451822046;8,35737451822046;0;0
8,36695997943678;8,36695997943678;0;0
8,3765454406531;8,3765454406531;0;0
8,38613090186942;8,38613090186942;0;0
8,39571636308574;8,39571636308574;0;0
8,40530182430206;8,40530182430206;0;0
8,41488728551838;8,41488728551838;0;0
8,4244727467347;8,4244727467347;0;0
8,43405820795102;8,43405820795102;0;0
8,44364366916734;8,44364366916734;1,77635683940025E-15;2,10377996632753E-16
8,45322913038366;8,45322913038366;0;0
8,46281459159998;8,46281459159998;1,77635683940025E-15;2,09901424658816E-16
8,4724000528163;8,4724000528163;0;0
8,48198551403262;8,48198551403262;0;0
8,49157097524894;8,49157097524894;0;0
8,50115643646526;8,50115643646526;0;0
8,51074189768157;8,51074189768157;0;0
8,52032735889789;8,52032735889789;0;0
8,52991282011421;8,52991282011421;0;0
8,53949828133053;8,53949828133053;0;0
8,54908374254685;8,54908374254685;0;0
8,55866920376317;8,55866920376317;0;0
8,56825466497949;8,5682546649795;1,77635683940025E-15;2,07318399003784E-16
8,57784012619581;8,57784012619581;0;0
8,58742558741213;8,58742558741213;0;0
8,59701104862845;8,59701104862845;0;0
8,60659650984477;8,60659650984477;0;0
8,61618197106109;8,61618197106109;0;0
8,62576743227741;8,62576743227741;0;0
8,63535289349373;8,63535289349373;0;0
8,64493835471005;8,64493835471005;0;0
