x;ginv_gx;absoluteError;relativeError
23,1;23,1;0;0
23,2;23,2;0;0
23,3;23,3;0;0
23,4;23,4;0;0
23,5;23,5;0;0
23,6;23,6;0;0
23,7;23,7;0;0
23,8;23,8;0;0
23,9;23,9;0;0
24;24;0;0
24,1;24,1;0;0
24,2;24,2;0;0
24,3;24,3;0;0
24,4;24,4;0;0
24,5;24,5;0;0
24,6;24,6;0;0
24,7;24,7;0;0
24,8;24,8;0;0
24,9;24,9;0;0
25;25;0;0
25,1;25,1;0;0
25,2;25,2;0;0
25,3;25,3;0;0
25,4;25,4;0;0
25,5;25,5;0;0
25,6;25,6;0;0
25,7;25,7;0;0
25,8;25,8;0;0
25,9;25,9;0;0
26;26;0;0
26,1;26,1;0;0
26,2;26,2;0;0
26,3;26,3;0;0
26,4;26,4;0;0
26,5000000000001;26,5000000000001;0;0
26,6000000000001;26,6000000000001;0;0
26,7000000000001;26,7000000000001;0;0
26,8000000000001;26,8000000000001;0;0
26,9000000000001;26,9000000000001;0;0
27,0000000000001;27,0000000000001;0;0
27,1000000000001;27,1000000000001;0;0
27,2000000000001;27,2000000000001;0;0
27,3000000000001;27,3000000000001;0;0
27,4000000000001;27,4000000000001;0;0
27,5000000000001;27,5000000000001;0;0
27,6000000000001;27,6000000000001;0;0
27,7000000000001;27,7000000000001;0;0
27,8000000000001;27,8000000000001;0;0
27,9000000000001;27,9000000000001;0;0
28,0000000000001;28,0000000000001;0;0
28,1000000000001;28,1000000000001;0;0
28,2000000000001;28,2000000000001;0;0
28,3000000000001;28,3000000000001;0;0
28,4000000000001;28,4000000000001;0;0
28,5000000000001;28,5000000000001;0;0
28,6000000000001;28,6000000000001;0;0
28,7000000000001;28,7000000000001;0;0
28,8000000000001;28,8000000000001;0;0
28,9000000000001;28,9000000000001;0;0
29,0000000000001;29,0000000000001;0;0
29,1000000000001;29,1000000000001;0;0
29,2000000000001;29,2000000000001;0;0
29,3000000000001;29,3000000000001;0;0
29,4000000000001;29,4000000000001;0;0
29,5000000000001;29,5000000000001;0;0
29,6000000000001;29,6000000000001;0;0
29,7000000000001;29,7000000000001;0;0
29,8000000000001;29,8000000000001;0;0
29,9000000000001;29,9000000000001;0;0
30,0000000000001;30,0000000000001;0;0
30,1000000000001;30,1000000000001;0;0
30,2000000000001;30,2000000000001;0;0
30,3000000000001;30,3000000000001;0;0
30,4000000000001;30,4000000000001;0;0
30,5000000000001;30,5000000000001;0;0
30,6000000000001;30,6000000000001;0;0
30,7000000000001;30,7000000000001;0;0
30,8000000000001;30,8000000000001;0;0
30,9000000000001;30,9000000000001;0;0
31,0000000000001;31,0000000000001;0;0
31,1000000000001;31,1000000000001;0;0
31,2000000000001;31,2000000000001;0;0
31,3000000000001;31,3000000000001;0;0
31,4000000000001;31,4000000000001;0;0
31,5000000000001;31,5000000000001;0;0
31,6000000000001;31,6000000000001;0;0
31,7000000000001;31,7000000000001;0;0
31,8000000000001;31,8000000000001;0;0
31,9000000000001;31,9000000000001;0;0
32,0000000000001;32,0000000000001;0;0
32,1000000000001;32,1000000000001;0;0
32,2000000000001;32,2000000000001;0;0
32,3000000000001;32,3000000000001;0;0
32,4000000000001;32,4000000000001;0;0
32,5000000000001;32,5000000000001;0;0
32,6000000000001;32,6000000000001;0;0
32,7000000000001;32,7000000000001;0;0
32,8000000000001;32,8000000000001;0;0
32,9000000000001;32,9000000000001;0;0
33,0000000000001;33,0000000000001;0;0
33,1000000000001;33,1000000000001;0;0
33,2000000000001;33,2000000000001;0;0
33,3000000000001;33,3000000000001;0;0
33,4000000000001;33,4000000000001;0;0
33,5000000000001;33,5000000000001;0;0
33,6000000000002;33,6000000000002;0;0
33,7000000000002;33,7000000000002;0;0
33,8000000000002;33,8000000000002;0;0
33,9000000000002;33,9000000000002;0;0
34,0000000000002;34,0000000000002;0;0
34,1000000000002;34,1000000000002;0;0
34,2000000000002;34,2000000000002;0;0
34,3000000000002;34,3000000000002;0;0
34,4000000000002;34,4000000000002;0;0
34,5000000000002;34,5000000000002;0;0
34,6000000000002;34,6000000000002;0;0
34,7000000000002;34,7000000000002;0;0
34,8000000000002;34,8000000000002;0;0
34,9000000000002;34,9000000000002;0;0
35,0000000000002;35,0000000000002;0;0
35,1000000000002;35,1000000000002;0;0
35,2000000000002;35,2000000000002;0;0
35,3000000000002;35,3000000000002;0;0
35,4000000000002;35,4000000000002;0;0
35,5000000000002;35,5000000000002;0;0
35,6000000000002;35,6000000000002;0;0
35,7000000000002;35,7000000000002;0;0
35,8000000000002;35,8000000000002;0;0
35,9000000000002;35,9000000000002;0;0
36,0000000000002;36,0000000000002;0;0
36,1000000000002;36,1000000000002;0;0
36,2000000000002;36,2000000000002;0;0
36,3000000000002;36,3000000000002;0;0
36,4000000000002;36,4000000000002;0;0
36,5000000000002;36,5000000000002;0;0
36,6000000000002;36,6000000000002;0;0
36,7000000000002;36,7000000000002;0;0
36,8000000000002;36,8000000000002;0;0
36,9000000000002;36,9000000000002;0;0
37,0000000000002;37,0000000000002;0;0
37,1000000000002;37,1000000000002;0;0
37,2000000000002;37,2000000000002;0;0
37,3000000000002;37,3000000000002;0;0
37,4000000000002;37,4000000000002;0;0
37,5000000000002;37,5000000000002;0;0
37,6000000000002;37,6000000000002;0;0
37,7000000000002;37,7000000000002;0;0
37,8000000000002;37,8000000000002;0;0
37,9000000000002;37,9000000000002;0;0
38,0000000000002;38,0000000000002;0;0
38,1000000000002;38,1000000000002;0;0
38,2000000000002;38,2000000000002;0;0
38,3000000000002;38,3000000000002;0;0
38,4000000000002;38,4000000000002;0;0
38,5000000000002;38,5000000000002;0;0
38,6000000000002;38,6000000000002;0;0
38,7000000000002;38,7000000000002;0;0
38,8000000000002;38,8000000000002;0;0
38,9000000000002;38,9000000000002;0;0
39,0000000000002;39,0000000000002;0;0
39,1000000000002;39,1000000000002;0;0
39,2000000000002;39,2000000000002;0;0
39,3000000000002;39,3000000000002;0;0
39,4000000000002;39,4000000000002;0;0
39,5000000000002;39,5000000000002;0;0
39,6000000000002;39,6000000000002;0;0
39,7000000000002;39,7000000000002;0;0
39,8000000000002;39,8000000000002;0;0
39,9000000000002;39,9000000000002;0;0
40,0000000000002;40,0000000000002;0;0
40,1000000000002;40,1000000000002;0;0
40,2000000000002;40,2000000000002;0;0
40,3000000000002;40,3000000000002;0;0
40,4000000000002;40,4000000000002;0;0
40,5000000000002;40,5000000000002;0;0
40,6000000000003;40,6000000000003;0;0
40,7000000000003;40,7000000000003;0;0
40,8000000000003;40,8000000000003;0;0
40,9000000000003;40,9000000000003;0;0
41,0000000000003;41,0000000000003;0;0
41,1000000000003;41,1000000000003;0;0
41,2000000000003;41,2000000000003;0;0
