x;absoluteError;relativeError;result
5,8436245;0;0;5,8436245
5,850949;0;0;5,850949
5,8582735;8,88178419700125E-16;1,51610951537194E-16;5,8582735
5,865598;0;0;5,865598
5,8729225;0;0;5,8729225
5,880247;0;0;5,880247
5,8875715;0;0;5,8875715
5,894896;0;0;5,894896
5,9022205;0;0;5,9022205
5,909545;0;0;5,909545
5,9168695;0;0;5,9168695
5,924194;0;0;5,924194
5,9315185;0;0;5,9315185
5,938843;8,88178419700125E-16;1,4955411680358E-16;5,938843
5,9461675;0;0;5,9461675
5,953492;0;0;5,953492
5,9608165;0;0;5,9608165
5,968141;0;0;5,968141
5,9754655;0;0;5,9754655
5,98279;0;0;5,98279
5,9901145;8,88178419700125E-16;1,48274030438003E-16;5,9901145
5,997439;8,88178419700125E-16;1,48092947623165E-16;5,997439
6,0047635;0;0;6,0047635
6,012088;0;0;6,012088
6,0194125;0;0;6,0194125
6,026737;0;0;6,026737
6,0340615;8,88178419700125E-16;1,47194127819235E-16;6,03406150000001
6,041386;0;0;6,041386
6,0487105;0;0;6,0487105
6,056035;0;0;6,056035
6,06335950000001;8,88178419700125E-16;1,46482889510365E-16;6,06335950000001
6,07068400000001;8,88178419700125E-16;1,46306152601605E-16;6,070684
6,07800850000001;0;0;6,07800850000001
6,08533300000001;0;0;6,08533300000001
6,09265750000001;0;0;6,09265750000001
6,09998200000001;0;0;6,09998200000001
6,10730650000001;8,88178419700125E-16;1,45428826881396E-16;6,10730650000001
6,11463100000001;8,88178419700125E-16;1,45254622838259E-16;6,11463100000001
6,12195550000001;0;0;6,12195550000001
6,12928000000001;8,88178419700125E-16;1,44907463796747E-16;6,12928000000001
6,13660450000001;0;0;6,13660450000001
6,14392900000001;0;0;6,14392900000001
6,15125350000001;8,88178419700125E-16;1,44389825537205E-16;6,15125350000001
6,15857800000001;0;0;6,15857800000001
6,16590250000001;0;0;6,16590250000001
6,17322700000001;0;0;6,17322700000001
6,18055150000001;0;0;6,18055150000001
6,18787600000001;0;0;6,18787600000001
6,19520050000001;8,88178419700125E-16;1,43365564956312E-16;6,19520050000001
6,20252500000001;0;0;6,20252500000001
6,20984950000001;8,88178419700125E-16;1,43027366395937E-16;6,20984950000001
6,21717400000001;0;0;6,21717400000001
6,22449850000001;0;0;6,22449850000001
6,23182300000001;0;0;6,23182300000001
6,23914750000001;0;0;6,23914750000001
6,24647200000001;8,88178419700125E-16;1,42188809891427E-16;6,24647200000001
6,25379650000001;0;0;6,25379650000001
6,26112100000001;0;0;6,26112100000001
6,26844550000001;0;0;6,26844550000001
6,27577000000001;0;0;6,27577000000001
6,28309450000001;0;0;6,28309450000001
6,29041900000001;0;0;6,29041900000001
6,29774350000001;0;0;6,29774350000001
6,30506800000001;0;0;6,30506800000001
6,31239250000001;0;0;6,31239250000001
6,31971700000001;0;0;6,31971700000001
6,32704150000001;0;0;6,32704150000001
6,33436600000001;0;0;6,33436600000001
6,34169050000001;0;0;6,34169050000001
6,34901500000001;0;0;6,34901500000001
6,35633950000001;0;0;6,35633950000001
6,36366400000001;8,88178419700125E-16;1,39570288390481E-16;6,36366400000001
6,37098850000001;0;0;6,37098850000001
6,37831300000001;0;0;6,37831300000001
6,38563750000001;0;0;6,38563750000001
6,39296200000001;0;0;6,39296200000001
6,40028650000001;8,88178419700125E-16;1,38771665877789E-16;6,40028650000001
6,40761100000001;0;0;6,40761100000001
6,41493550000001;0;0;6,41493550000001
6,42226000000001;0;0;6,42226000000001
6,42958450000001;0;0;6,42958450000001
6,43690900000001;8,88178419700125E-16;1,37982130817777E-16;6,43690900000002
6,44423350000001;0;0;6,44423350000001
6,45155800000001;0;0;6,45155800000001
6,45888250000001;8,88178419700125E-16;1,37512707453669E-16;6,45888250000001
6,46620700000001;8,88178419700125E-16;1,37356941975431E-16;6,46620700000001
6,47353150000002;8,88178419700125E-16;1,37201528979989E-16;6,47353150000001
6,48085600000002;0;0;6,48085600000002
6,48818050000002;0;0;6,48818050000002
6,49550500000002;8,88178419700125E-16;1,36737392966386E-16;6,49550500000001
6,50282950000002;0;0;6,50282950000002
6,51015400000002;8,88178419700125E-16;1,36429709604431E-16;6,51015400000002
6,51747850000002;8,88178419700125E-16;1,36276386596461E-16;6,51747850000002
6,52480300000002;8,88178419700125E-16;1,36123407817849E-16;6,52480300000002
6,53212750000002;0;0;6,53212750000002
6,53945200000002;0;0;6,53945200000002
6,54677650000002;8,88178419700125E-16;1,35666525304495E-16;6,54677650000002
6,55410100000002;0;0;6,55410100000002
6,56142550000002;0;0;6,56142550000002
6,56875000000002;8,88178419700125E-16;1,35212699478611E-16;6,56875000000002
6,57607450000002;0;0;6,57607450000002
6,58339900000002;8,88178419700125E-16;1,34911831973138E-16;6,58339900000002
6,59072350000002;0;0;6,59072350000002
6,59804800000002;8,88178419700125E-16;1,34612300440998E-16;6,59804800000002
6,60537250000002;8,88178419700125E-16;1,34463032887263E-16;6,60537250000002
6,61269700000002;0;0;6,61269700000002
6,62002150000002;0;0;6,62002150000002
6,62734600000002;0;0;6,62734600000002
6,63467050000002;0;0;6,63467050000002
6,64199500000002;0;0;6,64199500000002
6,64931950000002;8,88178419700125E-16;1,3357433338857E-16;6,64931950000002
6,65664400000002;0;0;6,65664400000002
6,66396850000002;0;0;6,66396850000002
6,67129300000002;8,88178419700125E-16;1,33134374355934E-16;6,67129300000002
6,67861750000002;0;0;6,67861750000002
6,68594200000002;0;0;6,68594200000002
6,69326650000002;0;0;6,69326650000002
6,70059100000002;0;0;6,70059100000002
6,70791550000002;0;0;6,70791550000002
6,71524000000002;8,88178419700125E-16;1,32263094051757E-16;6,71524000000002
6,72256450000002;0;0;6,72256450000002
6,72988900000002;0;0;6,72988900000002
6,73721350000002;0;0;6,73721350000002
6,74453800000002;8,88178419700125E-16;1,31688548526248E-16;6,74453800000002
6,75186250000002;0;0;6,75186250000002
6,75918700000002;0;0;6,75918700000002
6,76651150000002;0;0;6,76651150000002
6,77383600000002;0;0;6,77383600000002
6,78116050000002;0;0;6,78116050000002
6,78848500000002;0;0;6,78848500000002
6,79580950000002;0;0;6,79580950000002
6,80313400000002;8,88178419700125E-16;1,30554303310816E-16;6,80313400000002
6,81045850000002;8,88178419700125E-16;1,30413894996955E-16;6,81045850000002
6,81778300000002;8,88178419700125E-16;1,30273788370812E-16;6,81778300000002
6,82510750000002;8,88178419700125E-16;1,301339824611E-16;6,82510750000002
6,83243200000002;8,88178419700125E-16;1,29994476300697E-16;6,83243200000002
6,83975650000002;8,88178419700125E-16;1,29855268926624E-16;6,83975650000002
6,84708100000002;8,88178419700125E-16;1,29716359380022E-16;6,84708100000002
6,85440550000002;8,88178419700125E-16;1,29577746706133E-16;6,85440550000002
6,86173000000002;0;0;6,86173000000002
6,86905450000002;0;0;6,86905450000002
6,87637900000002;0;0;6,87637900000002
6,88370350000003;8,88178419700125E-16;1,29026245784718E-16;6,88370350000003
6,89102800000003;0;0;6,89102800000003
6,89835250000003;8,88178419700125E-16;1,28752252034108E-16;6,89835250000003
6,90567700000003;0;0;6,90567700000003
6,91300150000003;0;0;6,91300150000003
6,92032600000003;0;0;6,92032600000003
6,92765050000003;0;0;6,92765050000003
6,93497500000003;8,88178419700125E-16;1,28072331868553E-16;6,93497500000003
6,94229950000003;8,88178419700125E-16;1,2793720865833E-16;6,94229950000003
6,94962400000003;8,88178419700125E-16;1,27802370272136E-16;6,94962400000003
6,95694850000003;0;0;6,95694850000003
6,96427300000003;0;0;6,96427300000003
6,97159750000003;0;0;6,97159750000003
6,97892200000003;0;0;6,97892200000003
6,98624650000003;0;0;6,98624650000003
6,99357100000003;0;0;6,99357100000003
7,00089550000003;0;0;7,00089550000003
7,00822000000003;0;0;7,00822000000003
7,01554450000003;0;0;7,01554450000003
7,02286900000003;0;0;7,02286900000003
7,03019350000003;8,88178419700125E-16;1,26337691800392E-16;7,03019350000003
7,03751800000003;0;0;7,03751800000003
7,04484250000003;0;0;7,04484250000003
7,05216700000003;8,88178419700125E-16;1,25944042405706E-16;7,05216700000003
7,05949150000003;0;0;7,05949150000003
7,06681600000003;0;0;7,06681600000003
7,07414050000003;0;0;7,07414050000003
7,08146500000003;0;0;7,08146500000003
7,08878950000003;8,88178419700125E-16;1,25293383263831E-16;7,08878950000003
7,09611400000003;0;0;7,09611400000003
7,10343850000003;0;0;7,10343850000003
7,11076300000003;8,88178419700125E-16;1,24906204819387E-16;7,11076300000003
7,11808750000003;8,88178419700125E-16;1,24777676545859E-16;7,11808750000003
7,12541200000003;8,88178419700125E-16;1,24649412511181E-16;7,12541200000003
7,13273650000003;8,88178419700125E-16;1,24521411901326E-16;7,13273650000003
7,14006100000003;0;0;7,14006100000003
