x;absoluteError;relativeError;computation time (milliseconds)
-0,99;1,20544346900319;5,59517294527665;0
-0,98;1,25144176165949;4,61035086866758;0
-0,97;1,28072325059539;4,12174901022487;0
-0,96;1,30199518933534;3,80705702868435;0
-0,95;1,31840314986404;3,57869673576516;0
-0,94;1,33148676411689;3,40110288816647;0
-0,93;1,34212852998086;3,2565775779784;0
-0,92;1,35088693800638;3,13513086346188;0
-0,91;1,35814047465572;3,03061328191591;0
-0,9;1,36415888336128;2,9389912210287;0
-0,89;1,36914198570628;2,85748697995668;0
-0,88;1,37324241486609;2,7841125853682;0
-0,87;1,37657970191009;2,71740003936126;0
-0,86;1,37924941018511;2,65623683557659;0
-0,85;1,38132928459131;2,59976124909775;0
-0,84;1,38288352331898;2,54729322942896;0
-0,83;1,38396582567545;2,49828736996183;0
-0,82;1,38462161732862;2,45230004454957;0
-0,81;1,38488970789448;2,40896590924649;0
-0,8;1,38480354764257;2,36798075734136;0
-0,79;1,38439219527631;2,32908878393458;0
-0,78;1,38368107367977;2,29207297364065;0
-0,77;1,38269256752284;2,25674774073589;0
-0,76;1,38144650119077;2,22295322050046;0
-0,75;1,37996052494744;2,19055078897615;0
-0,74;1,37825042988599;2,15941950894132;0
-0,73;1,37633040700956;2,12945328284578;0
-0,72;1,37421326203772;2,10055855143837;0
-0,71;1,37191059480262;2,07265241797756;0
-0,7;1,36943295008217;2,04566110753001;0
-0,69;1,3667899452107;2,01951869244332;0
-0,68;1,36399037867068;1,99416603099237;0
-0,67;1,36104232300112;1,96954987805995;0
-0,66;1,35795320469089;1,9456221356449;0
-0,65;1,35472987320649;1,92233921778075;0
-0,64;1,35137866089801;1,8996615096552;0
-0,63;1,34790543520683;1,87755290474782;0
-0,62;1,34431564434417;1,85598040694175;0
-0,61;1,34061435740628;1,83491378702922;0
-0,6;1,33680629972808;1,81432528497847;0
-0,59;1,33289588414466;1,79418935087964;0
-0,58;1,32888723872185;1,77448241872822;0
-0,57;1,32478423142876;1,75518270820394;0
-0,56;1,32059049215228;1,7362700504122;0
-0,55;1,31630943239355;1,71772573421429;0
-0,54;1,31194426293616;1,69953237031137;0
-0,53;1,30749800973426;1,68167377069061;0
-0,52;1,30297352823377;1,66413484140775;0
-0,51;1,29837351631052;1,64690148698389;0
-0,5;1,2937005259841;1,62996052494744;0
-0,49;1,2889569740454;1,61329960926301;0
-0,48;1,28414515171781;1,59690716156732;0
-0,47;1,27926723345665;1,58077230928092;0
-0,46;1,27432528497847;1,56488482979153;0
-0,45;1,26932127060065;1,54923510001163;0
-0,44;1,26425705996171;1,53381405070457;0
-0,43;1,25913443418497;1,51861312505093;0
-0,42;1,25395509154026;1,50362424099395;0
-0,41;1,24872065265271;1,4888397569599;0
-0,4;1,24343266530175;1,47425244059868;0
-0,39;1,23809260884881;1,45985544023238;0
-0,38;1,23270189832816;1,44564225873666;0
-0,37;1,22726188823134;1,43160672961137;0
-0,36;1,22177387601275;1,41774299502515;0
-0,35;1,2162391053409;1,40404548564251;0
-0,34;1,21065876911736;1,39050890206352;0
-0,33;1,20503401228333;1,37712819772444;0
-0,32;1,19936593443164;1,36389856312415;0
-0,31;1,19365559224036;1,35081541125547;0
-0,3;1,1879040017426;1,33787436413308;0
-0,29;1,18211214044563;1,32507124032091;0
-0,28;1,17628094931143;1,31240204337168;0
-0,27;1,17041133460937;1,29986295110016;0
-0,26;1,16450416965103;1,28745030561917;0
-0,25;1,15856029641607;1,27516060407455;0
-0,24;1,15258052707739;1,26299049002132;0
-0,23;1,14656564543302;1,25093674538864;0
-0,22;1,14051640825159;1,23899628298627;0
-0,21;1,13443354653765;1,22716613950946;0
-0,2;1,12831776672256;1,21544346900319;0
-0,19;1,12216975178616;1,20382553675008;0
-0,18;1,11599016231412;1,19230971354974;0
-0,17;1,1097796374953;1,1808934703598;0
-0,16;1,10353879606331;1,16957437327173;0
-0,15;1,09726823718591;1,1583500787967;0
-0,14;1,09096854130582;1,14721832943891;0
-0,13;1,084640270936;1,1361769495357;0
-0,12;1,07828397141256;1,12522384134539;0
-0,11;1,0719001716077;1,11435698136549;0
-0,1;1,06548938460563;1,10357441686513;0
-0,09;1,05905210834335;1,09287426261717;0
-0,08;1,05258882621886;1,08225469781615;0
