x;absoluteError;relativeError
-0,99;0,203881205008336;0,287609833026873
-0,98;0,200669054518701;0,282366388747015
-0,97;0,197470499879096;0,277163054347663
-0,96;0,194285714285714;0,272
-0,95;0,191114874039433;0,266877397702131
-0,94;0,187958158617738;0,261795421309242
-0,93;0,184815750748694;0,256754246564435
-0,92;0,181687836487032;0,251754051130245
-0,91;0,178574605292422;0,246795014620854
-0,9;0,175476250110012;0,241877318635038
-0,89;0,172392967453308;0,237001146789853
-0,88;0,169324957489473;0,232166684755083
-0,87;0,166272424127131;0,22737412028848
-0,86;0,163235575106766;0,222623643271806
-0,85;0,160214622093808;0,217915445747712
-0,84;0,157209780774486;0,213249721957469
-0,83;0,154221270954573;0,208626668379582
-0,82;0,151249316661101;0,20404648376931
-0,81;0,148294146247166;0,199509369199114
-0,8;0,14535599249993;0,195015528100076
-0,79;0,142435092751936;0,190565166304291
-0,78;0,139531688995861;0,186158492088294
-0,77;0,136646028002829;0,181795716217521
-0,76;0,133778361444409;0,177477051991861
-0,75;0,130928946018455;0,173202715292315
-0,74;0,128098043578903;0,168972924628806
-0,73;0,125285921269706;0,164787901189165
-0,72;0,122492851663023;0,160647868889344
-0,71;0,119719112901873;0,15655305442488
-0,7;0,11696498884737;0,152503687323656
-0,69;0,114230769230769;0,1485
-0,68;0,11151674981046;0,144542227810162
-0,67;0,108823232534137;0,140630609109214
-0,66;0,106150525706333;0,136765385309417
-0,65;0,103498944161523;0,132946800940104
-0,64;0,10086880944303;0,129175103709133
-0,63;0,0982604499879574;0,125450544565946
-0,62;0,0956742013183862;0,121773377766308
-0,61;0,0931104062391006;0,118143860938758
-0,6;0,0905694150420948;0,114562255152854
-0,59;0,0880515857181441;0,111028824989246
-0,58;0,0855572841757301;0,107543838611666
-0,57;0,0830868844676221;0,104107567840871
-0,56;0,0806407690254357;0,100720288230631
-0,55;0,0782193289024988;0,0973822791458169
-0,54;0,0758229640253804;0,0940938238426675
-0,53;0,0734520834544432;0,0908552095513058
-0,52;0,0711071056538127;0,0876667275605915
-0,51;0,0687884587711595;0,0845286733053842
-0,5;0,066496580927726;0,0814413464563082
-0,49;0,0642319205190405;0,0784050510121054
-0,48;0,0619949365267864;0,0754200953946706
-0,47;0,0597860988423226;0,0724867925468662
-0,46;0,0576058886023679;0,0696054600332179
-0,45;0,0554547985373997;0,0667764201435971
-0,44;0,0533333333333333;0,064
-0,43;0,0512420100070907;0,0612765316665402
-0,42;0,049181358296689;0,0586063522627741
-0,41;0,047151921066519;0,0559898040804856
-0,4;0,0451542547285165;0,0534272347040614
-0,39;0,043188929679971;0,0509189971345966
-0,38;0,0412565307587486;0,0484654499178708
-0,37;0,039357657716761;0,0460669572763506
-0,36;0,0374929257125441;0,0437238892453707
-0,35;0,0356629658238704;0,0414366218136643
-0,34;0,0338684255813601;0,0392055370684112
-0,33;0,03210996952412;0,0370310233449886
-0,32;0,0303882797784891;0,0349134753816111
-0,31;0,0287040566610379;0,032853294479064
-0,3;0,0270580193070292;0,0308508886657327
-0,29;0,0254509063256239;0,0289066728681533
-0,28;0,0238834764831845;0,0270210690873107
-0,27;0,0223565094161138;0,0251945065809282
-0,26;0,0208708063747479;0,0234274220520013
-0,25;0,0194271909999159;0,021720259843842
-0,24;0,0180265101338745;0,0200734721419161
-0,23;0,0166696346674323;0,0184875191827666
-0,22;0,0153574604251853;0,0169628694703337
-0,21;0,014090909090909;0,0154999999999999
-0,2;0,0128709291752769;0,014099396490701
-0,19;0,0116984970282112;0,0127615536254678
-0,18;0,0105746178983234;0,0114869753007804
-0,17;0,00950032704204851;0,0102761748851349
-0,16;0,00847669088525937;0,00912967548725132
-0,15;0,00750480824031374;0,00804801023436621
-0,14;0,00658581158169402;0,00703172256108812
-0,13;0,00572086838359731;0,0060813665093103
-0,12;0,0049111825230681;0,00519750703971397
-0,11;0,00415799575249898;0,00438072035541616
-0,1;0,00346258924559228;0,003631594238356
-0,09;0,00282628522115136;0,00295072839904242
-0,08;0,00225044864937629;0,0023387348403267
-0,07;0,00173648904566359;0,00179623823590005
-0,0599999999999999;0,00128586235726413;0,00132387632426092
-0,0499999999999999;0,000900072948533226;0,000922300318939205
-0,04;0,000580675690920129;0,000592175335814142
-0,03;0,000329278164293179;0,000334180838416409
-0,02;0,000147542976674297;0,000149011102154271
-0,01;3,71902099891575E-05;3,737569847144E-05
0;0;0
0,01;3,78152592122039E-05;3,76257078470732E-05
0,02;0,000152544552210809;0,00015101140222186
0,03;0,000346165133618959;0,000340933117695287
0,04;0,000620726159657581;0,000608184944463375
0,05;0,000978352085154288;0,000953579657081387
0,0600000000000001;0,00142124625879347;0,00137794937223629
0,0700000000000001;0,00195169473042522;0,00188214623722912
0,0800000000000001;0,00257207028537376;0,00246704315095429
0,0900000000000001;0,00328483672191848;0,00313353451929197
0,1;0,0040925533894598;0,00388253704696053
0,11;0,00499788000635992;0,00471499056802824
0,12;0,00600358177805216;0,00563185891743292
0,13;0,00711253483779495;0,00663413084604131
0,14;0,00832773203438419;0,00772282098195973
0,15;0,00965228909328086;0,00889897084101462
0,16;0,0110894511799617;0,0101636498895384
0,17;0,0126425998969035;0,0115179566628436
0,18;0,0143152607484656;0,0129630199430217
0,19;0,0161111111111112;0,0145000000000001
0,2;0,0180339887498948;0,0161300899000925
0,21;0,020087900926024;0,0178545168866275
0,22;0,0222770341445959;0,0196745438376091
0,23;0,0246057645963795;0,0215914708057784
0,24;0,0270786693528087;0,023606636646889
0,25;0,0297005383792515;0,0257214207425065
0,26;0,0324763874381928;0,0279372448241832
0,27;0,0354114719613057;0,0302555749064602
0,28;0,0385113019775791;0,0326779233368029
0,29;0,0417816581938533;0,0352058509713069
0,3;0,0452286093343939;0,0378409694858133
0,31;0,0488585308576921;0,0405849438329624
0,32;0,0526781251816648;0,0434394948567027
0,33;0,0566944435630523;0,0464064020768596
0,34;0,0609149097933275;0,0494875066575928
0,35;0,0653473458920846;0,0526847145749204
0,36;0,0699999999999998;0,0559999999999999
0,37;0,0748815766974242;0,0594354089165382
0,38;0,0800012700019053;0,0629930629925947
0,39;0,0853687993289598;0,0666751637291548
0,4;0,0909944487358056;0,0704839969102199
0,41;0,0968891098082385;0,0744219373818326
0,42;0,103064328597225;0,078491454190467
0,43;0,109532357065044;0,082695116114604
0,44;0,116306209562122;0,0870355976271583
0,45;0,123399724926484;0,0915156853307812
0,46;0,130827634879543;0,0961382849130073
0,47;0,13860563948689;0,100906428673856
0,48;0,146750490563073;0,105823283684931
0,49;0,15528008402801;0,110892160646415
0,5;0,164213562373095;0,116116523516816
0,51;0,173571428571429;0,1215
0,52;0,183375672974064;0,127046392985286
0,53;0,193649914978945;0,132759693049268
0,54;0,204419561548971;0,138644092143091
0,55;0,21571198499986;0,14470399860633
0,56;0,227556722888818;0,150944053669018
0,57;0,239985703326047;0,157369149627193
0,58;0,253033499620919;0,163984449905386
0,59;0,266737618886061;0,170795411252446
0,6;0,28113883008419;0,177807808356221
0,61;0,296281538050871;0,185027761209009
0,62;0,312214211307626;0,192461765611064
0,63;0,328989873053573;0,200116727265784
0,64;0,346666666666667;0,208
0,65;0,365308509457033;0,216119428739301
0,66;0,384985851425089;0,224483397985575
0,67;0,405776559556978;0,233100886687173
0,68;0,427766952966369;0,241981530568021
0,69;0,451053020267749;0,251135693199362
0,7;0,475741858350553;0,260574547368026
0,71;0,501953381770519;0,270310168633275
0,72;0,529822365046136;0,280355643390431
0,73;0,559500897298753;0,290725194300545
0,74;0,59116135138184;0,301434326637788
0,75;0,625;0,3125
0,76;0,661241452319315;0,323940830991843
0,77;0,700144140570748;0,335777334021188
0,78;0,742007163556104;0,348032209384543
0,79;0,787178902359924;0,36073069055366
0,8;0,83606797749979;0,373900966300059
0,81;0,889157338705618;0,387574698432535
0,82;0,947022603955159;0,401787663116181
0,83;1,01035625036333;0,416580553975101
0,84;1,08;0,432
0,85;1,15698889747161;0,448099873165443
0,86;1,24261241912424;0,464942993691326
0,87;1,33850098112615;0,482603391970918
0,88;1,44675134594813;0,501169367420164
0,89;1,57011344577764;0,520747717793645
0,9;1,71227766016838;0,541469739275585
0,91;1,87833333333334;0,5635
0,92;2,07553390593274;0,587049639787056
0,93;2,31464473009227;0,612397432929037
0,94;2,61248290463863;0,639925007810873
0,95;2,99713595499958;0,670179973318781
0,96;3,52;0,704
0,97;4,28850269189626;0,742790455076022
0,98;5,58106781186547;0,789282179206409
0,99;8,505;0,8505
